id	os	day	day_of_week	beep	survey_type	run_timestamp	submission_timestamp	well	discontent	state	tense	calm	placid	awake	energyless	rested	what	how	whom	n_people	too_much	work_fast	multitasking	hard_work	change_task	decide_task	schedule_task
S113	Android	1	Wednesday	1	baseline	2019-03-20T09:15:00Z	2019-03-20T09:16:35Z	5	4	4	3	5	6	7	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S113	Android	1	Wednesday	2	work	2019-03-20T10:30:00Z	2019-03-20T10:43:06Z	5	5	5	6	7	7	6	3	6	DISSEMINATION,AUTHORING	PC,PHONE	ALONE	2	4	3	5	4	5	5	6
S113	Android	1	Wednesday	3	work	2019-03-20T11:59:20Z	2019-03-20T12:05:40Z	5	5	4	4	5	5	6	4	4	ACQUISITION,AUTHORING,DISSEMINATION	PC	ALONE	2	5	4	6	4	5	4	5
S113	Android	1	Wednesday	4	work	2019-03-20T13:30:53Z	2019-03-20T13:33:40Z	6	4	4	2	6	5	4	4	5	BREAK,DISSEMINATION	PC	ALONE	1	3	4	4	3	4	4	5
S113	Android	1	Wednesday	5	work	2019-03-20T14:51:50Z	2019-03-20T14:54:14Z	5	4	5	2	5	6	3	4	4	NETWORKING,DISSEMINATION	PC	ALONE	1	3	2	4	3	5	5	5
S113	Android	1	Wednesday	6	work	2019-03-20T16:34:16Z	2019-03-20T16:36:55Z	6	4	5	3	7	6	3	4	4	DISSEMINATION,NETWORKING	PC,PHONE	ALONE	0	4	3	5	5	5	5	5
S113	Android	1	Wednesday	7	work	2019-03-20T18:02:10Z	2019-03-20T18:05:11Z	5	4	4	3	6	6	3	5	4	NETWORKING,DISSEMINATION	PC,PHONE	ALONE	0	4	5	5	4	4	4	4
S113	Android	2	Friday	1	baseline	2019-03-22T09:15:00Z	2019-03-22T09:16:32Z	6	4	4	2	5	5	5	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S113	Android	2	Friday	3	work	2019-03-22T12:09:13Z	2019-03-22T12:10:42Z	3	6	3	5	3	3	4	4	4	AUTHORING,ANALYSIS	FACE2FACE,PC	COLL	1	5	6	6	5	4	3	4
S113	Android	2	Friday	4	work	2019-03-22T13:39:12Z	2019-03-22T13:40:44Z	4	4	4	4	4	5	4	4	4	BREAK,AUTHORING,DISSEMINATION	PC	ALONE	1	5	5	6	5	4	4	4
S113	Android	2	Friday	5	work	2019-03-22T15:09:06Z	2019-03-22T15:10:16Z	3	5	4	5	4	5	4	4	4	AUTHORING	PC	ALONE	0	5	5	6	5	3	2	2
S113	Android	2	Friday	7	work	2019-03-22T18:09:07Z	2019-03-22T18:11:54Z	2	4	4	5	5	5	3	5	3	AUTHORING	PC	ALONE	0	5	6	6	6	3	3	5
S113	Android	3	Monday	1	baseline	2019-03-25T09:15:00Z	2019-03-25T09:15:50Z	4	4	4	4	4	3	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S113	Android	3	Monday	2	work	2019-03-25T10:34:07Z	2019-03-25T10:43:05Z	5	5	4	5	4	4	3	4	4	AUTHORING,ADMINISTRATIVE	PC	ALONE	0	4	4	4	4	4	4	4
S113	Android	3	Monday	3	work	2019-03-25T12:09:06Z	2019-03-25T12:13:55Z	4	4	4	4	4	4	4	4	4	ACQUISITION,AUTHORING	PC	ALONE	0	4	4	4	4	4	4	4
S113	Android	3	Monday	5	work	2019-03-25T15:03:47Z	2019-03-25T15:05:30Z	4	5	4	4	4	4	3	5	3	AUTHORING,NETWORKING	PC,PHONE	ALONE	0	5	5	4	5	4	4	4
S113	Android	3	Monday	6	work	2019-03-25T16:23:47Z	2019-03-25T16:24:54Z	4	4	4	4	4	4	4	5	4	AUTHORING	PC	ALONE	0	4	4	4	4	5	5	5
S113	Android	3	Monday	7	work	2019-03-25T18:08:45Z	2019-03-25T18:15:29Z	4	3	4	3	4	4	3	4	4	AUTHORING,DISSEMINATION	PC	ALONE	0	4	4	4	4	4	4	4
S114	Android	1	Wednesday	6	work	2019-01-16T16:30:00Z	2019-01-16T16:38:47Z	6	6	5	4	4	5	6	4	4	ANALYSIS	PC	ALONE	0	7	6	7	6	5	7	6
S114	Android	2	Friday	1	baseline	2019-01-18T09:15:00Z	2019-01-18T10:04:31Z	5	3	4	5	6	4	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S114	Android	2	Friday	2	work	2019-01-18T10:39:53Z	2019-01-18T10:42:53Z	6	4	5	4	5	5	5	4	3	AUTHORING	PC	ALONE	0	4	4	6	6	3	6	6
S114	Android	2	Friday	3	work	2019-01-18T11:51:05Z	2019-01-18T11:53:34Z	2	5	5	6	3	4	3	5	4	NETWORKING	PC	COLL,EXTERNAL	0	6	6	NA	NA	NA	NA	NA
S114	Android	2	Friday	4	work	2019-01-18T13:35:39Z	2019-01-18T13:52:25Z	5	3	5	3	6	5	5	4	5	BREAK,NETWORKING	PC	COLL,EXTERNAL	0	6	6	7	6	4	6	7
S114	Android	2	Friday	5	work	2019-01-18T14:59:31Z	2019-01-18T15:19:37Z	4	5	3	5	3	4	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S114	Android	3	Monday	1	baseline	2019-01-21T09:15:00Z	2019-01-21T09:16:31Z	5	3	5	2	5	5	6	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S114	Android	3	Monday	2	work	2019-01-21T10:35:20Z	2019-01-21T10:37:42Z	5	4	5	4	5	5	5	4	5	ANALYSIS	PC	ALONE	0	4	4	4	4	6	6	6
S114	Android	3	Monday	3	work	2019-01-21T12:00:54Z	2019-01-21T12:02:57Z	5	5	5	5	5	5	5	4	5	OTHER	PC	ALONE	0	4	4	3	3	6	7	5
S114	Android	3	Monday	5	work	2019-01-21T14:55:49Z	2019-01-21T14:57:36Z	4	5	4	4	4	4	3	4	4	AUTHORING	PC	ALONE	0	4	4	5	4	5	6	6
S114	Android	3	Monday	6	work	2019-01-21T16:30:41Z	2019-01-21T16:31:52Z	3	4	4	4	4	4	4	5	3	AUTHORING	PC	ALONE	0	6	6	4	5	4	4	4
S114	Android	3	Monday	7	work	2019-01-21T18:00:51Z	2019-01-21T18:02:53Z	6	2	5	2	6	6	4	4	4	OTHER	OTHER	FAMILY	0	5	4	5	5	6	6	6
S115	iOS	1	Wednesday	1	baseline	2019-05-22T09:15:04Z	2019-05-22T09:16:59Z	7	2	7	1	7	7	7	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S115	iOS	1	Wednesday	2	work	2019-05-22T10:36:56Z	2019-05-22T10:38:44Z	7	1	6	2	7	7	7	7	6	ADMINISTRATIVE	SMARTPHONE	UNDER	2	6	5	4	3	5	7	7
S115	iOS	1	Wednesday	7	work	2019-05-22T18:15:02Z	2019-05-22T18:16:59Z	7	1	6	5	6	6	5	5	6	OTHER	FACE2FACE	UNDER	2	6	5	4	5	7	7	7
S115	iOS	2	Monday	1	baseline	2019-05-27T09:14:58Z	2019-05-27T09:16:21Z	7	2	7	1	7	7	6	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S115	iOS	2	Monday	2	work	2019-05-27T10:33:33Z	2019-05-27T10:36:08Z	7	2	6	2	6	6	7	2	6	ADMINISTRATIVE	PC	UNDER	2	4	4	3	4	7	7	7
S115	iOS	3	Friday	5	work	2019-06-14T15:01:05Z	2019-06-14T15:02:31Z	6	2	7	1	6	7	6	3	6	NETWORKING	FACE2FACE,OTHER	UNDER	5	5	5	5	4	7	7	7
S115	iOS	3	Friday	7	work	2019-06-14T17:50:30Z	2019-06-14T17:51:27Z	6	3	6	3	6	6	5	3	5	ADMINISTRATIVE	PHONE	UNDER	4	4	4	5	4	5	5	5
S116	iOS	1	Monday	4	work	2019-06-24T13:33:57Z	2019-06-24T13:35:54Z	3	6	2	6	3	2	4	6	4	ANALYSIS	PC	ALONE	0	5	3	4	4	5	3	4
S116	iOS	1	Monday	5	work	2019-06-24T15:17:58Z	2019-06-24T15:18:52Z	5	2	6	2	6	5	6	4	5	ADMINISTRATIVE	PC	COLL,OVER	3	4	4	4	5	4	5	4
S116	iOS	1	Monday	6	work	2019-06-24T16:31:06Z	2019-06-24T16:32:30Z	6	4	4	2	6	5	1	6	3	OTHER	PAPER	ALONE	6	2	2	1	1	1	4	4
S116	iOS	1	Monday	7	work	2019-06-24T18:07:46Z	2019-06-24T18:09:11Z	6	4	6	1	4	7	4	6	6	OTHER	PAPER,PHONE	COLL,CUSTOMER,EXTERNAL	6	2	2	3	NA	NA	NA	NA
S116	iOS	2	Wednesday	2	work	2019-06-26T10:35:24Z	2019-06-26T10:36:31Z	5	2	6	3	6	6	5	3	6	NETWORKING	SKYPE	COLL,OVER	2	4	4	4	3	4	4	4
S116	iOS	2	Wednesday	3	work	2019-06-26T12:03:41Z	2019-06-26T12:04:30Z	6	6	4	3	7	6	6	4	4	ACQUISITION	PC	ALONE	0	4	4	4	5	4	3	5
S116	iOS	2	Wednesday	4	work	2019-06-26T13:39:33Z	2019-06-26T13:40:17Z	5	4	5	3	4	3	6	4	5	OTHER	PHONE	ALONE	0	5	3	3	4	3	5	3
S116	iOS	2	Wednesday	6	work	2019-06-26T16:32:34Z	2019-06-26T16:33:27Z	4	3	4	3	5	4	4	4	4	AUTHORING,OTHER	PAPER	ALONE	0	4	4	3	3	4	4	4
S116	iOS	3	Friday	1	baseline	2019-06-28T09:15:57Z	2019-06-28T09:16:47Z	6	4	4	2	6	5	3	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S116	iOS	3	Friday	2	work	2019-06-28T10:28:14Z	2019-06-28T10:28:59Z	6	3	5	3	6	5	6	3	5	ADMINISTRATIVE	PAPER	ALONE	0	4	4	3	3	3	3	3
S116	iOS	3	Friday	4	work	2019-06-28T13:39:06Z	2019-06-28T13:39:43Z	5	3	5	3	5	5	6	3	6	ACQUISITION	FACE2FACE	OVER	5	4	4	3	3	3	5	3
S117	Android	1	Friday	1	baseline	2019-04-05T09:19:19Z	2019-04-05T09:28:10Z	7	3	7	2	7	7	7	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S117	Android	1	Friday	2	work	2019-04-05T10:29:20Z	2019-04-05T10:33:59Z	4	2	4	4	4	4	7	2	4	ANALYSIS,AUTHORING	FACE2FACE	COLL,OVER	2	4	5	7	4	3	5	5
S117	Android	1	Friday	5	work	2019-04-05T14:59:28Z	2019-04-05T15:02:19Z	5	3	4	4	4	5	6	6	5	ADMINISTRATIVE,BREAK	SKYPE	OVER,COLL	3	4	3	3	3	2	3	4
S117	Android	1	Friday	7	work	2019-04-05T17:59:28Z	2019-04-05T18:01:46Z	4	6	3	5	5	4	4	2	3	ADMINISTRATIVE	PC	ALONE	4	3	3	3	3	2	4	3
S117	Android	2	Wednesday	1	baseline	2019-04-10T09:15:00Z	2019-04-10T09:18:04Z	7	3	5	1	5	6	7	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S117	Android	2	Wednesday	2	work	2019-04-10T10:38:25Z	2019-04-10T10:40:34Z	6	2	6	2	5	6	7	2	6	ACQUISITION	FACE2FACE	COLL	16	2	1	3	2	6	4	3
S117	Android	2	Wednesday	3	work	2019-04-10T11:50:45Z	2019-04-10T11:52:35Z	5	4	5	2	6	6	6	4	5	AUTHORING	PAPER	COLL	16	3	4	3	1	3	3	3
S117	Android	2	Wednesday	5	work	2019-04-10T15:10:44Z	2019-04-10T15:25:25Z	6	4	4	3	5	5	6	4	3	ACQUISITION	PC,FACE2FACE	COLL	1	3	3	4	2	2	4	4
S117	Android	2	Wednesday	6	work	2019-04-10T16:35:44Z	2019-04-10T16:40:07Z	4	5	4	3	6	5	5	4	5	NETWORKING	FACE2FACE	COLL	3	2	3	2	3	5	5	5
S117	Android	2	Wednesday	7	work	2019-04-10T18:05:42Z	2019-04-10T18:19:12Z	7	4	5	1	6	5	7	2	4	ACQUISITION	PC	ALONE	0	2	2	1	2	NA	NA	NA
S117	Android	3	Monday	2	work	2019-04-15T10:34:00Z	2019-04-15T10:40:16Z	6	4	5	3	3	4	6	2	4	ACQUISITION,ADMINISTRATIVE	PC	ALONE	5	5	5	4	5	2	2	3
S117	Android	3	Monday	3	work	2019-04-15T11:54:15Z	2019-04-15T11:57:19Z	6	4	5	2	5	5	6	2	5	ACQUISITION,ADMINISTRATIVE	FACE2FACE,PC	ALONE	5	5	5	6	4	2	2	3
S117	Android	3	Monday	5	work	2019-04-15T15:00:27Z	2019-04-15T15:02:39Z	6	1	5	2	6	6	4	2	5	NETWORKING,ADMINISTRATIVE	FACE2FACE,PC	COLL	3	4	3	4	3	3	4	3
S117	Android	3	Monday	6	work	2019-04-15T16:25:27Z	2019-04-15T16:26:37Z	4	4	3	4	4	4	4	3	4	ANALYSIS	PC	ALONE	0	4	5	4	3	3	3	3
S117	Android	3	Monday	7	work	2019-04-15T18:05:29Z	2019-04-15T18:12:39Z	3	6	3	6	3	3	3	2	2	ADMINISTRATIVE	PC	ALONE,OTHER	4	7	7	6	5	2	3	2
S118	Android	1	Wednesday	1	baseline	2018-12-05T09:15:00Z	2018-12-05T09:19:01Z	6	4	6	2	6	7	7	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S118	Android	1	Wednesday	2	work	2018-12-05T10:36:31Z	2018-12-05T10:39:19Z	6	4	4	2	6	6	6	3	6	AUTHORING	PC	ALONE	3	3	1	1	1	1	4	6
S118	Android	1	Wednesday	3	work	2018-12-05T12:00:25Z	2018-12-05T12:02:36Z	6	4	5	3	5	5	5	3	6	AUTHORING	PC	ALONE	3	3	1	1	2	2	4	4
S118	Android	1	Wednesday	4	work	2018-12-05T13:38:20Z	2018-12-05T13:40:28Z	7	3	5	2	6	7	4	4	4	BREAK,AUTHORING	PC	ALONE	3	3	1	1	2	1	4	4
S118	Android	1	Wednesday	5	work	2018-12-05T15:08:50Z	2018-12-05T15:11:27Z	4	4	4	3	5	5	3	6	4	AUTHORING	PC	ALONE	3	2	1	1	3	1	5	5
S118	Android	1	Wednesday	6	work	2018-12-05T16:30:21Z	2018-12-05T16:33:13Z	5	3	5	2	6	6	4	4	4	AUTHORING,BREAK	PC	ALONE	3	4	2	NA	3	1	4	4
S118	Android	2	Friday	2	work	2018-12-07T10:25:22Z	2018-12-07T10:27:15Z	5	4	5	4	3	4	5	4	5	AUTHORING	PC	ALONE	2	4	2	1	3	1	5	4
S118	Android	2	Friday	4	work	2018-12-07T13:23:29Z	2018-12-07T13:28:01Z	5	4	4	3	5	5	4	5	4	BREAK,AUTHORING	PC	ALONE	2	2	2	1	3	1	5	4
S118	Android	2	Friday	6	work	2018-12-07T16:24:00Z	2018-12-07T16:25:33Z	4	4	4	3	6	6	3	5	4	AUTHORING	PC	ALONE	2	3	2	1	3	1	5	5
S118	Android	2	Friday	7	work	2018-12-07T18:10:40Z	2018-12-07T18:19:09Z	4	5	3	4	4	5	2	5	4	AUTHORING	PC	ALONE	2	3	3	1	2	1	4	4
S118	Android	3	Monday	1	baseline	2019-01-14T09:19:56Z	2019-01-14T09:21:30Z	5	3	5	3	6	5	4	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S118	Android	3	Monday	3	work	2019-01-14T11:54:39Z	2019-01-14T11:56:41Z	4	4	5	3	6	5	4	5	5	ACQUISITION,AUTHORING	PC	ALONE	4	2	1	1	2	3	3	3
S118	Android	3	Monday	4	work	2019-01-14T13:39:54Z	2019-01-14T13:41:37Z	3	4	4	2	5	6	4	5	4	BREAK,ACQUISITION,AUTHORING	PC	ALONE	4	2	3	2	2	3	3	4
S118	Android	3	Monday	5	work	2019-01-14T15:08:36Z	2019-01-14T15:10:10Z	4	4	4	3	5	5	4	5	4	ANALYSIS,ACQUISITION	FACE2FACE,PC	COLL	2	2	1	2	3	3	3	3
S119	iOS	1	Monday	1	baseline	2019-02-25T09:28:49Z	2019-02-25T09:31:23Z	5	3	4	4	4	4	2	5	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S119	iOS	1	Monday	2	work	2019-02-25T10:27:38Z	2019-02-25T10:31:03Z	4	4	5	4	3	4	3	5	3	AUTHORING,ADMINISTRATIVE	PC	ALONE	0	4	4	5	3	2	6	6
S119	iOS	1	Monday	3	work	2019-02-25T12:01:45Z	2019-02-25T12:04:15Z	6	3	4	2	5	5	4	3	4	NETWORKING,AUTHORING	PHONE	ALONE	0	4	3	5	4	1	5	4
S119	iOS	1	Monday	5	work	2019-02-25T15:06:19Z	2019-02-25T15:08:38Z	5	4	5	3	4	5	4	5	3	NETWORKING,ADMINISTRATIVE	PC,PHONE	ALONE	0	3	1	4	2	5	7	6
S119	iOS	1	Monday	7	work	2019-02-25T18:05:43Z	2019-02-25T18:08:05Z	4	3	4	4	5	4	4	4	4	AUTHORING,NETWORKING	PC	COLL	4	5	3	5	3	2	4	5
S119	iOS	2	Wednesday	3	work	2019-02-27T11:55:43Z	2019-02-27T11:57:39Z	5	4	4	4	4	4	5	4	6	ADMINISTRATIVE,NETWORKING	FACE2FACE	ALONE	15	4	3	4	3	1	1	1
S119	iOS	2	Wednesday	4	work	2019-02-27T13:41:07Z	2019-02-27T13:42:53Z	5	3	6	4	5	4	4	4	4	NETWORKING,ANALYSIS	FACE2FACE,PC	COLL	1	2	2	2	3	1	2	2
S119	iOS	2	Wednesday	6	work	2019-02-27T16:34:42Z	2019-02-27T16:36:09Z	4	3	5	3	4	5	1	6	2	BREAK	OTHER	ALONE	0	1	1	1	1	1	1	1
S119	iOS	3	Friday	2	work	2019-03-22T10:32:56Z	2019-03-22T10:34:25Z	6	2	6	4	4	5	2	5	2	ANALYSIS	PC	ALONE	0	3	4	3	3	2	6	2
S119	iOS	3	Friday	4	work	2019-03-22T13:28:19Z	2019-03-22T13:30:16Z	5	3	5	4	3	4	2	6	3	ACQUISITION	PC	ALONE	0	3	4	4	3	4	6	5
S119	iOS	3	Friday	7	work	2019-03-22T17:55:13Z	2019-03-22T17:56:27Z	6	2	5	3	5	5	1	4	3	ACQUISITION	PC	ALONE	0	5	4	5	3	3	5	6
S120	Android	1	Monday	2	work	2019-03-11T10:32:11Z	2019-03-11T10:38:41Z	4	5	4	5	2	2	3	3	5	DISSEMINATION	FACE2FACE	COLL	7	3	3	1	2	1	1	1
S120	Android	1	Monday	4	work	2019-03-11T13:36:49Z	2019-03-11T13:39:38Z	3	5	4	4	4	3	3	4	3	ACQUISITION	PC	ALONE	0	5	6	1	6	1	1	1
S120	Android	1	Monday	5	work	2019-03-11T14:56:49Z	2019-03-11T14:58:56Z	3	3	3	3	3	3	3	2	3	ACQUISITION	PC	ALONE	0	3	5	4	5	3	5	5
S120	Android	1	Monday	6	work	2019-03-11T16:21:02Z	2019-03-11T16:23:23Z	3	5	3	5	2	4	2	5	3	ANALYSIS	PC	ALONE	0	5	6	5	5	2	7	2
S120	Android	1	Monday	7	work	2019-03-11T17:56:51Z	2019-03-11T18:00:21Z	6	4	5	2	5	5	2	5	3	ACQUISITION	PC	ALONE	0	5	6	4	4	5	6	6
S120	Android	2	Friday	1	baseline	2019-03-15T09:15:00Z	2019-03-15T10:26:33Z	2	6	3	6	2	2	4	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S120	Android	2	Friday	2	work	2019-03-15T10:31:49Z	2019-03-15T10:33:57Z	2	5	3	6	2	2	4	4	4	ACQUISITION,ANALYSIS	PC	COLL	1	6	7	6	7	1	1	1
S120	Android	2	Friday	3	work	2019-03-15T11:56:49Z	2019-03-15T12:19:27Z	3	6	2	6	2	2	3	5	3	ACQUISITION,OTHER	FACE2FACE,PC	COLL	1	6	7	7	7	1	1	1
S120	Android	2	Friday	4	work	2019-03-15T13:31:48Z	2019-03-15T13:39:52Z	3	5	3	5	3	2	3	5	3	ACQUISITION,OTHER	PC,FACE2FACE	COLL,OVER	1	6	7	6	7	1	1	1
S120	Android	2	Friday	6	work	2019-03-15T16:26:48Z	2019-03-15T16:30:29Z	2	6	1	6	1	2	2	6	2	ANALYSIS,ACQUISITION	FACE2FACE,PC	COLL,OVER	2	6	7	7	7	1	1	1
S120	Android	2	Friday	7	work	2019-03-15T17:51:48Z	2019-03-15T18:11:30Z	5	5	4	2	4	4	2	6	2	OTHER	FACE2FACE	COLL	2	4	4	5	3	3	4	4
S120	Android	3	Wednesday	3	work	2019-03-20T11:51:45Z	2019-03-20T12:57:50Z	3	6	1	6	2	1	2	6	2	ACQUISITION,ANALYSIS	PC,FACE2FACE	COLL	1	6	7	7	7	1	1	1
S120	Android	3	Wednesday	4	work	2019-03-20T13:36:46Z	2019-03-20T13:40:24Z	3	6	3	6	3	2	3	5	3	ACQUISITION	FACE2FACE,PC	COLL	1	6	6	6	6	1	1	1
S120	Android	3	Wednesday	6	work	2019-03-20T16:31:45Z	2019-03-20T16:36:27Z	2	5	3	4	3	2	2	5	3	ACQUISITION,ANALYSIS	FACE2FACE,PC	COLL	1	6	6	6	6	1	1	1
S121	Android	1	Friday	1	baseline	2019-02-08T09:14:59Z	2019-02-08T09:19:22Z	6	4	5	4	5	5	5	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S121	Android	1	Friday	2	work	2019-02-08T10:20:18Z	2019-02-08T10:24:52Z	5	3	5	4	5	5	5	3	5	OTHER	PC	ALONE	0	5	3	1	4	1	5	4
S121	Android	1	Friday	3	work	2019-02-08T12:09:57Z	2019-02-08T12:12:26Z	4	3	5	3	5	5	5	3	5	OTHER	PC	ALONE	0	3	3	1	4	1	4	4
S121	Android	1	Friday	4	work	2019-02-08T13:36:42Z	2019-02-08T13:51:32Z	4	3	5	3	5	5	3	4	3	OTHER	PC	COLL	0	4	3	1	3	1	5	5
S121	Android	1	Friday	7	work	2019-02-08T18:05:25Z	2019-02-08T18:16:24Z	5	5	5	4	5	5	3	4	3	OTHER	PC	ALONE	0	5	4	1	4	1	5	5
S121	Android	2	Wednesday	1	baseline	2019-02-13T09:15:03Z	2019-02-13T09:28:53Z	6	2	6	3	5	6	6	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S121	Android	2	Wednesday	2	work	2019-02-13T10:27:57Z	2019-02-13T10:29:34Z	6	5	5	3	5	5	5	3	5	OTHER	PC	COLL	1	3	3	1	4	1	4	4
S121	Android	2	Wednesday	3	work	2019-02-13T11:57:08Z	2019-02-13T11:58:31Z	5	3	6	3	5	6	4	3	5	OTHER	PC	COLL	1	4	3	1	5	1	4	4
S121	Android	2	Wednesday	5	work	2019-02-13T15:09:34Z	2019-02-13T15:15:45Z	5	3	5	3	5	5	4	4	4	OTHER	PC	COLL	1	5	4	1	4	1	5	3
S121	Android	2	Wednesday	6	work	2019-02-13T16:22:56Z	2019-02-13T16:29:14Z	5	2	5	3	4	5	5	3	4	OTHER	PC	ALONE	0	5	4	1	4	1	5	4
S121	Android	3	Monday	1	baseline	2019-02-25T09:15:00Z	2019-02-25T09:16:25Z	5	3	5	5	5	5	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S121	Android	3	Monday	2	work	2019-02-25T10:32:24Z	2019-02-25T10:33:59Z	5	3	5	3	5	5	6	3	5	OTHER	PC	COLL	1	5	4	1	4	1	5	3
S121	Android	3	Monday	4	work	2019-02-25T13:36:15Z	2019-02-25T13:37:17Z	5	3	5	3	6	5	5	3	4	OTHER	PC	ALONE	0	5	3	1	4	1	5	4
S121	Android	3	Monday	5	work	2019-02-25T14:57:02Z	2019-02-25T14:59:08Z	5	3	5	3	6	5	5	3	5	OTHER	PC	COLL	0	4	4	2	4	1	4	2
S121	Android	3	Monday	6	work	2019-02-25T16:26:24Z	2019-02-25T16:41:01Z	5	3	5	3	5	5	5	4	5	OTHER	PC	ALONE	0	3	3	1	3	1	5	2
S121	Android	3	Monday	7	work	2019-02-25T17:52:16Z	2019-02-25T18:02:42Z	5	3	4	3	5	4	5	4	5	OTHER	PC	ALONE	0	5	4	2	5	1	4	3
S122	Android	1	Friday	1	baseline	2018-11-30T09:15:00Z	2018-11-30T09:33:38Z	7	2	6	2	6	5	1	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S122	Android	1	Friday	2	work	2018-11-30T10:38:22Z	2018-11-30T10:40:17Z	5	2	5	2	6	6	2	6	2	AUTHORING,ACQUISITION	PC	ALONE	0	4	4	2	2	6	6	5
S122	Android	1	Friday	3	work	2018-11-30T12:00:45Z	2018-11-30T12:02:07Z	6	2	5	2	6	5	1	5	2	ACQUISITION,AUTHORING	PC	ALONE	0	4	2	2	4	3	6	2
S122	Android	1	Friday	4	work	2018-11-30T13:28:14Z	2018-11-30T13:30:21Z	6	3	6	2	5	6	1	6	2	ACQUISITION,AUTHORING	PC	ALONE	0	4	4	2	3	5	4	4
S122	Android	1	Friday	5	work	2018-11-30T15:09:01Z	2018-11-30T15:10:26Z	6	2	6	2	6	6	1	6	1	ACQUISITION,AUTHORING	PC	ALONE	0	4	3	2	4	6	5	4
S122	Android	1	Friday	6	work	2018-11-30T16:23:17Z	2018-11-30T16:25:50Z	6	2	5	2	5	6	1	6	1	ACQUISITION,AUTHORING	PC	ALONE	0	4	4	3	3	5	5	4
S122	Android	2	Monday	1	baseline	2018-12-03T09:15:00Z	2018-12-03T09:16:36Z	7	2	7	1	6	6	6	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S122	Android	2	Monday	2	work	2018-12-03T10:38:42Z	2018-12-03T10:40:22Z	6	1	7	1	6	6	6	1	7	ACQUISITION,AUTHORING	PC	ALONE	1	6	2	2	3	3	6	5
S122	Android	2	Monday	3	work	2018-12-03T11:50:31Z	2018-12-03T11:56:32Z	6	2	6	3	5	6	6	2	6	ACQUISITION,AUTHORING	PC	ALONE	2	6	5	4	5	4	4	5
S122	Android	2	Monday	4	work	2018-12-03T13:37:53Z	2018-12-03T13:48:14Z	7	1	6	1	6	6	6	2	5	BREAK,ACQUISITION,AUTHORING	PC	ALONE	1	5	2	2	5	4	5	5
S122	Android	2	Monday	5	work	2018-12-03T14:54:11Z	2018-12-03T14:58:47Z	5	2	6	4	3	4	6	2	6	ACQUISITION	PC	ALONE	3	5	5	5	4	5	5	5
S122	Android	2	Monday	6	work	2018-12-03T16:26:00Z	2018-12-03T16:35:24Z	6	2	5	5	3	4	6	2	5	NETWORKING	FACE2FACE	COLL,OVER	4	4	5	5	5	4	4	4
S122	Android	3	Wednesday	1	baseline	2018-12-05T09:18:09Z	2018-12-05T09:19:38Z	6	3	5	4	5	5	3	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S122	Android	3	Wednesday	2	work	2018-12-05T10:28:08Z	2018-12-05T10:30:00Z	5	4	4	3	4	5	3	4	5	ANALYSIS	PC	ALONE	2	4	3	3	3	3	4	4
S122	Android	3	Wednesday	3	work	2018-12-05T12:03:08Z	2018-12-05T12:04:30Z	6	3	5	3	5	5	4	3	3	NETWORKING	FACE2FACE	COLL,OVER	3	3	4	4	4	4	4	3
S122	Android	3	Wednesday	4	work	2018-12-05T13:23:08Z	2018-12-05T13:29:43Z	5	4	5	2	3	4	4	4	5	AUTHORING	PC	ALONE	2	4	4	4	4	4	4	4
S122	Android	3	Wednesday	5	work	2018-12-05T15:13:08Z	2018-12-05T15:14:55Z	5	4	6	3	5	6	4	4	5	ANALYSIS	PC	ALONE,COLL	3	5	5	5	5	5	5	6
S122	Android	3	Wednesday	6	work	2018-12-05T16:23:08Z	2018-12-05T16:26:26Z	5	4	5	4	4	4	4	3	3	AUTHORING	PC	ALONE	2	4	3	3	4	NA	NA	NA
