id	day	beep	time	counter	order	sad	anxious	angry	family_cohesion	family_conflict	sad_daily	anxiety_daily	anger_daily	family_support_daily	family_togetherness_daily	family_backup_daily	family_critcism_daily	family_fight_daily
183	6	5	15:56:00	40	10827	15	13	7	78	12	NA	NA	NA	NA	NA	NA	NA	NA
183	6	6	16:55:00	41	10828	38	64	8	95	1	NA	NA	NA	NA	NA	NA	NA	NA
183	6	7	NA	42	NA	NA	NA	NA	NA	NA	2	57	5	97	98	85	12	3
183	7	1	8:00:00	43	10830	10	64	2	89	1	NA	NA	NA	NA	NA	NA	NA	NA
183	7	2	11:44:00	44	10831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	7	3	13:25:00	45	10832	20	88	23	96	10	NA	NA	NA	NA	NA	NA	NA	NA
183	7	4	15:24:00	46	10833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	7	5	17:13:00	47	10834	4	34	1	79	5	NA	NA	NA	NA	NA	NA	NA	NA
183	7	6	18:09:00	48	10835	1	71	1	93	9	NA	NA	NA	NA	NA	NA	NA	NA
183	7	7	NA	49	NA	NA	NA	NA	NA	NA	2	5	4	95	95	94	13	13
183	8	1	8:00:00	50	10837	6	38	13	82	17	NA	NA	NA	NA	NA	NA	NA	NA
183	8	2	10:41:00	51	10838	32	100	19	81	19	NA	NA	NA	NA	NA	NA	NA	NA
183	8	3	12:00:00	52	10839	11	76	5	78	12	NA	NA	NA	NA	NA	NA	NA	NA
183	8	4	13:59:00	53	10840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	8	5	15:19:00	54	10841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	8	6	16:47:00	55	10842	13	25	10	90	13	NA	NA	NA	NA	NA	NA	NA	NA
183	8	7	NA	56	NA	NA	NA	NA	NA	NA	6	23	2	75	75	8	2	4
183	9	1	8:00:00	57	10844	14	60	9	77	8	NA	NA	NA	NA	NA	NA	NA	NA
183	9	2	10:46:00	58	10845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	9	3	12:32:00	59	10846	8	65	1	74	6	NA	NA	NA	NA	NA	NA	NA	NA
183	9	4	14:14:00	60	10847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	9	5	16:08:00	61	10848	15	75	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	9	6	17:10:00	62	10849	14	69	3	66	4	NA	NA	NA	NA	NA	NA	NA	NA
183	9	7	NA	63	NA	NA	NA	NA	NA	NA	2	50	11	76	4	67	6	4
183	10	1	8:00:00	64	10851	17	57	1	89	6	NA	NA	NA	NA	NA	NA	NA	NA
183	10	2	10:03:00	65	10852	20	75	2	64	2	NA	NA	NA	NA	NA	NA	NA	NA
183	10	3	12:18:00	66	10853	15	81	3	96	12	NA	NA	NA	NA	NA	NA	NA	NA
183	10	4	14:02:00	67	10854	11	61	6	100	1	NA	NA	NA	NA	NA	NA	NA	NA
183	10	5	15:41:00	68	10855	16	76	12	76	8	NA	NA	NA	NA	NA	NA	NA	NA
183	10	6	17:20:00	69	10856	18	67	1	83	1	NA	NA	NA	NA	NA	NA	NA	NA
183	10	7	NA	70	NA	NA	NA	NA	NA	NA	2	31	5	93	90	91	5	6
183	11	1	8:00:00	71	10858	3	54	3	79	10	NA	NA	NA	NA	NA	NA	NA	NA
183	11	2	10:33:00	72	10859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	11	3	12:21:00	73	10860	34	42	10	72	1	NA	NA	NA	NA	NA	NA	NA	NA
183	11	4	14:08:00	74	10861	7	70	1	86	16	NA	NA	NA	NA	NA	NA	NA	NA
183	11	5	15:32:00	75	10862	1	64	1	92	3	NA	NA	NA	NA	NA	NA	NA	NA
183	11	6	16:36:00	76	10863	14	60	3	94	1	NA	NA	NA	NA	NA	NA	NA	NA
183	11	7	NA	77	NA	NA	NA	NA	NA	NA	4	27	2	87	64	78	13	4
183	12	1	8:00:00	78	10865	24	84	18	71	10	NA	NA	NA	NA	NA	NA	NA	NA
183	12	2	11:02:00	79	10866	20	91	25	77	19	NA	NA	NA	NA	NA	NA	NA	NA
183	12	3	12:53:00	80	10867	23	65	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	12	4	14:04:00	81	10868	7	62	19	78	13	NA	NA	NA	NA	NA	NA	NA	NA
183	12	5	16:46:00	82	10869	17	61	25	53	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	12	6	17:33:00	83	10870	78	100	15	49	49	NA	NA	NA	NA	NA	NA	NA	NA
183	12	7	NA	84	NA	NA	NA	NA	NA	NA	5	55	12	83	83	80	25	24
183	13	1	8:00:00	85	10872	9	72	20	86	7	NA	NA	NA	NA	NA	NA	NA	NA
183	13	2	10:54:00	86	10873	11	67	13	73	14	NA	NA	NA	NA	NA	NA	NA	NA
183	13	3	12:45:00	87	10874	31	88	14	93	24	NA	NA	NA	NA	NA	NA	NA	NA
183	13	4	13:42:00	88	10875	29	83	24	77	22	NA	NA	NA	NA	NA	NA	NA	NA
183	13	5	15:42:00	89	10876	21	67	14	87	7	NA	NA	NA	NA	NA	NA	NA	NA
183	13	6	17:31:00	90	10877	22	60	7	100	14	NA	NA	NA	NA	NA	NA	NA	NA
183	13	7	NA	91	NA	NA	NA	NA	NA	NA	27	59	19	74	58	57	5	6
183	14	1	8:00:00	92	10879	17	83	17	77	7	NA	NA	NA	NA	NA	NA	NA	NA
183	14	2	11:57:00	93	10880	11	70	17	100	5	NA	NA	NA	NA	NA	NA	NA	NA
183	14	3	13:33:00	94	10881	1	74	7	96	7	NA	NA	NA	NA	NA	NA	NA	NA
183	14	4	14:36:00	95	10882	5	83	16	100	1	NA	NA	NA	NA	NA	NA	NA	NA
183	14	5	16:15:00	96	10883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	14	6	18:03:00	97	10884	20	75	18	82	8	NA	NA	NA	NA	NA	NA	NA	NA
183	14	7	NA	98	NA	NA	NA	NA	NA	NA	5	57	32	99	98	100	9	8
183	15	1	8:00:00	99	10886	13	91	11	76	1	NA	NA	NA	NA	NA	NA	NA	NA
183	15	2	10:39:00	100	10887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	15	3	12:02:00	101	10888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	15	4	13:50:00	102	10889	5	70	17	75	10	NA	NA	NA	NA	NA	NA	NA	NA
183	15	5	15:34:00	103	10890	18	81	28	86	11	NA	NA	NA	NA	NA	NA	NA	NA
183	15	6	17:15:00	104	10891	2	76	20	75	17	NA	NA	NA	NA	NA	NA	NA	NA
183	15	7	NA	105	NA	NA	NA	NA	NA	NA	2	76	65	83	81	74	7	9
183	16	1	8:00:00	106	10893	14	79	20	91	6	NA	NA	NA	NA	NA	NA	NA	NA
183	16	2	11:05:00	107	10894	11	22	18	82	12	NA	NA	NA	NA	NA	NA	NA	NA
183	16	3	13:15:00	108	10895	5	22	5	82	3	NA	NA	NA	NA	NA	NA	NA	NA
183	16	4	15:00:00	109	10896	24	65	28	85	1	NA	NA	NA	NA	NA	NA	NA	NA
183	16	5	16:26:00	110	10897	21	74	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	16	6	17:57:00	111	10898	12	85	20	76	15	NA	NA	NA	NA	NA	NA	NA	NA
183	16	7	NA	112	NA	NA	NA	NA	NA	NA	37	66	58	87	73	100	12	5
183	17	1	8:00:00	113	10900	16	75	20	90	15	NA	NA	NA	NA	NA	NA	NA	NA
183	17	2	12:15:00	114	10901	21	69	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	17	3	13:17:00	115	10902	27	81	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	17	4	14:55:00	116	10903	16	70	17	83	6	NA	NA	NA	NA	NA	NA	NA	NA
183	17	5	16:39:00	117	10904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	17	6	18:17:00	118	10905	10	37	78	94	11	NA	NA	NA	NA	NA	NA	NA	NA
183	17	7	NA	119	NA	NA	NA	NA	NA	NA	58	69	80	80	61	66	13	2
183	18	1	8:00:00	120	10907	20	NA	29	60	20	NA	NA	NA	NA	NA	NA	NA	NA
183	18	2	10:42:00	121	10908	24	36	19	100	4	NA	NA	NA	NA	NA	NA	NA	NA
183	18	3	12:17:00	122	10909	22	68	22	73	17	NA	NA	NA	NA	NA	NA	NA	NA
183	18	4	13:31:00	123	10910	73	70	20	70	17	NA	NA	NA	NA	NA	NA	NA	NA
183	18	5	15:25:00	124	10911	78	58	17	75	15	NA	NA	NA	NA	NA	NA	NA	NA
183	18	6	17:53:00	125	10912	12	23	17	85	15	NA	NA	NA	NA	NA	NA	NA	NA
183	18	7	NA	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	19	1	8:00:00	127	10914	23	72	18	84	12	NA	NA	NA	NA	NA	NA	NA	NA
183	19	2	10:03:00	128	10915	16	53	6	86	18	NA	NA	NA	NA	NA	NA	NA	NA
183	19	3	11:17:00	129	10916	23	54	25	100	21	NA	NA	NA	NA	NA	NA	NA	NA
183	19	4	13:31:00	130	10917	18	74	24	91	10	NA	NA	NA	NA	NA	NA	NA	NA
183	19	5	14:44:00	131	10918	13	30	22	84	18	NA	NA	NA	NA	NA	NA	NA	NA
183	19	6	16:26:00	132	10919	11	74	18	90	16	NA	NA	NA	NA	NA	NA	NA	NA
183	19	7	NA	133	NA	NA	NA	NA	NA	NA	21	58	9	78	79	81	6	4
183	20	1	8:00:00	134	10921	30	32	34	97	8	NA	NA	NA	NA	NA	NA	NA	NA
183	20	2	10:25:00	135	10922	12	57	26	93	1	NA	NA	NA	NA	NA	NA	NA	NA
183	20	3	11:25:00	136	10923	11	64	24	91	14	NA	NA	NA	NA	NA	NA	NA	NA
183	20	4	13:16:00	137	10924	16	82	20	95	21	NA	NA	NA	NA	NA	NA	NA	NA
183	20	5	14:46:00	138	10925	30	80	18	87	6	NA	NA	NA	NA	NA	NA	NA	NA
183	20	6	16:42:00	139	10926	18	72	21	84	25	NA	NA	NA	NA	NA	NA	NA	NA
183	20	7	NA	140	NA	NA	NA	NA	NA	NA	4	27	8	73	67	71	4	4
183	21	1	8:00:00	141	10928	4	79	21	93	6	NA	NA	NA	NA	NA	NA	NA	NA
183	21	2	12:08:00	142	10929	18	37	33	86	19	NA	NA	NA	NA	NA	NA	NA	NA
183	21	3	14:08:00	143	10930	17	78	10	78	19	NA	NA	NA	NA	NA	NA	NA	NA
183	21	4	16:06:00	144	10931	24	46	27	92	11	NA	NA	NA	NA	NA	NA	NA	NA
183	21	5	17:06:00	145	10932	12	20	25	73	21	NA	NA	NA	NA	NA	NA	NA	NA
183	21	6	18:29:00	146	10933	16	85	19	97	13	NA	NA	NA	NA	NA	NA	NA	NA
183	21	7	NA	147	NA	NA	NA	NA	NA	NA	2	40	9	97	93	89	5	5
184	1	1	10:00:00	1	10935	10	21	1	50	31	NA	NA	NA	NA	NA	NA	NA	NA
184	1	2	12:24:00	2	10936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	1	3	13:28:00	3	10937	20	59	50	53	60	NA	NA	NA	NA	NA	NA	NA	NA
184	1	4	15:28:00	4	10938	28	39	20	51	52	NA	NA	NA	NA	NA	NA	NA	NA
184	1	5	16:32:00	5	10939	17	50	18	49	50	NA	NA	NA	NA	NA	NA	NA	NA
184	1	6	18:09:00	6	10940	51	70	42	47	49	NA	NA	NA	NA	NA	NA	NA	NA
184	1	7	NA	7	NA	NA	NA	NA	NA	NA	52	64	48	50	50	50	50	50
184	2	1	10:00:00	8	10942	42	61	24	52	51	NA	NA	NA	NA	NA	NA	NA	NA
184	2	2	11:40:00	9	10943	40	58	20	53	50	NA	NA	NA	NA	NA	NA	NA	NA
184	2	3	12:47:00	10	10944	50	63	14	48	52	NA	NA	NA	NA	NA	NA	NA	NA
184	2	4	14:54:00	11	10945	72	62	65	52	52	NA	NA	NA	NA	NA	NA	NA	NA
184	2	5	16:14:00	12	10946	40	51	31	52	51	NA	NA	NA	NA	NA	NA	NA	NA
184	2	6	16:59:00	13	10947	31	63	76	51	49	NA	NA	NA	NA	NA	NA	NA	NA
184	2	7	NA	14	NA	NA	NA	NA	NA	NA	59	86	58	61	64	63	2	2
184	3	1	10:00:00	15	10949	17	36	20	49	21	NA	NA	NA	NA	NA	NA	NA	NA
184	3	2	12:26:00	16	10950	9	26	10	48	50	NA	NA	NA	NA	NA	NA	NA	NA
184	3	3	12:58:00	17	10951	16	27	18	79	14	NA	NA	NA	NA	NA	NA	NA	NA
184	3	4	15:02:00	18	10952	40	63	59	75	21	NA	NA	NA	NA	NA	NA	NA	NA
184	3	5	15:46:00	19	10953	26	61	33	73	22	NA	NA	NA	NA	NA	NA	NA	NA
184	3	6	17:35:00	20	10954	36	63	15	72	19	NA	NA	NA	NA	NA	NA	NA	NA
184	3	7	NA	21	NA	NA	NA	NA	NA	NA	60	81	12	67	67	67	4	5
184	4	1	10:00:00	22	10956	24	24	7	70	18	NA	NA	NA	NA	NA	NA	NA	NA
184	4	2	12:19:00	23	10957	21	37	15	81	23	NA	NA	NA	NA	NA	NA	NA	NA
184	4	3	14:00:00	24	10958	26	67	25	77	19	NA	NA	NA	NA	NA	NA	NA	NA
184	4	4	15:20:00	25	10959	19	74	19	81	15	NA	NA	NA	NA	NA	NA	NA	NA
184	4	5	16:36:00	26	10960	38	43	22	75	13	NA	NA	NA	NA	NA	NA	NA	NA
184	4	6	17:57:00	27	10961	25	42	8	83	19	NA	NA	NA	NA	NA	NA	NA	NA
184	4	7	NA	28	NA	NA	NA	NA	NA	NA	43	50	18	77	84	78	10	10
184	5	1	10:00:00	29	10963	15	11	9	85	18	NA	NA	NA	NA	NA	NA	NA	NA
184	5	2	12:14:00	30	10964	30	32	13	75	26	NA	NA	NA	NA	NA	NA	NA	NA
184	5	3	13:18:00	31	10965	63	69	66	50	16	NA	NA	NA	NA	NA	NA	NA	NA
184	5	4	14:28:00	32	10966	42	63	10	64	26	NA	NA	NA	NA	NA	NA	NA	NA
184	5	5	15:56:00	33	10967	26	64	35	58	13	NA	NA	NA	NA	NA	NA	NA	NA
184	5	6	18:02:00	34	10968	39	41	11	71	16	NA	NA	NA	NA	NA	NA	NA	NA
184	5	7	NA	35	NA	NA	NA	NA	NA	NA	70	67	41	80	80	78	13	12
184	6	1	10:00:00	36	10970	14	21	13	77	11	NA	NA	NA	NA	NA	NA	NA	NA
184	6	2	11:53:00	37	10971	13	36	13	88	13	NA	NA	NA	NA	NA	NA	NA	NA
184	6	3	12:52:00	38	10972	14	61	9	80	15	NA	NA	NA	NA	NA	NA	NA	NA
184	6	4	14:25:00	39	10973	14	65	17	77	15	NA	NA	NA	NA	NA	NA	NA	NA
184	6	5	16:21:00	40	10974	31	61	8	81	14	NA	NA	NA	NA	NA	NA	NA	NA
184	6	6	17:24:00	41	10975	20	50	16	82	19	NA	NA	NA	NA	NA	NA	NA	NA
184	6	7	NA	42	NA	NA	NA	NA	NA	NA	51	87	10	83	87	83	4	4
184	7	1	10:00:00	43	10977	18	50	6	81	7	NA	NA	NA	NA	NA	NA	NA	NA
184	7	2	11:38:00	44	10978	17	71	8	80	8	NA	NA	NA	NA	NA	NA	NA	NA
184	7	3	12:34:00	45	10979	23	64	15	77	17	NA	NA	NA	NA	NA	NA	NA	NA
184	7	4	14:10:00	46	10980	23	71	9	85	14	NA	NA	NA	NA	NA	NA	NA	NA
184	7	5	15:19:00	47	10981	36	83	51	80	7	NA	NA	NA	NA	NA	NA	NA	NA
184	7	6	16:42:00	48	10982	19	50	20	74	23	NA	NA	NA	NA	NA	NA	NA	NA
184	7	7	NA	49	NA	NA	NA	NA	NA	NA	37	76	38	80	82	81	12	9
184	8	1	10:00:00	50	10984	41	48	14	82	12	NA	NA	NA	NA	NA	NA	NA	NA
184	8	2	11:40:00	51	10985	31	70	27	82	11	NA	NA	NA	NA	NA	NA	NA	NA
184	8	3	13:34:00	52	10986	35	70	27	81	17	NA	NA	NA	NA	NA	NA	NA	NA
184	8	4	14:43:00	53	10987	14	68	64	82	14	NA	NA	NA	NA	NA	NA	NA	NA
184	8	5	16:15:00	54	10988	30	68	25	82	16	NA	NA	NA	NA	NA	NA	NA	NA
184	8	6	17:44:00	55	10989	8	62	13	85	13	NA	NA	NA	NA	NA	NA	NA	NA
184	8	7	NA	56	NA	NA	NA	NA	NA	NA	34	54	29	83	84	87	11	6
184	9	1	10:00:00	57	10991	26	51	17	83	14	NA	NA	NA	NA	NA	NA	NA	NA
184	9	2	11:30:00	58	10992	28	51	17	84	8	NA	NA	NA	NA	NA	NA	NA	NA
184	9	3	12:19:00	59	10993	31	37	13	81	13	NA	NA	NA	NA	NA	NA	NA	NA
184	9	4	13:54:00	60	10994	23	49	9	86	9	NA	NA	NA	NA	NA	NA	NA	NA
184	9	5	15:52:00	61	10995	49	72	39	81	14	NA	NA	NA	NA	NA	NA	NA	NA
184	9	6	16:43:00	62	10996	18	34	19	87	9	NA	NA	NA	NA	NA	NA	NA	NA
184	9	7	NA	63	NA	NA	NA	NA	NA	NA	33	43	16	91	90	91	7	8
184	10	1	10:00:00	64	10998	21	63	21	80	17	NA	NA	NA	NA	NA	NA	NA	NA
184	10	2	11:33:00	65	10999	25	68	12	78	10	NA	NA	NA	NA	NA	NA	NA	NA
184	10	3	12:42:00	66	11000	21	60	12	84	15	NA	NA	NA	NA	NA	NA	NA	NA
184	10	4	13:44:00	67	11001	31	60	12	78	13	NA	NA	NA	NA	NA	NA	NA	NA
184	10	5	15:10:00	68	11002	16	49	16	86	21	NA	NA	NA	NA	NA	NA	NA	NA
184	10	6	16:27:00	69	11003	41	72	15	78	14	NA	NA	NA	NA	NA	NA	NA	NA
184	10	7	NA	70	NA	NA	NA	NA	NA	NA	62	69	22	77	76	76	7	7
184	11	1	10:00:00	71	11005	16	70	15	88	15	NA	NA	NA	NA	NA	NA	NA	NA
184	11	2	12:28:00	72	11006	37	67	12	80	22	NA	NA	NA	NA	NA	NA	NA	NA
184	11	3	14:19:00	73	11007	25	51	14	81	9	NA	NA	NA	NA	NA	NA	NA	NA
184	11	4	15:45:00	74	11008	55	70	49	86	14	NA	NA	NA	NA	NA	NA	NA	NA
184	11	5	16:26:00	75	11009	40	60	34	80	23	NA	NA	NA	NA	NA	NA	NA	NA
184	11	6	18:07:00	76	11010	25	67	21	82	19	NA	NA	NA	NA	NA	NA	NA	NA
184	11	7	NA	77	NA	NA	NA	NA	NA	NA	45	71	30	87	84	80	13	9
184	12	1	10:00:00	78	11012	54	75	74	83	19	NA	NA	NA	NA	NA	NA	NA	NA
184	12	2	13:04:00	79	11013	52	60	31	79	18	NA	NA	NA	NA	NA	NA	NA	NA
184	12	3	13:50:00	80	11014	34	65	22	83	16	NA	NA	NA	NA	NA	NA	NA	NA
184	12	4	15:56:00	81	11015	42	66	31	80	14	NA	NA	NA	NA	NA	NA	NA	NA
184	12	5	17:21:00	82	11016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	12	6	17:59:00	83	11017	50	71	20	87	21	NA	NA	NA	NA	NA	NA	NA	NA
184	12	7	NA	84	NA	NA	NA	NA	NA	NA	86	84	68	30	52	34	24	74
184	13	1	10:00:00	85	11019	61	61	30	80	18	NA	NA	NA	NA	NA	NA	NA	NA
184	13	2	11:42:00	86	11020	31	63	36	80	22	NA	NA	NA	NA	NA	NA	NA	NA
184	13	3	13:17:00	87	11021	34	66	29	59	36	NA	NA	NA	NA	NA	NA	NA	NA
184	13	4	15:10:00	88	11022	50	70	48	66	36	NA	NA	NA	NA	NA	NA	NA	NA
184	13	5	16:30:00	89	11023	71	75	72	52	49	NA	NA	NA	NA	NA	NA	NA	NA
184	13	6	17:42:00	90	11024	64	77	61	55	42	NA	NA	NA	NA	NA	NA	NA	NA
184	13	7	NA	91	NA	NA	NA	NA	NA	NA	77	69	67	38	51	36	51	42
184	14	1	10:00:00	92	11026	60	67	40	50	50	NA	NA	NA	NA	NA	NA	NA	NA
184	14	2	11:58:00	93	11027	63	67	57	36	53	NA	NA	NA	NA	NA	NA	NA	NA
184	14	3	13:47:00	94	11028	73	68	59	55	60	NA	NA	NA	NA	NA	NA	NA	NA
184	14	4	14:42:00	95	11029	50	61	49	50	49	NA	NA	NA	NA	NA	NA	NA	NA
184	14	5	16:22:00	96	11030	40	58	50	47	48	NA	NA	NA	NA	NA	NA	NA	NA
184	14	6	17:29:00	97	11031	49	61	55	51	50	NA	NA	NA	NA	NA	NA	NA	NA
184	14	7	NA	98	NA	NA	NA	NA	NA	NA	65	72	65	55	52	52	51	47
184	15	1	10:00:00	99	11033	22	60	19	56	39	NA	NA	NA	NA	NA	NA	NA	NA
184	15	2	13:15:00	100	11034	47	59	42	56	59	NA	NA	NA	NA	NA	NA	NA	NA
184	15	3	14:02:00	101	11035	49	65	44	60	46	NA	NA	NA	NA	NA	NA	NA	NA
184	15	4	15:41:00	102	11036	39	58	51	64	47	NA	NA	NA	NA	NA	NA	NA	NA
184	15	5	17:27:00	103	11037	30	63	38	64	39	NA	NA	NA	NA	NA	NA	NA	NA
184	15	6	18:20:00	104	11038	49	49	30	63	29	NA	NA	NA	NA	NA	NA	NA	NA
184	15	7	NA	105	NA	NA	NA	NA	NA	NA	82	82	60	57	55	56	44	38
184	16	1	10:00:00	106	11040	50	65	32	55	42	NA	NA	NA	NA	NA	NA	NA	NA
184	16	2	12:00:00	107	11041	50	70	40	58	38	NA	NA	NA	NA	NA	NA	NA	NA
184	16	3	13:32:00	108	11042	55	62	41	64	40	NA	NA	NA	NA	NA	NA	NA	NA
184	16	4	14:18:00	109	11043	52	63	39	67	48	NA	NA	NA	NA	NA	NA	NA	NA
184	16	5	16:29:00	110	11044	24	76	40	52	36	NA	NA	NA	NA	NA	NA	NA	NA
184	16	6	17:57:00	111	11045	58	64	37	60	39	NA	NA	NA	NA	NA	NA	NA	NA
184	16	7	NA	112	NA	NA	NA	NA	NA	NA	53	68	34	65	65	65	38	36
184	17	1	10:00:00	113	11047	52	48	59	54	40	NA	NA	NA	NA	NA	NA	NA	NA
184	17	2	12:07:00	114	11048	21	64	28	63	36	NA	NA	NA	NA	NA	NA	NA	NA
184	17	3	13:36:00	115	11049	27	60	34	61	29	NA	NA	NA	NA	NA	NA	NA	NA
184	17	4	15:02:00	116	11050	32	34	26	77	29	NA	NA	NA	NA	NA	NA	NA	NA
184	17	5	16:22:00	117	11051	30	63	35	70	27	NA	NA	NA	NA	NA	NA	NA	NA
184	17	6	17:15:00	118	11052	34	52	31	66	34	NA	NA	NA	NA	NA	NA	NA	NA
184	17	7	NA	119	NA	NA	NA	NA	NA	NA	30	54	16	78	79	78	24	24
184	18	1	10:00:00	120	11054	30	68	55	62	39	NA	NA	NA	NA	NA	NA	NA	NA
184	18	2	12:26:00	121	11055	50	63	51	64	36	NA	NA	NA	NA	NA	NA	NA	NA
184	18	3	13:54:00	122	11056	52	66	50	71	37	NA	NA	NA	NA	NA	NA	NA	NA
184	18	4	14:55:00	123	11057	29	57	18	71	30	NA	NA	NA	NA	NA	NA	NA	NA
184	18	5	16:35:00	124	11058	43	56	37	63	40	NA	NA	NA	NA	NA	NA	NA	NA
184	18	6	18:01:00	125	11059	39	65	29	71	34	NA	NA	NA	NA	NA	NA	NA	NA
184	18	7	NA	126	NA	NA	NA	NA	NA	NA	82	83	68	61	55	57	39	20
184	19	1	10:00:00	127	11061	30	57	22	67	30	NA	NA	NA	NA	NA	NA	NA	NA
184	19	2	11:40:00	128	11062	27	62	28	68	30	NA	NA	NA	NA	NA	NA	NA	NA
184	19	3	13:18:00	129	11063	38	64	35	69	30	NA	NA	NA	NA	NA	NA	NA	NA
184	19	4	14:37:00	130	11064	22	51	22	65	28	NA	NA	NA	NA	NA	NA	NA	NA
184	19	5	15:37:00	131	11065	29	53	18	70	25	NA	NA	NA	NA	NA	NA	NA	NA
184	19	6	17:30:00	132	11066	20	77	19	64	31	NA	NA	NA	NA	NA	NA	NA	NA
184	19	7	NA	133	NA	NA	NA	NA	NA	NA	33	81	24	67	66	66	32	13
184	20	1	10:00:00	134	11068	40	65	27	72	30	NA	NA	NA	NA	NA	NA	NA	NA
184	20	2	11:54:00	135	11069	36	61	25	75	26	NA	NA	NA	NA	NA	NA	NA	NA
184	20	3	13:37:00	136	11070	22	63	22	77	27	NA	NA	NA	NA	NA	NA	NA	NA
184	20	4	14:25:00	137	11071	23	67	24	77	30	NA	NA	NA	NA	NA	NA	NA	NA
184	20	5	15:57:00	138	11072	31	74	49	75	30	NA	NA	NA	NA	NA	NA	NA	NA
184	20	6	17:11:00	139	11073	38	50	41	74	25	NA	NA	NA	NA	NA	NA	NA	NA
184	20	7	NA	140	NA	NA	NA	NA	NA	NA	77	71	73	54	54	53	23	22
184	21	1	10:00:00	141	11075	61	61	58	63	36	NA	NA	NA	NA	NA	NA	NA	NA
184	21	2	12:17:00	142	11076	52	64	43	58	40	NA	NA	NA	NA	NA	NA	NA	NA
184	21	3	13:49:00	143	11077	50	63	71	56	29	NA	NA	NA	NA	NA	NA	NA	NA
184	21	4	15:30:00	144	11078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	21	5	16:25:00	145	11079	58	39	66	63	38	NA	NA	NA	NA	NA	NA	NA	NA
184	21	6	18:00:00	146	11080	39	60	42	62	37	NA	NA	NA	NA	NA	NA	NA	NA
184	21	7	NA	147	NA	NA	NA	NA	NA	NA	53	70	55	58	60	59	34	33
185	1	1	8:00:00	1	11082	7	61	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	1	2	10:08:00	2	11083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	1	3	11:36:00	3	11084	1	32	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	1	4	13:59:00	4	11085	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	1	5	15:41:00	5	11086	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	1	6	17:15:00	6	11087	14	75	1	99	1	NA	NA	NA	NA	NA	NA	NA	NA
185	1	7	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	2	1	8:00:00	8	11089	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	2	2	10:45:00	9	11090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	2	3	12:46:00	10	11091	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	2	4	14:58:00	11	11092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	2	5	15:52:00	12	11093	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	2	6	18:12:00	13	11094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	2	7	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	3	1	8:00:00	15	11096	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	3	2	10:44:00	16	11097	16	33	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
185	3	3	13:02:00	17	11098	8	1	13	82	10	NA	NA	NA	NA	NA	NA	NA	NA
185	3	4	15:05:00	18	11099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	3	5	16:05:00	19	11100	1	12	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
