id	date	time_prompt	survey_taken	time_survey	day	beep	counter	number_days_total	prompt_id	fraction_of_days_with_notification	prompt_duration	phone_use	social_media_use	social_media_use_no_notification	reactibility_survey	reactibility_notification_avg	reactibility_notification_sd	reactibility_social_notification_avg	reactibility_social_notification_sd	awake	discontent	calm	without_energy	well	tense	happy	stressed	vigilance_salience_mediated	salience_ft_f	valence_mediated	valence_ft_f	valence_activity	concentrated_activity_binary	concentration_extent	concentrated_activity_alone	vigilance_reactibility	vigilance_monitoring	social_pressure_phone	scheduled_time
56	2018-04-25	2018-04-25T13:36:00Z	1	2018-04-24T22:00:00Z	3	4	20	5	1510250000000	0.2	56	193	107	107	18	NA	NA	7.5	7.5	2	3	7	5	5	2	5	3	5	5	5	5	6	0	-	1	5	6	3	2018-04-25T13:36:00Z
56	2018-04-25	2018-04-25T12:47:00Z	0	2018-04-24T22:00:00Z	3	5	21	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-25T12:47:00Z
56	2018-04-25	2018-04-25T10:48:00Z	1	2018-04-24T22:00:00Z	3	6	22	5	1510250000000	0.2	81	122	54	14	54	458.5	15.724185	500.5	15.724185	2	3	7	7	5	2	5	2	3	2	5	5	5	0	-	1	7	4	7	2018-04-25T10:48:00Z
56	2018-04-25	2018-04-25T09:10:00Z	0	2018-04-24T22:00:00Z	3	7	23	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-25T09:10:00Z
56	2018-04-25	2018-04-25T07:10:00Z	0	2018-04-24T22:00:00Z	3	8	24	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-25T07:10:00Z
56	2018-04-24	2018-04-24T18:25:00Z	1	2018-04-23T22:00:00Z	2	1	25	5	1510250000000	0.2	56	1735	48	48	3	84	0	84	0	3	3	3	5	5	5	5	5	6	6	6	6	5	0	-	1	5	5	4	2018-04-24T18:25:00Z
56	2018-04-24	2018-04-24T16:13:00Z	0	2018-04-23T22:00:00Z	2	2	26	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-24T16:13:00Z
56	2018-04-24	2018-04-24T15:08:00Z	1	2018-04-23T22:00:00Z	2	3	27	5	1510250000000	0.2	59	1225	864	864	15	NA	NA	142.571429	196.945864	2	6	6	6	2	5	2	4	7	4	3	3	1	0	5	-	6	6	5	2018-04-24T15:08:00Z
56	2018-04-24	2018-04-24T13:42:00Z	1	2018-04-23T22:00:00Z	2	4	28	5	1510250000000	0.2	44	241	45	45	152	16	1	202	201.001244	3	5	3	4	4	6	4	5	5	4	5	5	3	0	4	-	5	5	4	2018-04-24T13:42:00Z
56	2018-04-24	2018-04-24T12:34:00Z	0	2018-04-23T22:00:00Z	2	5	29	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-24T12:34:00Z
56	2018-04-24	2018-04-24T11:26:00Z	1	2018-04-23T22:00:00Z	2	6	30	5	1510250000000	0.2	74	1276	420	222	8	68.166667	37.746597	99.642857	42.59042	2	3	6	6	3	5	3	3	7	5	6	4	7	0	-	1	7	6	7	2018-04-24T11:26:00Z
56	2018-04-24	2018-04-24T09:53:00Z	1	2018-04-23T22:00:00Z	2	7	31	5	1510250000000	0.2	59	629	397	229	93	19	6.363961	118.875	232.480611	1	6	6	7	3	4	2	2	6	6	7	4	4	0	6	-	6	6	4	2018-04-24T09:53:00Z
56	2018-04-24	2018-04-24T07:03:00Z	1	2018-04-23T22:00:00Z	2	8	32	5	1510250000000	0.2	76	293	101	77	148	8	0	841	209	1	4	7	7	4	2	4	2	2	3	4	4	6	0	-	1	1	2	1	2018-04-24T07:03:00Z
56	2018-04-23	2018-04-23T18:58:00Z	1	2018-04-22T22:00:00Z	1	1	33	5	1510250000000	0.2	64	650	60	48	64	336.111111	336.258645	832.190476	642.89032	2	3	3	5	5	4	5	2	5	2	5	4	5	0	-	1	6	4	2	2018-04-23T18:58:00Z
56	2018-04-23	2018-04-23T16:31:00Z	0	2018-04-22T22:00:00Z	1	2	34	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-23T16:31:00Z
56	2018-04-23	2018-04-23T15:38:00Z	1	2018-04-22T22:00:00Z	1	3	35	5	1510250000000	0.2	89	423	85	85	9	NA	NA	NA	NA	3	2	3	4	5	4	5	4	6	5	2	7	3	0	-	2	3	7	3	2018-04-23T15:38:00Z
56	2018-04-23	2018-04-23T13:47:00Z	0	2018-04-22T22:00:00Z	1	4	36	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-23T13:47:00Z
56	2018-04-23	2018-04-23T12:26:00Z	1	2018-04-22T22:00:00Z	1	5	37	5	1510250000000	0.2	69	516	476	476	4	0	0	1	0	6	2	3	3	6	4	5	4	6	4	5	4	6	0	-	1	5	6	6	2018-04-23T12:26:00Z
56	2018-04-23	2018-04-23T10:36:00Z	1	2018-04-22T22:00:00Z	1	6	38	5	1510250000000	0.2	60	401	262	196	206	NA	NA	2	0	5	2	3	3	6	5	5	4	4	5	4	5	4	0	-	1	7	4	5	2018-04-23T10:36:00Z
56	2018-04-23	2018-04-23T09:37:00Z	1	2018-04-22T22:00:00Z	1	7	39	5	1510250000000	0.2	75	310	182	181	10	NA	NA	6	0	4	4	6	5	6	4	4	5	4	4	4	4	3	0	5	-	4	3	5	2018-04-23T09:37:00Z
56	2018-04-23	2018-04-23T07:48:00Z	1	2018-04-22T22:00:00Z	1	8	40	5	1510250000000	0.2	89	1574	0	0	14	NA	NA	NA	NA	1	4	7	7	5	3	5	2	1	1	4	4	6	0	-	1	1	1	1	2018-04-23T07:48:00Z
2	2018-05-24	2018-05-24T18:05:00Z	1	2018-05-23T22:00:00Z	4	1	1	5	1510250000000	0.166666667	86	318	178	178	106	NA	NA	NA	NA	5	2	6	3	5	2	5	2	2	5	5	6	5	0	-	2	2	2	2	2018-05-24T18:05:00Z
2	2018-05-24	2018-05-24T17:05:00Z	0	2018-05-23T22:00:00Z	4	2	2	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-24T17:05:00Z
2	2018-05-24	2018-05-24T15:11:00Z	0	2018-05-23T22:00:00Z	4	3	3	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-24T15:11:00Z
2	2018-05-24	2018-05-24T14:11:00Z	0	2018-05-23T22:00:00Z	4	4	4	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-24T14:11:00Z
2	2018-05-24	2018-05-24T12:55:00Z	1	2018-05-23T22:00:00Z	4	5	5	5	1510250000000	0.166666667	52	297	57	57	73	NA	NA	NA	NA	6	3	3	2	6	4	6	5	5	6	5	6	5	0	5	-	5	3	2	2018-05-24T12:55:00Z
2	2018-05-24	2018-05-24T11:14:00Z	1	2018-05-23T22:00:00Z	4	6	6	5	1510250000000	0.166666667	39	437	422	422	142	NA	NA	NA	NA	6	1	5	3	6	5	6	5	5	5	5	5	3	0	5	-	3	4	4	2018-05-24T11:14:00Z
2	2018-05-23	2018-05-23T18:28:00Z	1	2018-05-22T22:00:00Z	3	1	7	5	1510250000000	0.166666667	36	828	56	6	235	598.285714	83.082944	604.285714	83.082944	6	5	3	2	6	5	6	5	3	2	4	4	3	0	6	-	4	5	4	2018-05-23T18:28:00Z
2	2018-05-23	2018-05-23T16:33:00Z	1	2018-05-22T22:00:00Z	3	2	8	5	1510250000000	0.166666667	43	464	120	42	223	254.5	218.855056	183.958333	213.737276	6	2	6	2	6	3	6	5	2	2	4	4	3	0	6	-	2	3	2	2018-05-23T16:33:00Z
2	2018-05-23	2018-05-23T15:14:00Z	0	2018-05-22T22:00:00Z	3	3	9	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-23T15:14:00Z
2	2018-05-23	2018-05-23T14:22:00Z	1	2018-05-22T22:00:00Z	3	4	10	5	1510250000000	0.166666667	68	331	75	15	118	81.166667	117.915813	187.909091	351.298747	2	3	5	3	6	4	5	5	6	5	5	5	5	0	7	-	5	5	5	2018-05-23T14:22:00Z
2	2018-05-23	2018-05-23T11:17:00Z	0	2018-05-22T22:00:00Z	3	5	11	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-23T11:17:00Z
2	2018-05-23	2018-05-23T08:11:00Z	0	2018-05-22T22:00:00Z	3	6	12	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-23T08:11:00Z
2	2018-05-22	2018-05-22T18:42:00Z	0	2018-05-21T22:00:00Z	2	1	13	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T18:42:00Z
2	2018-05-22	2018-05-22T15:58:00Z	1	2018-05-21T22:00:00Z	2	2	14	5	1510250000000	0.166666667	48	951	226	156	199	361.5	194.345697	238.5	222.007883	2	2	6	6	6	2	6	3	6	5	6	6	4	0	-	1	3	3	3	2018-05-22T15:58:00Z
2	2018-05-22	2018-05-22T14:24:00Z	1	2018-05-21T22:00:00Z	2	3	15	5	1510250000000	0.166666667	56	1590	0	0	140	1465.333333	122.967024	1465.333333	122.967024	5	2	6	3	6	4	6	5	4	5	5	6	5	0	5	-	3	3	3	2018-05-22T14:24:00Z
2	2018-05-22	2018-05-22T12:37:00Z	0	2018-05-21T22:00:00Z	2	4	16	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T12:37:00Z
2	2018-05-22	2018-05-22T11:22:00Z	0	2018-05-21T22:00:00Z	2	5	17	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T11:22:00Z
2	2018-05-22	2018-05-22T09:00:00Z	1	2018-05-21T22:00:00Z	2	6	18	5	1510250000000	0.166666667	81	1258	218	124	3	128.857143	134.175182	187.727273	165.474025	5	3	5	3	5	4	5	3	5	6	4	6	5	0	-	1	5	5	5	2018-05-22T09:00:00Z
2	2018-05-22	2018-05-22T07:04:00Z	0	2018-05-21T22:00:00Z	2	7	19	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T07:04:00Z
2	2018-05-21	2018-05-21T18:02:00Z	0	2018-05-20T22:00:00Z	1	1	20	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T18:02:00Z
2	2018-05-21	2018-05-21T16:58:00Z	0	2018-05-20T22:00:00Z	1	2	21	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T16:58:00Z
2	2018-05-21	2018-05-21T15:26:00Z	0	2018-05-20T22:00:00Z	1	3	22	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T15:26:00Z
2	2018-05-21	2018-05-21T13:12:00Z	0	2018-05-20T22:00:00Z	1	4	23	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T13:12:00Z
2	2018-05-21	2018-05-21T10:50:00Z	0	2018-05-20T22:00:00Z	1	5	24	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T10:50:00Z
2	2018-05-21	2018-05-21T08:20:00Z	1	2018-05-20T22:00:00Z	1	6	25	5	1510250000000	0.166666667	73	441	379	181	12	21.666667	2.494438	212.6	170.342713	4	2	4	4	5	3	6	3	3	6	4	6	4	0	-	1	5	3	5	2018-05-21T08:20:00Z
2	2018-05-18	2018-05-18T16:59:00Z	0	2018-05-17T22:00:00Z	5	1	26	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T16:59:00Z
2	2018-05-18	2018-05-18T15:01:00Z	0	2018-05-17T22:00:00Z	5	2	27	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T15:01:00Z
2	2018-05-18	2018-05-18T12:19:00Z	1	2018-05-17T22:00:00Z	5	3	28	5	1510250000000	0.166666667	70	1066	258	158	89	227.2	178.606719	268.1	284.913946	5	2	5	3	6	3	6	2	6	5	5	5	5	0	-	1	5	5	6	2018-05-18T12:19:00Z
2	2018-05-18	2018-05-18T10:26:00Z	0	2018-05-17T22:00:00Z	5	4	29	5	1510250000000	0.166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T10:26:00Z
32	2018-04-18	2018-04-18T17:44:00Z	1	2018-04-17T22:00:00Z	3	1	1	5	1510250000000	0.666666667	45	1353	108	108	5	NA	NA	NA	NA	3	4	4	6	3	5	3	5	7	3	5	6	5	0	-	1	7	7	5	2018-04-18T17:44:00Z
32	2018-04-18	2018-04-18T16:43:00Z	1	2018-04-17T22:00:00Z	3	2	2	5	1510250000000	0.666666667	46	1396	179	179	6	NA	NA	NA	NA	4	4	4	5	4	3	3	5	4	4	6	6	5	0	-	1	5	4	4	2018-04-18T16:43:00Z
32	2018-04-18	2018-04-18T15:27:00Z	1	2018-04-17T22:00:00Z	3	3	3	5	1510250000000	0.666666667	191	1039	688	688	5	NA	NA	NA	NA	6	3	5	3	6	3	6	3	7	4	7	6	6	0	-	1	7	6	6	2018-04-18T15:27:00Z
32	2018-04-18	2018-04-18T13:27:00Z	1	2018-04-17T22:00:00Z	3	4	4	5	1510250000000	0.666666667	47	1006	114	91	10	NA	NA	NA	NA	4	3	5	4	4	3	4	4	7	5	6	6	3	0	-	1	6	7	5	2018-04-18T13:27:00Z
32	2018-04-18	2018-04-18T11:44:00Z	1	2018-04-17T22:00:00Z	3	5	5	5	1510250000000	0.666666667	62	160	128	128	17	NA	NA	NA	NA	5	3	5	4	5	3	4	5	5	4	6	6	4	0	3	-	4	6	5	2018-04-18T11:44:00Z
32	2018-04-18	2018-04-18T10:47:00Z	1	2018-04-17T22:00:00Z	3	6	6	5	1510250000000	0.666666667	41	4	0	0	10	NA	NA	NA	NA	6	3	4	3	5	4	4	5	7	5	7	6	4	0	3	-	7	5	6	2018-04-18T10:47:00Z
32	2018-04-18	2018-04-18T09:00:00Z	1	2018-04-17T22:00:00Z	3	7	7	5	1510250000000	0.666666667	61	0	0	0	4	NA	NA	NA	NA	3	4	3	5	4	5	4	5	7	4	6	6	6	0	-	1	5	7	4	2018-04-18T09:00:00Z
32	2018-04-18	2018-04-18T08:05:00Z	1	2018-04-17T22:00:00Z	3	8	8	5	1510250000000	0.666666667	60	53	0	0	140	NA	NA	NA	NA	4	3	4	3	4	4	4	5	6	4	5	5	6	0	-	1	2	1	3	2018-04-18T08:05:00Z
32	2018-04-17	2018-04-17T17:59:00Z	1	2018-04-16T22:00:00Z	2	1	9	5	1510250000000	0.666666667	51	932	0	0	7	449	41.372293	500	41.372293	5	3	4	4	6	3	6	2	3	7	5	7	6	0	-	2	2	2	4	2018-04-17T17:59:00Z
32	2018-04-17	2018-04-17T16:31:00Z	1	2018-04-16T22:00:00Z	2	2	10	5	1510250000000	0.666666667	85	1681	6	0	30	NA	NA	450.724138	242.436753	5	4	4	3	5	4	5	5	5	3	5	6	3	0	-	1	4	4	5	2018-04-17T16:31:00Z
32	2018-04-17	2018-04-17T14:30:00Z	1	2018-04-16T22:00:00Z	2	3	11	5	1510250000000	0.666666667	59	1365	7	4	3	NA	NA	382.058824	316.779097	4	3	5	5	5	3	5	4	4	4	6	6	6	0	-	1	6	5	5	2018-04-17T14:30:00Z
32	2018-04-17	2018-04-17T13:15:00Z	1	2018-04-16T22:00:00Z	2	4	12	5	1510250000000	0.666666667	67	916	593	435	228	15.315789	6.688975	68.5	55.409837	5	3	3	3	5	5	5	5	7	5	7	6	5	0	-	2	7	7	5	2018-04-17T13:15:00Z
32	2018-04-17	2018-04-17T10:46:00Z	0	2018-04-16T22:00:00Z	2	5	13	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T10:46:00Z
32	2018-04-17	2018-04-17T09:01:00Z	0	2018-04-16T22:00:00Z	2	6	14	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T09:01:00Z
32	2018-04-17	2018-04-17T07:39:00Z	0	2018-04-16T22:00:00Z	2	7	15	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T07:39:00Z
32	2018-04-16	2018-04-16T18:29:00Z	0	2018-04-15T22:00:00Z	1	1	16	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T18:29:00Z
32	2018-04-16	2018-04-16T16:49:00Z	0	2018-04-15T22:00:00Z	1	2	17	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T16:49:00Z
32	2018-04-16	2018-04-16T15:05:00Z	1	2018-04-15T22:00:00Z	1	3	18	5	1510250000000	0.666666667	54	71	2	0	64	NA	NA	NA	NA	5	3	4	4	5	3	5	3	1	7	4	7	7	0	-	2	1	1	3	2018-04-16T15:05:00Z
32	2018-04-16	2018-04-16T14:02:00Z	0	2018-04-15T22:00:00Z	1	4	19	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T14:02:00Z
32	2018-04-16	2018-04-16T12:24:00Z	0	2018-04-15T22:00:00Z	1	5	20	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-16T12:24:00Z
32	2018-04-13	2018-04-13T18:18:00Z	0	2018-04-12T22:00:00Z	5	1	21	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-13T18:18:00Z
32	2018-04-13	2018-04-13T16:54:00Z	0	2018-04-12T22:00:00Z	5	2	22	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-13T16:54:00Z
32	2018-04-13	2018-04-13T15:57:00Z	1	2018-04-12T22:00:00Z	5	3	23	5	1510250000000	0.666666667	118	343	0	0	110	NA	NA	NA	NA	5	4	4	4	5	3	6	2	5	6	6	7	5	0	-	2	3	3	3	2018-04-13T15:57:00Z
32	2018-04-13	2018-04-13T14:29:00Z	1	2018-04-12T22:00:00Z	5	4	24	5	1510250000000	0.666666667	94	393	47	34	28	NA	NA	NA	NA	6	3	4	3	6	3	6	1	5	6	6	6	6	0	-	2	4	4	3	2018-04-13T14:29:00Z
32	2018-04-13	2018-04-13T12:55:00Z	1	2018-04-12T22:00:00Z	5	5	25	5	1510250000000	0.666666667	104	604	13	0	72	584	0	588	0	5	3	6	3	6	3	5	1	3	7	5	7	6	0	-	2	3	2	3	2018-04-13T12:55:00Z
32	2018-04-13	2018-04-13T11:24:00Z	0	2018-04-12T22:00:00Z	5	6	26	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-13T11:24:00Z
32	2018-04-13	2018-04-13T09:57:00Z	0	2018-04-12T22:00:00Z	5	7	27	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-13T09:57:00Z
32	2018-04-13	2018-04-13T07:38:00Z	0	2018-04-12T22:00:00Z	5	8	28	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-13T07:38:00Z
32	2018-04-12	2018-04-12T18:25:00Z	0	2018-04-11T22:00:00Z	4	1	29	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T18:25:00Z
32	2018-04-12	2018-04-12T17:05:00Z	0	2018-04-11T22:00:00Z	4	2	30	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T17:05:00Z
32	2018-04-12	2018-04-12T14:53:00Z	0	2018-04-11T22:00:00Z	4	3	31	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T14:53:00Z
32	2018-04-12	2018-04-12T13:55:00Z	0	2018-04-11T22:00:00Z	4	4	32	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T13:55:00Z
32	2018-04-12	2018-04-12T12:58:00Z	0	2018-04-11T22:00:00Z	4	5	33	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T12:58:00Z
32	2018-04-12	2018-04-12T09:38:00Z	0	2018-04-11T22:00:00Z	4	6	34	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T09:38:00Z
32	2018-04-12	2018-04-12T08:25:00Z	0	2018-04-11T22:00:00Z	4	7	35	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-12T08:25:00Z
31	2018-04-18	2018-04-18T13:51:00Z	0	2018-04-17T22:00:00Z	3	1	1	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-18T13:51:00Z
31	2018-04-18	2018-04-18T12:58:00Z	1	2018-04-17T22:00:00Z	3	2	2	5	1510250000000	0.666666667	47	0	0	0	-24	NA	NA	NA	NA	5	3	4	4	4	4	5	5	2	2	4	4	5	0	6	-	2	1	1	2018-04-18T12:58:00Z
31	2018-04-18	2018-04-18T11:27:00Z	1	2018-04-17T22:00:00Z	3	3	3	5	1510250000000	0.666666667	56	467	253	253	132	NA	NA	NA	NA	5	2	5	2	6	3	6	2	1	2	4	4	6	0	-	2	1	1	1	2018-04-18T11:27:00Z
31	2018-04-18	2018-04-18T08:56:00Z	1	2018-04-17T22:00:00Z	3	4	4	5	1510250000000	0.666666667	49	270	3	3	35	NA	NA	NA	NA	5	3	5	3	5	4	5	3	2	5	4	6	5	0	6	-	2	1	1	2018-04-18T08:56:00Z
31	2018-04-18	2018-04-18T08:08:00Z	0	2018-04-17T22:00:00Z	3	5	5	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-18T08:08:00Z
31	2018-04-17	2018-04-17T18:20:00Z	0	2018-04-16T22:00:00Z	2	1	6	5	1510250000000	0.666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T18:20:00Z
31	2018-04-17	2018-04-17T17:26:00Z	1	2018-04-16T22:00:00Z	2	2	7	5	1510250000000	0.666666667	45	439	0	0	91	439	0	439	0	3	4	4	4	5	5	5	5	1	3	4	4	5	0	6	-	3	1	1	2018-04-17T17:26:00Z
