dominance	affiliation	pos_aff	neg_aff	stress	functioning	id	day	beep
0.71	10.36	3	1	0	1	35	NA	1
0.29	8.95	2.6	1	1	0	35	NA	1
-0.41	8.24	2.6	1	0	0	35	NA	1
-4.66	NA	3	1	0	0	35	NA	1
0.29	8.95	3.2	1	0	0	35	NA	1
0.29	10.36	3.6	1	0	1	35	NA	1
0.71	10.36	3	1	1	1	35	NA	1
0	7.24	3	1	0	0	35	NA	1
-1.12	8.54	2.6	1.8	0	0	35	NA	1
-0.71	9.95	3	1.2	2	1	35	NA	1
NA	NA	2.75	1	0	0	35	NA	1
3.29	8.95	3	1.2	4	1	35	NA	1
-2.41	8.24	2	1	0	1	35	NA	1
-2.12	7.54	2.2	1	0	0	35	NA	1
-3.54	6.12	2.6	1	0	0	35	NA	1
-2.54	7.54	3	1	0	0	35	NA	1
NA	NA	3.4	1	0	0	35	NA	1
-1.54	7.54	3	2	6	2	35	NA	1
-2.83	6.83	2.6	1.4	2	1	35	NA	1
-1.71	8.95	3	1	0	0	35	NA	1
2	11.07	3.2	1.2	4	1	35	NA	1
-0.83	6.83	3	1.8	4	1	35	NA	1
-1.83	6.83	3	1.2	1	1	35	NA	1
-2.83	6.83	2.8	1	0	1	35	NA	1
-0.71	9.95	3	1.2	1	1	35	NA	1
-0.12	7.54	3	1.2	2	1	35	NA	1
-2.12	7.54	3	1	2	1	35	NA	1
1.59	5.83	3	1	0	1	35	NA	1
-4.66	5.41	3.2	1.2	2	1	35	NA	1
0	9.66	3	1	1	0	35	NA	1
-0.41	8.24	2.6	1	0	0	35	NA	1
NA	NA	3	1	0	0	35	NA	1
7.66	-4.83	2.8	4.6	10	2	36	NA	1
4.41	-3.41	2.8	2.4	2	0	36	NA	1
6.36	-3.54	3.2	2.6	0	0	36	NA	1
2.29	-7.54	3.4	2.8	2	2	36	NA	1
10.24	-3	3.6	3.2	2	1	36	NA	1
0.71	-5.71	3.8	2.2	0	3	36	NA	1
NA	NA	4.4	3	4	2	36	NA	1
NA	NA	3.8	3.4	3	2	36	NA	1
2.12	2.54	2.6	2.2	1	1	36	NA	1
NA	NA	3.4	2.8	6	3	36	NA	1
-4.29	6.54	3.6	3.6	9	2	36	NA	1
-5.71	-5.54	2.4	3.6	6	3	36	NA	1
-5.12	-4.12	2.6	3	8	2	36	NA	1
NA	NA	3.4	3.2	1	3	36	NA	1
-1.59	6.07	4	2.6	3	1	36	NA	1
NA	NA	4.2	2.8	10	1	36	NA	1
-0.71	-3.29	3.6	3.2	8	1	36	NA	1
-3.71	-2.88	3.6	3.4	13	2	36	NA	1
-6.83	0.41	2.75	3.2	6	1	36	NA	1
NA	NA	3.8	3.2	4	0	36	NA	1
-6.71	7.78	3.8	3	3	2	36	NA	1
5.12	-1.29	3.4	3.4	5	2	36	NA	1
-10.95	1.88	1.4	2.25	0	4	36	NA	1
-0.59	1.83	2.8	3.2	3	4	36	NA	1
-6.12	0.71	3.6	3.4	3	2	36	NA	1
-5.95	0.71	3.8	2.8	3	1	36	NA	1
0.59	3	3.4	2.6	1	1	36	NA	1
NA	NA	3.4	2.8	4	1	36	NA	1
NA	NA	4	3.6	6	1	36	NA	1
-5.83	-2.83	2	2.4	4	3	36	NA	1
-0.59	3.83	3.6	3.2	8	1	36	NA	1
NA	0.29	3	3	2	2	36	NA	1
1.83	3.41	4	2.8	2	0	36	NA	1
-8.07	-1	2.6	4	9	0	36	NA	1
-4.24	-2.59	2.2	3.6	7	4	36	NA	1
-6.54	3.54	2.2	3	6	4	36	NA	1
-5.95	-2.88	3.2	2.8	6	4	36	NA	1
-4.71	1.29	2	3.2	6	2	36	NA	1
-0.71	-3.95	3.2	3	5	2	36	NA	1
-1.71	-7.95	3.8	3	6	1	36	NA	1
2.83	4.83	3.6	3	4	1	36	NA	1
-1.29	3.12	3.2	3	6	1	36	NA	1
2.83	2	3.4	2.8	5	1	36	NA	1
3.95	-4.71	2.2	3.4	5	1	36	NA	1
NA	NA	1.4	2.8	0	4	36	NA	1
-0.59	-1	3.4	2.8	4	1	36	NA	1
-4.95	-6.95	1	2.8	1	4	36	NA	1
3.54	-1.71	3.6	3	9	1	36	NA	1
5.54	-5.29	3.6	3.6	9	2	36	NA	1
NA	NA	1.25	3.8	5	4	36	NA	1
-0.59	8.07	3.8	3.4	4	2	36	NA	1
4.83	-2.59	3.8	3.6	8	1	36	NA	1
0.12	-2.88	3.4	3.8	12	2	36	NA	1
9.36	-4.12	4	4	8	1	36	NA	1
4.95	-7.12	4.2	2.8	8	1	36	NA	1
-4.29	1.71	3.8	3	5	1	36	NA	1
-9.66	-1	2	2.2	1	4	36	NA	1
-5.12	NA	3.2	3	5	2	36	NA	1
0.12	3.12	3.2	3.6	7	1	36	NA	1
-4.12	2.95	3.4	4.2	6	2	36	NA	1
6.24	-12.66	3.4	4	8	2	36	NA	1
-1	-14.9	3.6	3.2	6	1	36	NA	1
7.54	-9.12	3.8	3.4	11	0	36	NA	1
-11.36	-3.54	2.8	1.8	2	1	36	NA	1
-9.24	-4.24	1.2	2.2	0	3	36	NA	1
0	1	3	2.6	4	2	36	NA	1
2.12	2.12	3.6	2.8	7	2	36	NA	1
0.83	-3.83	3.2	2.8	5	1	36	NA	1
-2.71	-1.12	2.8	2.4	2	2	36	NA	1
-7.95	-8.95	1	2.6	1	4	36	NA	1
-5.12	-5.12	2	2.8	7	3	36	NA	1
-0.29	-3.12	3.4	3.2	7	2	36	NA	1
3.83	-3.83	3.6	3	6	2	36	NA	1
7.24	-2.41	3.8	2.8	11	2	36	NA	1
4.24	-2.41	3.6	2.8	7	1	36	NA	1
7.24	-0.83	3.4	3.4	5	1	36	NA	1
9.66	0	4.2	4	7	0	36	NA	1
-8.66	-1.41	1.2	2	4	3	36	NA	1
-1	-10.66	3.2	3.8	10	2	36	NA	1
2.71	-5.54	3.8	3.6	5	1	36	NA	1
3.12	-3.29	3.4	2.8	8	2	36	NA	1
4.83	-7.83	2.6	3.4	6	2	36	NA	1
-3.41	1	2.2	2.4	4	3	36	NA	1
1.12	2.54	3.4	3.2	4	2	36	NA	1
-4	3.83	2.4	2.8	4	3	36	NA	1
4.41	-1.83	3.6	2.4	4	2	36	NA	1
-3.12	1.71	2.8	3	2	3	36	NA	1
-4.24	-1.41	3	1.8	3	2	36	NA	1
7.54	-8.95	2.4	3.8	14	2	36	NA	1
0.71	-0.71	1.8	3	4	2	37	NA	1
-3.29	-1.12	1.4	2.4	5	2	37	NA	1
-1.29	-1.71	1.6	2.2	1	2	37	NA	1
-2.59	-8.83	1.2	3.6	7	2	37	NA	1
-4.54	0.71	1.4	2.6	7	2	37	NA	1
1.12	-4.54	1.6	2.4	8	2	37	NA	1
-1.71	5.54	2.4	1.6	2	2	37	NA	1
-0.59	1.83	1.8	1.8	1	1	37	NA	1
5.41	-3.41	1.4	3.4	6	2	37	NA	1
-2.71	NA	1.2	1.6	0	2	37	NA	1
2	1.41	2.2	2.2	9	2	37	NA	1
-3.41	-1.41	2.2	2.4	0	2	37	NA	1
-2	-3.41	2	2.6	3	2	37	NA	1
-3.12	-1.12	1.8	1.8	1	2	37	NA	1
-1.41	2.83	3	2	0	1	37	NA	1
-1.29	0.71	2.6	2	0	1	37	NA	1
-2.71	-5.12	2	2.2	2	2	37	NA	1
-1.12	-1.71	2.4	2.8	4	2	37	NA	1
-0.41	-1.41	2.2	2	3	1	37	NA	1
-4.41	0	1.6	2.2	2	1	37	NA	1
-5.12	-0.29	1.8	2.2	0	1	37	NA	1
1.41	3.41	2.2	1.8	3	1	37	NA	1
2.41	5.83	3.6	1.8	0	0	37	NA	1
-2	2.41	1.6	1.8	0	2	37	NA	1
-1.59	-2.83	2.2	2	0	1	37	NA	1
3.83	0	2.2	1.8	0	2	37	NA	1
0	1.41	1.8	2.8	4	1	37	NA	1
0.41	-8.24	2.2	3	10	1	37	NA	1
0.41	0	2.8	2.4	2	1	37	NA	1
-2.29	0.29	2.8	2	0	1	37	NA	1
1.41	-6.83	1.6	2.4	0	2	37	NA	1
0.12	-2.12	3	2	1	1	37	NA	1
-3.41	-3.24	2	2	0	2	37	NA	1
-0.29	5.12	3	1.6	0	1	37	NA	1
-1	-2.41	2.4	1.8	0	1	37	NA	1
0.41	-1.83	2.6	1.6	0	1	37	NA	1
0.41	1	2.4	2.4	5	2	37	NA	1
-2	2.41	2.4	1.4	0	2	37	NA	1
0	-1	2.6	3	3	2	37	NA	1
-1.71	4.54	2.6	1.6	4	1	37	NA	1
-0.29	0.29	2.2	2.4	6	1	37	NA	1
3	4.83	3.2	2	1	1	37	NA	1
0.71	-2.29	2.2	3.6	4	1	37	NA	1
0.41	-4.41	2	2.2	1	1	37	NA	1
-3.71	-1.71	2	2.8	5	1	37	NA	1
-0.71	-1.71	2	3.4	6	2	37	NA	1
-3	-3.83	2.4	3	4	2	37	NA	1
0.41	1.41	2.2	2.4	2	3	37	NA	1
-2.41	2	2.4	2.8	9	1	37	NA	1
0.41	2	2.4	2.4	4	2	37	NA	1
0	-1.41	2.4	3.2	8	2	37	NA	1
-3.12	4.12	2.8	3.2	5	1	37	NA	1
-2.41	NA	2.4	2.4	4	2	37	NA	1
-3.41	2.41	2.4	3	3	1	37	NA	1
-1.59	3	2.4	2	0	1	37	NA	1
-0.59	0	2.6	2	0	1	37	NA	1
1.12	-3.71	2.6	3.4	6	1	37	NA	1
2.83	2	2	3	2	2	37	NA	1
1.12	0.71	2.2	2.2	0	1	37	NA	1
1.12	1.71	2.6	1.6	0	1	37	NA	1
-0.29	1.29	2.4	2.6	2	2	37	NA	1
0.41	2	2.6	1.8	0	1	37	NA	1
1.71	1.71	2.2	2.6	8	2	37	NA	1
0	-0.41	1.6	2.2	1	2	37	NA	1
0.71	3.12	3	2.6	3	2	37	NA	1
2.41	1	2.8	2.6	4	1	37	NA	1
0.12	-1.71	2.2	2.6	4	1	37	NA	1
3.12	1.71	3	2	2	1	37	NA	1
2.41	2.41	3	2	2	1	37	NA	1
3.24	1.59	2.8	2.6	6	1	37	NA	1
1.83	0	2.4	3	6	2	37	NA	1
0.41	3.41	2.8	2.2	5	1	37	NA	1
0.41	1	2.2	2.6	2	1	37	NA	1
-0.88	1.29	3	2.8	1	1	37	NA	1
4.54	-2.71	2.2	3.8	8	1	37	NA	1
-1.59	1	2.4	3.2	5	1	37	NA	1
NA	NA	2.2	2.2	1	1	37	NA	1
1.12	-0.71	2	2.4	1	1	37	NA	1
-1.29	1.29	2.2	3	3	2	37	NA	1
1.83	1	2.2	2.4	2	1	37	NA	1
-0.29	2.71	2.2	2.2	5	1	37	NA	1
1.41	1.41	3	2.4	10	1	37	NA	1
0.71	2.29	2.2	3.2	3	1	37	NA	1
0.71	2.71	2.2	3	0	1	37	NA	1
1.71	-0.71	2.2	3.4	3	2	37	NA	1
2.83	3.83	2.6	3.8	5	1	37	NA	1
0.71	-0.29	2	4	8	3	37	NA	1
NA	NA	2.6	3	6	1	37	NA	1
-0.29	0.88	3	2.2	5	1	37	NA	1
2.83	1	1.8	2.4	1	2	37	NA	1
1.41	2	1.8	2.8	3	2	37	NA	1
1.12	1.71	2	2.8	5	2	37	NA	1
2.12	-0.71	2.2	4	3	2	37	NA	1
2.12	2.29	2.2	2.4	0	2	37	NA	1
-0.29	1.71	2.2	3	1	2	37	NA	1
2.12	2.71	2.8	2.8	4	1	37	NA	1
1.71	5.12	2	3	6	2	37	NA	1
-1.88	-8.12	1.6	1.8	0	3	38	NA	1
-5.24	9.24	2	1	0	1	38	NA	1
-11.78	5.12	1.8	1	0	1	38	NA	1
-2.24	2.41	2.2	1.8	0	1	38	NA	1
-4.12	-3.71	1.6	2.2	0	2	38	NA	1
-1.71	6.12	2	1.4	0	1	38	NA	1
-8.83	-2.83	2.4	2	0	1	38	NA	1
1.29	6.12	3	1	0	1	38	NA	1
-2.71	-1.12	1.8	1.4	0	2	38	NA	1
-3.12	3.71	1.8	1.2	0	2	38	NA	1
0.41	-3.41	2	1.8	0	2	38	NA	1
5.24	-8.83	2	2	1	3	38	NA	1
-2.71	-6.12	2.4	1.8	0	2	38	NA	1
-9.36	-0.12	2	1.8	0	3	38	NA	1
-3.71	-9.95	2	3.4	0	4	38	NA	1
-4.83	3.41	1.8	1	0	2	38	NA	1
-10.66	-7.24	1	2	0	3	38	NA	1
-2.29	-0.54	1.6	1.4	0	2	38	NA	1
-7.54	0.71	1.2	1.4	0	1	38	NA	1
-5.54	-0.71	1.4	1.4	0	1	38	NA	1
-4.83	-0.41	1.2	1	0	2	38	NA	1
-4.71	4.54	2.6	1.2	0	1	38	NA	1
0.71	-3.12	1.6	1.8	0	2	38	NA	1
-5.24	5.41	1.8	1.4	0	2	38	NA	1
-0.71	4.71	3.4	1.2	0	1	38	NA	1
1.41	-1.41	2	1.2	0	1	38	NA	1
-1.71	0.29	1.8	1	0	2	38	NA	1
-1.12	-4.12	1.2	1	0	1	38	NA	1
1.41	-5.24	2	1.2	0	1	38	NA	1
NA	NA	1.8	1	0	1	38	NA	1
-3.83	3.83	1.8	1	0	1	38	NA	1
-3.54	6.12	1.4	1	0	1	38	NA	1
-0.12	-2.29	2	1	0	2	38	NA	1
8.95	-1.29	3.2	3.4	3	2	38	NA	1
4.71	-8.95	2.6	1.8	0	1	38	NA	1
1.59	5.41	1.6	1.6	0	2	38	NA	1
-0.71	2.29	2	1.2	0	1	38	NA	1
0.41	0	1.2	1.4	0	1	38	NA	1
-5.66	-1.24	1	1.4	0	3	38	NA	1
-4	1	2	1.6	0	2	38	NA	1
-5.12	-4.54	1	1	0	2	38	NA	1
-7.24	3	1	1	0	2	38	NA	1
-4.95	3.29	1	1	0	3	38	NA	1
-10.36	1.88	1	1.4	0	2	38	NA	1
-11.36	3.29	1.6	1.4	0	2	38	NA	1
-11.78	1.88	2	1.4	0	3	38	NA	1
-13.78	1.88	1.4	1.2	0	3	38	NA	1
-11.07	1.17	1	1.2	0	3	38	NA	1
-8.24	-0.24	1.2	1.4	0	3	38	NA	1
2	-2	1.6	1.6	1	1	38	NA	1
-9.66	-0.83	1.4	1.4	0	2	38	NA	1
-6.07	0.17	1	2	0	3	38	NA	1
-5.36	-2.12	1	1.8	0	3	38	NA	1
2.59	-4.24	1.4	1.4	0	3	38	NA	1
-8.24	-9.66	1	1.4	1	4	38	NA	1
-2.41	4	1.8	1	0	2	38	NA	1
-3.66	4	1.2	1	0	2	38	NA	1
-5.54	6.12	1.4	1	0	2	38	NA	1
-9.07	2.59	1.2	1.2	0	3	38	NA	1
-4.24	-4.24	1.2	1.4	0	3	38	NA	1
-0.71	-4.36	1	1.4	0	2	38	NA	1
-0.54	-2.54	1.4	1.4	0	1	38	NA	1
-4.24	1.59	1.6	1	0	2	38	NA	1
-5.66	2.59	2	1	0	2	38	NA	1
-7.54	6.12	2.6	1	0	1	38	NA	1
-0.54	6.12	2.8	1.2	0	1	38	NA	1
0.88	7.54	3.2	1.2	0	1	38	NA	1
-0.59	3.83	4.6	1.2	0	1	38	NA	1
-3.29	2.71	2.6	1.6	0	1	38	NA	1
-4.41	2.41	4.2	1.6	0	1	38	NA	1
-4.41	-0.41	3.8	1.8	0	2	38	NA	1
-0.29	4.71	3.4	1.2	0	1	38	NA	1
-2.12	3.71	3.2	1.2	0	1	38	NA	1
-2.41	5.41	3	1	0	1	38	NA	1
-2.41	5.83	3	1	0	1	38	NA	1
-2.12	1.71	2.8	1.4	0	1	38	NA	1
-2.71	4.71	2.8	1	0	1	38	NA	1
-2.71	-3.12	3	1.6	0	1	38	NA	1
-5.54	-4.54	1.6	1.2	0	2	38	NA	1
-0.54	1.88	1.6	1	0	1	38	NA	1
-4.12	1.29	1.6	1.2	0	1	38	NA	1
-2.83	3.83	1.8	1	0	1	38	NA	1
-3.71	-1.71	3	1.2	0	1	38	NA	1
1.29	3.29	1.8	1.2	0	1	38	NA	1
2.29	1.71	2.6	1.4	0	1	38	NA	1
-1.41	1	1.8	1.2	0	1	38	NA	1
-4	3	3	1.6	0	1	38	NA	1
0.59	0	2	1.6	2	1	38	NA	1
0.59	4	2.8	1.4	0	1	38	NA	1
3.29	-0.71	2.4	1.6	1	2	38	NA	1
-3.54	8.95	4	1.2	0	0	38	NA	1
-5.12	1.29	4.2	1.2	0	0	38	NA	1
-4.95	1.71	2.4	1	0	0	38	NA	1
-2.71	4.71	2.4	1	0	0	38	NA	1
-4.12	4.54	3.6	1	0	0	38	NA	1
-3.54	2.12	1	1	0	1	38	NA	1
-0.71	-0.71	2.6	1.2	0	1	38	NA	1
2.83	6.83	3	1	0	0	38	NA	1
-6.83	-1.83	1.4	1.6	0	2	38	NA	1
0.71	1.71	3.4	1.4	0	1	38	NA	1
-1.83	5.83	3	1.2	0	0	38	NA	1
-2.12	0.71	3	1.4	2	2	39	NA	1
3	5.83	3.6	1.2	0	1	39	NA	1
2.12	4.12	3.4	1	2	1	39	NA	1
-3.41	5.83	3.4	1.4	1	0	39	NA	1
1	2.41	3.2	1.2	1	1	39	NA	1
-2.71	6.54	3.2	1	2	1	39	NA	1
-2.12	2.71	3.4	1.4	2	1	39	NA	1
0.71	5.12	2.8	1.2	1	2	39	NA	1
-1.71	-0.29	2.8	1	1	1	39	NA	1
-1.83	9.24	3.2	1	0	2	39	NA	1
-2.12	7.54	3	1	1	1	39	NA	1
1.71	3.71	3.2	1.2	1	1	39	NA	1
-6.54	-0.29	2.4	2	0	2	39	NA	1
-3.12	7.12	2.8	1.8	5	1	39	NA	1
-0.12	0.29	3.2	1	2	1	39	NA	1
4.83	5.83	3	1.2	0	1	39	NA	1
-0.71	4.12	2.4	1.2	4	0	39	NA	1
3.12	-2.71	3.2	2.2	5	1	39	NA	1
1.71	6.12	3.4	2.2	5	1	39	NA	1
-0.29	0.29	3.2	1.4	4	1	39	NA	1
0.29	4.71	3.2	1.2	3	0	39	NA	1
0.29	4.12	2.6	1.2	4	0	39	NA	1
-2.12	6.54	3	1.2	1	1	39	NA	1
-1	5.24	3.4	1	0	0	39	NA	1
-2.12	3.71	2.8	1	0	0	39	NA	1
NA	NA	2.5	1.4	2	0	39	NA	1
1.41	5.41	3.5	1.8	2	1	39	NA	1
1.71	7.54	3.2	2.2	3	0	39	NA	1
-2.83	6.83	3.6	1.2	0	0	39	NA	1
6.83	6.83	3.8	1.8	3	1	39	NA	1
4.12	6.54	2.6	1	3	1	39	NA	1
0.29	6.12	3.2	1	1	1	39	NA	1
-0.71	5.54	3.6	1	0	1	39	NA	1
2.41	3.41	3.2	1	1	0	39	NA	1
-2.41	10.66	3.4	1.2	0	0	39	NA	1
0.29	0.71	3.5	1.2	2	1	39	NA	1
-1.71	2.12	3.4	1	1	1	39	NA	1
-2.12	5.54	3.2	1.2	2	1	39	NA	1
0.17	9.66	3.6	1	2	1	39	NA	1
-1.71	4.12	3	1	0	0	39	NA	1
-3.12	8.54	3.2	1	0	0	39	NA	1
-3.54	5.71	3.2	1.4	1	1	39	NA	1
0	4.83	3.6	1	1	0	39	NA	1
0	5.41	2.8	1.2	0	0	39	NA	1
-0.29	6.54	3	1	0	0	39	NA	1
-0.71	7.95	2.6	1	0	1	39	NA	1
-1.41	6.83	3.2	1.2	2	1	39	NA	1
-0.71	10.36	3	1	2	0	39	NA	1
-2.12	6.12	3	1.4	4	1	39	NA	1
-5.83	8.24	3.4	1.2	0	0	39	NA	1
NA	NA	3.4	1.2	2	0	39	NA	1
-0.71	7.54	3.6	1	1	0	39	NA	1
-2.12	2.12	2.8	1.5	1	1	39	NA	1
1.41	1.41	3.2	1	3	0	39	NA	1
2	0	3.2	1.5	3	0	39	NA	1
1.71	6.12	3.4	1	0	0	39	NA	1
-3.12	7.95	2.8	1	0	0	39	NA	1
-1.54	6.12	3.2	1	0	0	39	NA	1
-1.71	7.95	3.6	1	1	1	39	NA	1
-2.71	7.12	2.2	1	0	0	39	NA	1
-1.41	6.83	3.4	1	0	1	39	NA	1
-1.12	7.54	3	1	2	0	39	NA	1
0.29	5.54	3.2	1.2	3	0	39	NA	1
0.59	8.24	3.2	1.2	1	0	39	NA	1
-2.12	7.54	3.4	1	0	0	39	NA	1
-0.41	6.83	3.6	1	0	0	39	NA	1
0	2.41	2.4	1.2	2	0	39	NA	1
0	4.83	2.6	1.2	1	1	39	NA	1
1	5.83	3.6	1	2	1	39	NA	1
1.71	3.12	3.2	1	2	1	39	NA	1
-0.71	5.12	1.8	1	0	2	39	NA	1
1.41	0	3.6	1.2	2	0	39	NA	1
-1.29	2.12	2.6	1.2	0	1	39	NA	1
1.29	1.71	3.2	1	1	1	39	NA	1
-1.41	6.83	3.4	1.4	2	1	39	NA	1
0	3.41	3	1.4	2	1	39	NA	1
-1.12	3.71	2.4	1	1	1	39	NA	1
1.71	-0.71	3	1.4	2	1	39	NA	1
-0.12	6.54	2.8	1	0	1	39	NA	1
-1.12	5.12	2.6	1.2	0	1	39	NA	1
1.29	7.54	3	1	1	0	39	NA	1
2.71	1.71	3.6	1.8	2	1	39	NA	1
2.12	6.12	2.8	1	3	1	39	NA	1
-1.12	1.71	2.4	1.2	1	1	39	NA	1
2	1.41	3.25	1.6	2	1	39	NA	1
-3.71	4.71	3	1.2	3	0	39	NA	1
0.17	7.83	3.4	1	2	0	39	NA	1
-0.41	3	2.4	1	1	2	39	NA	1
3.41	4.41	3.2	1	1	1	39	NA	1
-1.83	4.83	2.4	1	3	1	39	NA	1
-4.54	5.12	3.2	1.2	0	1	39	NA	1
-1.83	5.83	2.6	1	1	0	39	NA	1
1	9.66	3.6	1.2	2	0	39	NA	1
-0.83	2.83	3.4	1	1	1	39	NA	1
2.59	6.41	3	1	0	1	40	NA	1
4.29	5.71	2.4	1	1	1	40	NA	1
-2.41	3.41	2.6	1	2	1	40	NA	1
-1.47	-0.71	2.6	3	7	2	40	NA	1
2	6.41	3	1.2	1	1	40	NA	1
1.59	6.41	3.6	1	2	2	40	NA	1
0.29	8.12	3.8	1.2	1	2	40	NA	1
1.29	4.12	3.6	1.6	2	1	40	NA	1
0.71	6.54	3.8	1.2	0	1	40	NA	1
3.41	1.41	3.4	2	6	1	40	NA	1
5.41	8.24	4	1.6	0	1	40	NA	1
1.71	7.12	3.6	1.2	2	1	40	NA	1
1.71	6.71	3.8	1.6	4	2	40	NA	1
0.71	5.12	3.2	1.2	1	0	40	NA	1
-3.12	3.29	3.8	1.8	3	1	40	NA	1
0.54	-3.12	3.2	2.6	5	2	40	NA	1
1.41	2	4	1.6	0	1	40	NA	1
-0.71	7.12	3.6	1	0	0	40	NA	1
-0.41	7.41	4	1.8	3	0	40	NA	1
-0.71	5.71	4.2	2.4	7	1	40	NA	1
1.17	4.59	3.6	1.4	0	0	40	NA	1
5.54	3.29	3.4	1.6	1	0	40	NA	1
1.83	-1	2.8	2	6	0	40	NA	1
2.29	5.71	1.8	1.2	0	0	40	NA	1
5.83	7.41	3.8	1.6	3	2	40	NA	1
3.71	4.71	2	1.4	0	2	40	NA	1
-1.71	5.71	3	1.2	4	2	40	NA	1
4	8.83	4	1	1	1	40	NA	1
2	5	3.4	1.6	2	2	40	NA	1
3.59	8.83	3.2	1.2	3	2	40	NA	1
-0.71	9.12	3.8	1.6	5	0	40	NA	1
-0.71	-4.71	2.4	2	4	3	40	NA	1
-3.71	0.71	2.8	2	2	2	40	NA	1
-0.29	2.71	3.2	1.6	2	1	40	NA	1
1.59	3.41	3.2	1.6	1	1	40	NA	1
2.41	3.41	3.4	1.8	2	1	40	NA	1
4.54	2.12	4	1.6	3	1	40	NA	1
6.54	4.71	2.8	2.2	3	0	40	NA	1
5.41	7.83	2.6	2	3	2	40	NA	1
4	8.83	3	2.2	2	2	40	NA	1
-2.71	5.71	1	1.2	0	2	40	NA	1
6.12	3.12	3.4	1.4	3	1	40	NA	1
-0.83	5	3	1.2	0	2	40	NA	1
1.59	6.41	3	1.2	4	2	40	NA	1
3.29	8.12	3.4	1	0	0	40	NA	1
5.83	1.41	3.6	1.4	0	1	40	NA	1
5.12	3.71	3	1.2	2	1	40	NA	1
-0.71	2.12	3.6	1.6	0	1	40	NA	1
1	4	3.2	1.2	0	1	40	NA	1
5.12	5.71	3.4	1	0	1	40	NA	1
5.71	2.71	2.8	1.2	4	1	40	NA	1
5.12	2.12	2.2	2	5	1	40	NA	1
3.41	-1	3.4	1.4	3	1	40	NA	1
4.41	-1.41	2.4	1.4	1	1	40	NA	1
5.83	-1.41	2	1.4	0	0	40	NA	1
2	6.83	2.8	1.2	2	0	40	NA	1
3.29	4.29	2.8	1.2	0	0	40	NA	1
-2.83	2.17	3	1	0	0	40	NA	1
0.47	2.12	3.4	1	1	0	40	NA	1
4.71	8.54	2.8	1.2	2	0	40	NA	1
3.41	2.83	2.2	1.6	5	2	40	NA	1
4.71	NA	2.2	1.2	3	0	40	NA	1
-3.41	6.41	2.4	1.2	1	0	40	NA	1
-0.41	6.41	2.6	1.2	0	0	40	NA	1
5.41	7.83	3.4	1	0	0	40	NA	1
5.41	9.24	2.4	1.2	0	0	40	NA	1
5.12	9.54	3.2	1.4	3	1	40	NA	1
-0.71	3.88	1.2	1	0	2	40	NA	1
3.29	8.12	1.8	1.4	1	1	40	NA	1
3	6.41	3.2	1.2	0	1	40	NA	1
2.36	1.71	3.4	1.4	2	1	40	NA	1
-2.83	3.59	2.2	1.2	0	2	40	NA	1
0.71	5.71	3	1.2	0	1	40	NA	1
4.12	-1.12	2	1.4	1	2	40	NA	1
4	7.83	2.2	1.2	0	0	40	NA	1
5.12	4.29	3	1	0	1	40	NA	1
0.41	9.24	3.4	1	0	0	40	NA	1
7.24	6.41	3.2	1.8	2	0	40	NA	1
0	4	1.4	1.6	1	2	40	NA	1
3.71	-0.71	3	2.4	4	0	40	NA	1
5.83	7.83	2.8	1.4	0	0	40	NA	1
-0.88	7.12	2.2	1.8	5	1	40	NA	1
3.41	3.41	3.2	1.6	2	0	40	NA	1
1.17	7.83	2.4	1	0	0	40	NA	1
1.41	2	2.8	1.8	2	1	40	NA	1
-2.71	5.71	3.2	1.4	0	0	40	NA	1
0	5	3.2	1.2	3	1	40	NA	1
0.59	6.41	2.4	1.6	0	1	40	NA	1
-0.88	-3.54	2	1.6	4	1	40	NA	1
2.12	5.12	2.2	1	0	2	40	NA	1
-2.83	3.59	2.4	1	0	1	40	NA	1
1	1	2.4	1.4	0	0	41	NA	1
0	0	1.6	1.2	1	0	41	NA	1
-1	3	1.8	1.2	0	0	41	NA	1
4.12	8.54	2.2	1	0	0	41	NA	1
2.83	6.83	1.8	1.2	0	0	41	NA	1
0.71	8.95	1.8	1	0	0	41	NA	1
2.83	6.83	1.6	1	0	0	41	NA	1
-3.54	8.54	1.8	1.2	0	1	41	NA	1
0	4	2.2	1.6	0	0	41	NA	1
0	8.24	1.8	1.4	2	1	41	NA	1
0	0	2.2	1.6	0	0	41	NA	1
1.41	3.41	2	1	0	0	41	NA	1
0	-2	1.6	1.2	4	0	41	NA	1
-1.41	8.24	2	1.2	0	0	41	NA	1
0.29	0.71	2.2	1.8	2	0	41	NA	1
NA	NA	1.4	1.4	2	1	41	NA	1
0	-6	1	2	3	2	41	NA	1
2.83	2.83	2.8	1	0	0	41	NA	1
0	0	1	1	0	0	41	NA	1
0	8.66	1.8	1.2	0	0	41	NA	1
-2.12	6.12	2.8	1	0	0	41	NA	1
8.95	-0.29	2	1.4	4	0	41	NA	1
-2.41	7.24	1.8	1	0	0	41	NA	1
0.71	4.12	1.6	1	0	0	41	NA	1
1	1.41	1.8	1.2	4	0	41	NA	1
6.83	6.83	2.2	1	0	0	41	NA	1
0	9.66	2.4	1	0	0	41	NA	1
5.41	8.24	2.6	1.2	0	1	41	NA	1
0	8.24	3	1	0	0	41	NA	1
0.59	8.24	2.6	1	0	0	41	NA	1
4	11.07	3	1	0	0	41	NA	1
