id	counter	miss_status	time	attention_present	opened_up	concentrated_present	nonjudgmental_feelings	nonjudgmental_thoughts	nonjudgmental_behavior	happy	content	relaxed	downhearted	distressed	nervous	ruminate_feelings	ruminate_things	relaxed_thoughts_feelings	relaxed_thoughts_things	day	beep
55	4	2	2015-07-23T15:17:00Z	6	4	6	0	0	0	4	4	5	1	0	2	1	3	2	1	1	4
55	5	2	2015-07-23T17:55:01Z	2	1	1	0	1	1	3	3	3	0	0	1	0	2	0	3	1	5
55	6	2	2015-07-23T19:27:00Z	5	5	3	0	0	0	2	3	3	0	0	2	1	2	0	0	1	6
55	7	2	2015-07-24T09:35:00Z	3	3	3	5	6	5	0	4	3	1	0	2	3	4	0	2	2	1
55	8	2	2015-07-24T11:32:00Z	5	5	6	0	3	0	2	3	4	1	0	2	3	4	1	2	2	2
55	9	2	2015-07-24T13:40:02Z	0	5	1	1	2	0	2	1	4	0	0	2	2	4	3	3	2	3
55	10	2	2015-07-24T15:48:01Z	1	4	2	1	5	0	1	1	2	0	0	4	3	3	0	2	2	4
55	11	2	2015-07-24T17:04:00Z	1	4	1	5	6	1	1	2	2	0	0	3	4	4	1	1	2	5
55	12	2	2015-07-24T20:12:01Z	5	2	6	1	6	0	4	4	2	0	0	2	1	5	1	4	2	6
55	13	2	2015-07-25T09:15:00Z	4	4	4	1	5	1	2	3	4	1	0	3	4	3	1	3	3	1
55	14	2	2015-07-25T11:59:00Z	5	3	6	1	2	1	4	3	3	0	0	2	1	5	1	6	3	2
55	15	2	2015-07-25T14:12:01Z	6	5	6	3	4	0	4	4	1	0	0	2	2	4	2	4	3	3
55	16	2	2015-07-25T15:24:01Z	5	5	6	3	3	1	2	3	3	0	0	2	0	0	5	5	3	4
55	17	2	2015-07-25T18:00:00Z	6	5	5	1	1	1	3	4	1	0	0	2	0	3	1	0	3	5
55	18	2	2015-07-25T19:39:00Z	5	6	6	0	0	6	4	3	3	0	1	2	0	1	1	4	3	6
55	19	2	2015-07-26T10:04:01Z	4	4	2	0	3	1	3	3	4	1	0	2	3	2	3	2	4	1
55	20	2	2015-07-26T12:12:00Z	6	6	6	1	1	1	5	3	3	1	0	3	0	4	4	1	4	2
55	21	2	2015-07-26T13:29:00Z	6	6	6	0	4	3	6	4	3	0	0	2	2	3	6	6	4	3
55	22	0	2015-07-26T15:09:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4
55	23	0	2015-07-26T17:54:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
55	24	0	2015-07-26T19:36:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
55	25	2	2015-07-27T09:03:05Z	5	4	5	5	4	1	2	4	3	0	0	2	3	3	4	3	5	1
55	26	2	2015-07-27T11:55:00Z	5	4	5	1	3	5	3	4	4	0	0	2	2	1	2	4	5	2
55	27	2	2015-07-27T13:16:00Z	5	5	5	3	3	2	4	4	5	0	0	2	3	4	3	3	5	3
55	28	2	2015-07-27T15:01:00Z	5	5	6	3	3	5	1	1	1	6	5	2	1	6	1	1	5	4
55	29	2	2015-07-27T18:07:01Z	0	4	0	1	3	1	2	1	2	0	3	2	3	4	2	3	5	5
55	30	2	2015-07-27T19:00:00Z	2	3	3	3	3	5	2	3	2	0	2	2	3	2	3	3	5	6
55	31	2	2015-07-28T09:47:00Z	4	3	3	3	2	1	2	3	3	0	1	2	2	2	2	2	6	1
55	32	2	2015-07-28T11:02:00Z	2	5	4	3	3	5	1	3	2	0	3	2	2	6	4	2	6	2
55	33	2	2015-07-28T13:52:00Z	3	4	5	2	3	2	2	3	1	1	1	2	2	2	1	5	6	3
55	34	2	2015-07-28T16:12:00Z	4	4	3	3	1	1	3	3	3	0	0	2	1	4	2	5	6	4
55	35	2	2015-07-28T17:09:00Z	5	4	5	4	3	2	2	3	1	0	0	2	3	5	2	6	6	5
55	36	2	2015-07-28T19:55:00Z	5	5	5	1	2	1	3	3	5	0	0	3	5	3	1	5	6	6
55	37	2	2015-07-29T10:02:00Z	5	3	4	4	4	1	3	3	4	1	1	2	2	4	2	5	7	1
55	38	2	2015-07-29T11:41:00Z	5	5	5	1	4	1	3	2	2	0	2	3	4	4	3	5	7	2
55	39	2	2015-07-29T13:41:00Z	5	5	5	3	3	2	3	3	2	1	2	2	3	4	2	3	7	3
55	40	2	2015-07-29T15:36:00Z	6	5	6	2	4	5	4	3	4	1	1	2	2	4	1	4	7	4
55	41	2	2015-07-29T18:00:01Z	5	4	6	1	4	6	2	2	3	1	4	2	4	6	2	2	7	5
55	42	2	2015-07-29T19:52:00Z	4	5	5	2	4	1	4	4	3	0	1	2	2	2	4	4	7	6
55	43	2	2015-07-30T09:19:00Z	6	4	6	3	3	1	3	2	3	1	4	2	4	2	2	4	8	1
55	44	2	2015-07-30T11:09:00Z	3	4	5	2	3	4	3	3	3	1	2	2	3	4	2	2	8	2
55	45	2	2015-07-30T14:09:00Z	5	4	6	3	5	6	4	3	3	1	3	2	4	5	5	4	8	3
55	46	1	2015-07-30T15:14:00Z	6	5	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	4
55	47	2	2015-07-30T18:01:00Z	5	5	6	5	5	4	3	5	2	1	2	2	4	4	2	4	8	5
55	48	2	2015-07-30T19:59:00Z	5	5	6	2	4	6	4	4	3	1	3	2	4	3	2	4	8	6
55	49	2	2015-07-31T09:34:01Z	5	5	6	3	5	1	3	3	2	1	4	2	3	3	2	5	9	1
55	50	2	2015-07-31T12:11:00Z	6	5	6	3	4	3	4	3	4	1	3	2	4	4	3	4	9	2
55	51	2	2015-07-31T13:45:00Z	5	5	6	3	3	5	3	4	2	1	3	2	3	4	3	3	9	3
55	52	2	2015-07-31T15:41:00Z	6	4	6	5	3	5	3	4	2	0	2	2	3	3	2	3	9	4
55	53	1	2015-07-31T18:04:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	5
55	54	2	2015-07-31T19:04:00Z	6	4	6	3	2	1	4	3	2	0	1	2	4	5	3	3	9	6
56	1	2	2015-07-16T11:10:01Z	2	2	2	0	0	2	1	2	2	2	5	1	2	2	1	2	1	1
56	2	2	2015-07-16T14:04:01Z	5	3	4	0	0	0	3	2	4	1	3	0	0	0	0	1	1	2
56	3	2	2015-07-16T15:28:01Z	5	5	5	0	0	0	3	2	3	1	2	1	1	0	0	1	1	3
56	4	2	2015-07-16T17:11:00Z	5	5	5	0	0	0	3	3	4	1	1	1	0	0	0	3	1	4
56	5	2	2015-07-16T19:10:01Z	6	5	6	0	0	0	4	3	4	2	2	2	0	0	0	4	1	5
56	6	2	2015-07-16T21:58:01Z	5	5	6	0	0	0	4	5	5	2	2	1	0	0	0	1	1	6
56	7	2	2015-07-17T11:45:00Z	4	3	3	0	0	0	2	3	2	3	3	2	1	3	0	1	2	1
56	8	2	2015-07-17T14:08:00Z	4	3	3	0	0	3	2	2	2	5	6	3	5	5	2	2	2	2
56	9	2	2015-07-17T15:09:00Z	3	3	3	0	0	3	2	3	2	1	2	2	0	0	0	0	2	3
56	10	0	2015-07-17T17:33:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4
56	11	0	2015-07-17T19:22:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5
56	12	2	2015-07-17T21:58:01Z	6	6	0	0	0	0	3	5	5	2	2	2	0	0	0	0	2	6
56	13	0	2015-07-18T11:03:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
56	14	0	2015-07-18T13:33:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
56	15	2	2015-07-18T15:26:00Z	2	4	3	0	0	0	3	3	4	2	2	1	0	0	0	0	3	3
56	16	2	2015-07-18T17:13:00Z	5	5	4	0	0	2	3	2	2	2	2	1	0	0	2	2	3	4
56	17	2	2015-07-18T19:09:01Z	3	4	4	0	0	0	2	2	2	1	3	1	1	1	1	2	3	5
56	18	2	2015-07-18T21:59:00Z	2	2	3	2	0	0	1	3	3	2	2	0	0	1	5	0	3	6
56	19	2	2015-07-19T11:06:01Z	3	3	3	0	0	0	2	3	3	3	3	1	2	2	2	2	4	1
56	20	2	2015-07-19T14:04:00Z	3	2	3	0	0	1	1	2	2	2	3	1	2	3	4	4	4	2
56	21	2	2015-07-19T16:12:01Z	3	3	3	0	0	1	1	1	1	3	3	2	3	4	2	1	4	3
56	22	2	2015-07-19T17:10:00Z	2	4	2	0	0	2	1	1	2	2	2	0	1	1	1	2	4	4
56	23	2	2015-07-19T19:38:01Z	3	3	3	0	0	1	2	2	2	2	2	2	2	2	1	0	4	5
56	24	2	2015-07-19T21:29:01Z	4	4	4	0	0	0	2	3	4	2	2	1	0	0	1	1	4	6
56	25	0	2015-07-20T11:40:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1
56	26	2	2015-07-20T14:14:01Z	3	3	4	0	0	0	2	3	4	2	2	2	0	0	0	1	5	2
56	27	2	2015-07-20T15:03:01Z	5	2	2	0	0	2	4	3	3	2	2	2	0	0	0	0	5	3
56	28	2	2015-07-20T17:55:01Z	2	4	2	0	0	0	2	2	3	1	2	1	0	3	0	1	5	4
56	29	2	2015-07-20T19:36:00Z	2	3	2	0	0	0	1	2	2	1	2	1	1	1	1	1	5	5
56	30	2	2015-07-20T21:50:00Z	3	3	4	0	0	6	2	2	2	1	1	1	0	0	4	6	5	6
56	31	2	2015-07-21T11:15:01Z	3	4	5	0	0	0	2	1	2	5	6	1	0	0	5	5	6	1
56	32	2	2015-07-21T13:04:00Z	3	6	6	3	5	2	6	6	0	0	0	0	4	5	4	4	6	2
56	33	2	2015-07-21T15:17:00Z	3	4	3	0	0	3	2	2	1	1	2	3	2	3	1	1	6	3
56	34	2	2015-07-21T17:48:00Z	2	5	4	0	0	3	2	2	3	1	1	0	2	2	0	0	6	4
56	35	0	2015-07-21T19:36:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	5
56	36	2	2015-07-21T21:27:01Z	1	2	2	0	2	0	3	1	3	3	2	1	0	0	1	2	6	6
56	37	2	2015-07-22T12:09:01Z	5	3	6	0	2	0	1	3	2	1	1	0	0	0	0	6	7	1
56	38	2	2015-07-22T14:10:00Z	5	4	4	0	0	0	3	3	4	0	1	2	0	0	0	4	7	2
56	39	1	2015-07-22T15:26:01Z	5	5	5	0	1	2	3	3	3	1	1	2	0	NA	NA	NA	7	3
56	40	2	2015-07-22T17:43:00Z	4	4	5	0	0	1	2	3	3	1	1	2	0	0	0	0	7	4
56	41	1	2015-07-22T19:32:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	5
56	42	2	2015-07-22T21:15:01Z	4	4	4	0	0	1	2	3	3	1	1	1	0	0	2	3	7	6
56	43	2	2015-07-23T11:31:00Z	5	4	3	0	2	6	1	2	2	2	2	2	3	4	3	4	8	1
56	44	2	2015-07-23T13:33:00Z	4	3	3	2	0	3	3	3	4	3	4	2	2	0	3	3	8	2
56	45	2	2015-07-23T15:41:00Z	4	4	4	0	0	4	2	2	3	2	1	2	0	0	0	6	8	3
56	46	2	2015-07-23T17:08:00Z	4	3	3	0	0	2	2	2	3	1	1	0	0	0	0	5	8	4
56	47	2	2015-07-23T19:16:00Z	2	2	2	0	0	3	2	2	3	2	3	3	0	3	0	1	8	5
56	48	2	2015-07-23T22:11:00Z	3	4	4	1	0	3	2	3	3	3	4	1	4	4	5	4	8	6
56	49	2	2015-07-24T11:52:00Z	4	4	4	0	0	2	2	3	1	2	3	4	0	0	3	4	9	1
56	50	2	2015-07-24T14:01:00Z	4	3	4	3	3	4	4	3	4	2	1	2	1	1	4	4	9	2
56	51	2	2015-07-24T15:12:00Z	4	1	6	1	5	6	4	4	4	3	2	3	3	4	2	4	9	3
56	52	2	2015-07-24T17:19:00Z	4	5	2	5	6	4	4	5	4	2	2	3	0	0	1	5	9	4
56	53	2	2015-07-24T20:03:00Z	4	3	5	2	1	3	4	3	3	1	2	2	1	4	1	3	9	5
56	54	2	2015-07-24T22:09:00Z	4	5	4	2	4	1	3	3	3	2	2	4	1	2	3	4	9	6
57	1	2	2015-07-23T10:22:01Z	4	2	3	0	1	0	2	3	4	0	0	2	0	1	2	2	1	1
57	2	2	2015-07-23T12:56:01Z	2	3	3	0	1	0	4	4	2	1	0	2	1	0	1	3	1	2
57	3	2	2015-07-23T14:12:00Z	4	5	4	0	1	1	5	3	2	0	0	0	2	1	2	3	1	3
57	4	2	2015-07-23T16:33:00Z	0	0	3	0	0	3	3	3	6	0	2	0	0	5	2	2	1	4
57	5	2	2015-07-23T19:03:01Z	4	4	4	0	0	1	4	5	6	1	1	0	1	1	1	4	1	5
57	6	2	2015-07-23T20:02:01Z	3	4	2	3	1	3	3	4	5	0	1	1	1	1	1	2	1	6
57	7	2	2015-07-24T10:26:00Z	2	3	1	2	1	2	3	3	4	2	1	1	2	2	3	3	2	1
57	8	2	2015-07-24T12:53:01Z	2	2	1	0	2	1	3	3	4	1	0	0	1	2	3	2	2	2
57	9	2	2015-07-24T15:02:00Z	5	5	3	0	1	1	3	3	4	0	1	0	1	1	4	3	2	3
57	10	2	2015-07-24T17:10:00Z	5	5	4	1	1	3	4	4	2	0	0	2	2	1	1	2	2	4
57	11	2	2015-07-24T18:28:00Z	5	4	4	0	1	4	4	4	4	1	1	3	2	2	2	2	2	5
57	12	2	2015-07-24T20:29:00Z	5	3	4	3	0	6	3	1	2	4	2	0	3	3	4	4	2	6
57	13	2	2015-07-25T10:11:00Z	2	5	1	3	1	3	3	3	6	2	3	2	0	0	0	0	3	1
57	14	2	2015-07-25T12:32:00Z	3	4	4	0	1	4	4	3	4	1	0	0	2	2	2	3	3	2
57	15	2	2015-07-25T14:38:00Z	4	3	4	3	2	2	3	3	2	0	1	1	4	3	4	4	3	3
57	16	2	2015-07-25T16:26:00Z	2	3	2	1	1	0	3	2	5	0	0	0	1	2	2	3	3	4
57	17	2	2015-07-25T19:01:00Z	4	4	4	0	1	0	4	5	3	0	1	0	1	3	4	3	3	5
57	18	2	2015-07-25T20:51:00Z	3	3	4	0	5	1	3	2	4	1	1	0	1	1	5	4	3	6
57	19	2	2015-07-26T10:21:01Z	4	5	3	0	0	2	3	3	0	0	1	0	0	0	2	3	4	1
57	20	2	2015-07-26T13:13:00Z	3	3	4	0	1	1	3	3	4	1	1	0	1	0	2	3	4	2
57	21	2	2015-07-26T14:10:00Z	3	2	1	0	1	3	3	2	4	0	1	0	1	1	2	2	4	3
57	22	1	2015-07-26T17:01:01Z	2	3	NA	0	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4
57	23	2	2015-07-26T18:40:00Z	2	2	2	0	1	0	2	2	4	1	0	0	2	1	2	2	4	5
57	24	2	2015-07-26T21:14:00Z	3	3	3	0	1	1	2	1	4	3	3	1	4	4	3	3	4	6
57	25	2	2015-07-27T10:43:00Z	1	5	3	0	1	2	3	3	4	2	1	1	2	3	4	3	5	1
57	26	2	2015-07-27T12:49:00Z	4	4	4	1	1	1	4	3	3	1	1	1	2	2	3	3	5	2
57	27	2	2015-07-27T14:33:00Z	4	4	4	1	1	1	4	4	3	0	1	0	2	1	2	2	5	3
57	28	2	2015-07-27T16:23:00Z	3	4	4	0	1	0	4	3	4	0	1	0	1	1	2	4	5	4
57	29	2	2015-07-27T19:09:00Z	4	4	3	0	4	2	3	3	4	0	0	0	2	2	2	3	5	5
57	30	2	2015-07-27T20:32:00Z	4	4	3	1	1	1	4	4	3	0	1	1	2	3	1	4	5	6
57	31	2	2015-07-28T10:37:01Z	4	4	4	2	1	1	4	4	4	0	0	3	4	3	3	3	6	1
57	32	2	2015-07-28T13:08:00Z	3	4	4	2	4	1	4	4	4	0	1	0	1	1	2	3	6	2
57	33	2	2015-07-28T15:07:00Z	4	4	4	1	2	2	4	3	3	0	0	0	1	1	2	3	6	3
57	34	2	2015-07-28T16:55:00Z	3	2	3	1	4	2	4	3	4	1	1	1	2	4	2	3	6	4
57	35	0	2015-07-28T18:43:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	5
57	36	1	2015-07-28T20:13:01Z	5	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6
57	37	1	2015-07-29T10:16:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1
57	38	2	2015-07-29T12:33:00Z	2	2	3	1	2	3	4	3	3	0	1	1	2	2	2	3	7	2
57	39	2	2015-07-29T14:46:00Z	3	3	3	1	1	1	4	2	4	0	1	2	2	2	1	3	7	3
57	40	2	2015-07-29T16:47:00Z	2	4	3	0	3	2	4	3	4	0	2	2	2	2	2	3	7	4
57	41	1	2015-07-29T18:52:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	5
57	42	2	2015-07-29T20:10:00Z	2	4	2	2	4	1	3	2	2	0	1	1	1	1	2	4	7	6
57	43	2	2015-07-30T10:29:00Z	3	3	3	0	2	2	3	3	4	0	1	2	4	4	2	3	8	1
57	44	2	2015-07-30T12:06:01Z	3	3	3	1	1	4	4	3	4	0	1	1	1	2	4	3	8	2
57	45	2	2015-07-30T14:42:00Z	3	4	3	2	2	2	5	2	2	0	1	3	3	3	2	3	8	3
57	47	2	2015-07-30T18:06:05Z	5	5	4	0	1	3	5	3	4	0	0	0	1	2	3	3	8	4
57	46	0	2015-07-30T18:23:04Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	5
57	48	0	2015-07-30T20:10:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	6
57	49	1	2015-07-31T10:35:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1
57	50	2	2015-07-31T12:16:00Z	4	4	4	1	1	1	4	3	4	0	0	0	2	2	3	3	9	2
57	51	2	2015-07-31T14:19:00Z	4	4	4	2	1	3	4	4	3	0	2	2	2	1	4	3	9	3
57	52	2	2015-07-31T16:41:00Z	3	4	2	1	1	1	4	2	3	4	0	0	2	2	3	3	9	4
57	53	0	2015-07-31T18:20:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	5
57	54	2	2015-07-31T20:03:00Z	4	4	4	2	1	0	3	4	4	1	1	0	1	2	3	3	9	6
58	1	2	2015-07-17T08:45:01Z	4	6	4	0	0	0	2	2	3	2	1	1	0	2	0	0	1	1
58	2	2	2015-07-17T11:05:00Z	4	4	3	4	2	4	1	3	3	2	3	0	1	1	5	5	1	2
58	3	2	2015-07-17T12:20:01Z	6	5	5	1	2	1	5	4	5	2	1	1	0	0	3	3	1	3
58	4	2	2015-07-17T14:23:00Z	3	5	3	1	4	2	5	4	4	1	1	0	0	3	2	3	1	4
58	5	2	2015-07-17T16:36:00Z	6	6	5	0	0	0	6	5	6	1	1	0	0	0	0	0	1	5
58	6	2	2015-07-17T18:19:01Z	3	5	3	1	1	2	3	4	3	3	1	1	0	0	1	0	1	6
58	7	2	2015-07-18T08:24:00Z	2	4	1	0	0	0	3	4	1	0	0	3	1	3	1	0	2	1
58	8	1	2015-07-18T10:18:00Z	5	6	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
58	9	1	2015-07-18T13:00:05Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
58	10	2	2015-07-18T14:31:01Z	4	6	4	0	0	1	5	5	6	0	0	0	0	0	0	4	2	4
58	11	0	2015-07-18T16:41:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5
58	12	2	2015-07-18T18:21:00Z	4	4	4	0	0	1	5	5	6	0	0	0	0	0	1	2	2	6
58	13	2	2015-07-19T08:42:00Z	4	6	4	2	0	0	4	3	3	0	0	0	1	0	4	5	3	1
58	14	2	2015-07-19T11:08:00Z	4	5	4	0	0	0	4	3	5	0	0	0	0	0	3	3	3	2
58	15	2	2015-07-19T13:00:01Z	5	5	5	0	0	0	3	3	2	0	0	1	0	0	3	3	3	3
58	16	2	2015-07-19T14:56:01Z	4	4	4	0	0	2	2	3	2	0	4	4	0	0	0	3	3	4
58	17	1	2015-07-19T17:13:01Z	3	5	4	1	1	5	5	NA	3	0	1	4	NA	NA	NA	NA	3	5
58	18	2	2015-07-19T18:28:01Z	3	4	2	0	3	1	2	3	4	0	0	3	0	1	1	1	3	6
58	19	0	2015-07-20T09:04:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
58	20	2	2015-07-20T10:05:00Z	6	6	6	0	0	4	6	6	4	0	0	2	0	0	0	3	4	2
58	25	2	2015-07-21T09:03:05Z	4	4	4	0	0	0	3	3	3	0	1	0	0	1	3	3	4	3
58	21	0	2015-07-21T09:09:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4
58	22	0	2015-07-21T09:09:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
58	23	0	2015-07-21T09:09:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
58	24	0	2015-07-21T09:09:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1
58	27	2	2015-07-21T13:06:05Z	4	5	4	0	0	1	5	6	4	0	0	0	0	0	2	2	5	2
58	26	0	2015-07-21T13:24:42Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	3
58	28	2	2015-07-21T14:30:00Z	4	5	5	2	1	1	6	6	5	0	0	1	0	0	2	2	5	4
58	29	2	2015-07-21T16:19:00Z	4	5	4	0	0	1	5	6	5	0	0	0	0	0	0	4	5	5
58	30	2	2015-07-21T18:08:00Z	3	5	4	0	0	0	3	5	6	0	0	0	0	0	3	4	5	6
58	32	2	2015-07-22T11:10:05Z	5	4	5	1	1	2	3	4	3	0	1	3	0	1	1	3	6	1
58	31	0	2015-07-22T11:27:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	2
58	33	2	2015-07-22T13:13:00Z	4	4	5	0	1	0	5	4	1	0	0	3	0	2	3	3	6	3
58	34	2	2015-07-22T14:15:00Z	5	6	4	0	2	1	3	3	3	0	1	1	2	2	4	5	6	4
58	35	2	2015-07-22T17:07:00Z	5	4	5	0	0	1	6	5	1	0	3	3	1	1	4	6	6	5
58	36	2	2015-07-22T18:23:00Z	3	4	4	0	0	0	4	4	3	0	1	0	1	1	5	5	6	6
58	37	2	2015-07-23T08:34:00Z	4	4	4	0	1	1	4	4	3	0	0	0	0	2	2	6	7	1
58	38	2	2015-07-23T10:59:00Z	4	3	4	1	1	0	3	3	3	0	0	1	0	3	3	5	7	2
58	39	2	2015-07-23T13:14:00Z	4	3	4	0	0	1	4	3	3	0	0	1	0	2	2	5	7	3
58	40	2	2015-07-23T15:12:00Z	5	4	4	1	1	2	5	4	3	0	0	1	0	0	2	3	7	4
58	41	2	2015-07-23T16:30:00Z	4	5	5	0	1	1	5	5	5	0	0	3	0	0	5	4	7	5
58	42	2	2015-07-23T18:32:00Z	2	5	5	0	1	5	4	4	4	1	0	1	0	0	3	5	7	6
58	43	2	2015-07-24T08:26:01Z	3	4	3	0	3	0	3	3	3	0	2	0	0	0	1	3	8	1
58	44	2	2015-07-24T10:09:00Z	4	4	5	1	1	0	3	3	4	0	1	0	0	3	4	5	8	2
58	45	2	2015-07-24T12:48:00Z	5	5	4	0	0	0	4	4	2	0	0	2	0	2	0	5	8	3
58	46	2	2015-07-24T14:02:00Z	4	4	5	0	0	1	3	4	3	0	0	2	0	2	1	5	8	4
58	47	2	2015-07-24T16:24:00Z	5	4	4	0	1	1	4	3	3	0	0	2	0	2	0	4	8	5
58	48	2	2015-07-24T18:02:00Z	3	4	3	2	2	2	4	3	4	0	0	0	0	0	3	3	8	6
58	49	2	2015-07-25T08:09:01Z	3	4	3	0	0	1	3	3	3	0	0	0	0	1	3	3	9	1
58	50	2	2015-07-25T11:10:00Z	4	5	5	0	1	0	4	4	4	0	0	1	0	1	3	5	9	2
58	51	2	2015-07-25T12:46:00Z	5	6	5	0	0	1	4	3	2	0	0	1	0	1	3	6	9	3
58	52	2	2015-07-25T14:52:00Z	5	5	5	1	0	1	3	4	3	0	0	1	0	1	2	4	9	4
58	53	2	2015-07-25T16:31:00Z	4	4	3	0	1	1	5	4	5	0	0	0	0	0	3	1	9	5
58	54	2	2015-07-25T19:14:00Z	4	5	4	0	1	2	4	4	2	0	0	3	6	1	2	3	9	6
59	1	2	2015-08-04T10:11:01Z	4	4	4	2	1	0	4	4	3	3	3	3	0	0	2	3	1	1
59	2	2	2015-08-04T11:30:01Z	4	4	5	1	1	3	5	5	4	1	1	2	1	1	4	3	1	2
59	3	2	2015-08-04T13:54:00Z	5	5	6	1	1	4	5	4	4	1	1	1	0	1	5	5	1	3
59	4	2	2015-08-04T16:07:00Z	5	6	6	1	1	0	5	3	5	0	0	0	0	0	5	5	1	4
59	5	2	2015-08-04T17:12:00Z	5	5	5	0	0	0	3	3	5	0	0	2	0	0	0	2	1	5
59	6	2	2015-08-04T19:35:01Z	5	5	5	2	1	1	5	3	3	1	1	2	0	0	1	0	1	6
59	7	2	2015-08-05T10:12:01Z	5	5	5	0	0	2	5	5	5	0	0	0	0	0	5	0	2	1
59	8	2	2015-08-05T11:51:00Z	6	5	4	0	0	0	4	4	5	0	0	0	0	0	0	1	2	2
59	9	2	2015-08-05T13:22:01Z	3	4	3	2	0	5	4	4	4	1	1	1	0	0	1	1	2	3
59	10	2	2015-08-05T15:49:02Z	3	5	4	1	0	3	4	4	4	0	1	2	0	0	1	1	2	4
59	11	2	2015-08-05T17:32:01Z	5	6	5	1	1	0	4	4	4	0	0	0	0	0	4	5	2	5
59	12	2	2015-08-05T19:01:00Z	5	6	5	0	0	1	4	4	4	0	0	1	0	0	4	0	2	6
59	13	2	2015-08-06T10:08:01Z	5	5	5	0	0	2	5	5	5	0	0	1	0	0	4	5	3	1
59	14	2	2015-08-06T12:09:01Z	3	2	3	2	3	4	3	3	3	1	4	3	0	0	1	1	3	2
59	15	2	2015-08-06T13:33:00Z	5	3	4	3	3	3	3	3	3	3	3	3	1	1	0	0	3	3
59	16	1	2015-08-06T16:11:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4
59	17	2	2015-08-06T17:28:01Z	5	5	4	3	0	3	3	3	2	3	3	3	2	0	2	1	3	5
59	18	2	2015-08-06T19:16:01Z	5	5	5	2	1	4	3	2	4	0	2	3	0	0	2	0	3	6
59	19	2	2015-08-07T09:39:01Z	5	6	6	0	0	1	5	5	5	0	0	1	0	0	3	2	4	1
59	20	2	2015-08-07T11:52:00Z	6	6	6	0	0	0	6	5	5	0	0	2	0	0	0	3	4	2
59	21	2	2015-08-07T13:41:01Z	5	4	5	0	2	1	5	4	4	0	1	1	0	1	2	1	4	3
