id	start_time	last_update	day	date	sleep_quality	school_new_material	school_work_today	difficulty_school_work	volume_school_work	school_work_hours	school_work_minutes	school_work_comprehensible	school_work_independent	school_work_needed_support	school_work_joy	school_work_effort	time_with_child_hours	time_with_child_minutes	parenting_fun	parenting_talked_worries	parenting_assert_difficult	parenting_drained_energy	parenting_disagreements	parenting_child_decide	parenting_child_liked	parenting_told_what_to_do	parenting_explained_why	parenting_explained_why_not	child_happy	child_afraid	child_sad	child_balanced	child_exhausted	child_cheerful	child_worried	child_lively	child_angry	child_relaxed	activities_total	activity_work	activity_work_hours	activity_household	activity_household_hours	activity_learning_with_child	activity_learning_hours	activity_playing_with_child	activity_playing_hours	activity_communicating_friends	activity_communicating_hours	activity_walking	activity_walking_hours	activity_sports	activity_sports_hours	activity_shopping	activity_shopping_hours	activity_gardening	activity_gardening_hours	activity_praying_meditating	activity_praying_hours	activity_media	activity_media_hours	activity_reading_me_time	activity_reading_hours	activity_other	activity_other_hours	time_outside_hours	time_outside_minutes	stressor_argument	stressor_friend_relative	stressor_health	stressor_work	stressor_household	stressor_leisure	stressor_financial	stressor_other	contact_with_caring_people	excluded_ostracized	failure	things_own_way	completed_difficult_project	true_self	close_connected	mastered_hard_challenges	strong_sense_intimacy	pressure	people_telling_me	unappreciated	disagreements_conflicts	even_hard_things	things_against_will	did_something_stupid	struggled_doing_something	doing_what_interests_me	parent_happy	parent_afraid	parent_sad	parent_balanced	parent_exhausted	parent_cheerful	parent_worried	parent_lively	parent_angry	parent_relaxed	worry_many_things	worry_bothered	worry_might_happen	worry_cant_get_out_head	worry_wrapped_up	mindfulness_open_to_happening	mindfulness_inappropriate	mindfulness_present_moment	mindfulness_could_act_better	corona_info_update	corona_talk_friends_family	corona_social_media_check	corona_social_media_create	corona_thinking_about	corona_worries	corona_acceptance	beep
uqb71d8CgSCb7cJ	2020-04-06T22:41:24Z	2020-04-06T22:49:00Z	5	2020-04-06	2	1	1	NA	NA	1	30	6	5	1	6	5	9	30	6	6	2	2	2	5	5	3	6	6	4	2	6	5	3	6	2	5	2	5	2	TRUE	5	TRUE	1	FALSE	0	TRUE	2	TRUE	0.5	TRUE	0.5	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	2	0	0	0	0	0	1	0	0	0	6	1	1	4	6	5	6	5	7	4	3	1	1	6	1	1	1	5	5	2	2	5	4	5	2	2	1	5	1	1	1	1	1	6	1	6	1	3	4	1	1	5	5	7	1
uqb71d8CgSCb7cJ	2020-04-07T22:20:08Z	2020-04-07T22:25:14Z	6	2020-04-07	6	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	0	6	6	1	4	2	6	6	5	5	5	3	2	5	4	2	4	2	3	2	4	6	TRUE	4.5	TRUE	1	TRUE	0.5	TRUE	1	FALSE	0	TRUE	1	TRUE	1	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	2	0	0	0	0	1	0	0	0	0	6	1	1	4	3	3	6	2	6	1	2	2	2	3	2	2	2	5	3	1	6	4	3	3	6	3	1	4	5	2	5	2	5	5	1	5	1	2	3	1	1	3	3	7	1
uqb71d8CgSCb7cJ	2020-04-08T22:45:18Z	2020-04-08T22:51:22Z	7	2020-04-08	2	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	5	4	2	4	2	6	6	2	4	4	5	2	2	4	2	5	2	4	2	4	7	TRUE	5.5	TRUE	0.5	FALSE	0	TRUE	1	TRUE	0.5	TRUE	1	FALSE	0	TRUE	0.5	FALSE	0	FALSE	0	TRUE	2	TRUE	2	FALSE	0	1	0	0	0	0	1	0	0	0	0	6	1	1	4	1	4	6	2	6	1	1	1	1	4	1	1	4	4	4	4	4	5	2	4	6	3	2	5	6	3	6	6	6	6	2	6	2	3	4	1	1	5	5	7	1
uqb71d8CgSCb7cJ	2020-04-12T22:03:30Z	2020-04-12T22:09:43Z	11	2020-04-12	6	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	30	5	7	2	2	2	5	6	2	5	5	5	2	5	2	6	4	2	1	5	2	6	FALSE	0	TRUE	1	FALSE	0	TRUE	1	TRUE	1	TRUE	0.75	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1.5	TRUE	1.4	FALSE	0	1	35	0	0	0	0	0	0	0	0	7	1	1	5	1	6	7	2	7	1	1	1	1	5	2	1	1	5	6	1	3	6	2	6	2	6	2	6	1	1	1	1	1	6	1	7	1	2	3	1	1	3	6	6	1
uqb71d8CgSCb7cJ	2020-04-13T23:25:56Z	2020-04-13T23:30:26Z	12	2020-04-13	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	0	5	4	2	2	2	5	5	4	6	6	5	2	4	4	2	5	2	4	2	4	5	FALSE	0	TRUE	2	FALSE	0	TRUE	4	FALSE	0	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	1	0	1	0	0	0	0	0	0	0	6	1	1	5	1	5	7	2	7	2	2	2	5	2	2	1	1	5	4	1	3	6	2	4	2	3	2	6	2	2	2	2	2	6	1	6	1	3	3	1	1	3	4	7	1
uqb71d8CgSCb7cJ	2020-04-15T23:04:02Z	2020-04-15T23:08:19Z	14	2020-04-15	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	5	5	1	1	1	3	3	4	5	5	5	3	3	5	3	5	3	5	3	5	6	FALSE	0	TRUE	2	FALSE	0	TRUE	2	TRUE	1	TRUE	4	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	5	0	0	0	0	0	0	0	0	0	7	1	1	5	1	6	7	2	7	1	1	1	1	4	1	1	1	6	6	2	2	6	2	6	5	6	2	6	6	5	6	6	6	7	1	7	1	4	4	3	1	7	7	7	1
uqb71d8CgSCb7cJ	2020-04-16T23:19:01Z	2020-04-16T23:22:54Z	15	2020-04-16	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	30	5	6	2	2	2	6	6	3	4	4	5	2	2	5	2	5	2	5	2	5	1	FALSE	0	TRUE	1	FALSE	0	TRUE	2	TRUE	0.5	FALSE	0	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	2	FALSE	0	2	0	0	0	0	0	0	1	0	0	6	1	1	6	2	6	6	1	6	1	1	1	1	2	1	1	1	5	4	1	1	4	1	4	6	4	6	4	6	6	6	6	6	6	1	6	1	4	4	2	1	7	7	7	1
uqb71d8CgSCb7cJ	2020-04-19T22:23:06Z	2020-04-19T22:31:38Z	18	2020-04-19	3	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	0	6	6	2	2	2	4	4	5	5	5	5	2	4	5	2	5	2	5	2	5	6	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	0.5	TRUE	3.5	TRUE	1.25	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	4	45	0	0	0	0	0	1	0	0	7	1	4	5	1	5	7	5	7	3	3	2	2	4	2	2	2	5	5	2	2	5	6	5	4	4	6	6	6	5	6	6	6	6	2	6	4	4	4	2	1	6	6	7	1
uqb71d8CgSCb7cJ	2020-04-20T21:35:22Z	2020-04-20T21:47:01Z	19	2020-04-20	6	1	1	4	4	3	0	6	5	2	5	5	7	0	4	4	3	3	6	5	6	4	4	4	4	2	4	4	5	4	2	4	6	4	8	TRUE	5	TRUE	2	TRUE	1.5	FALSE	0	TRUE	1	TRUE	1	FALSE	0	TRUE	0.5	FALSE	0	FALSE	0	TRUE	1.5	TRUE	0.5	FALSE	0	0	30	0	0	0	0	0	0	0	0	5	2	3	4	4	5	5	4	6	3	4	2	2	4	4	3	3	4	4	2	3	6	3	4	3	5	2	6	5	4	5	4	5	6	1	6	1	2	4	1	1	6	6	7	1
uqb71d8CgSCb7cJ	2020-04-21T21:51:31Z	2020-04-21T21:58:59Z	20	2020-04-21	5	1	1	4	4	3	30	7	6	1	6	6	8	30	6	5	2	2	2	5	5	4	5	5	5	2	2	5	2	5	2	5	2	5	7	TRUE	5.5	TRUE	1.5	TRUE	1.5	TRUE	2	TRUE	1.5	TRUE	2	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1.5	FALSE	0	FALSE	0	2	0	0	0	0	1	0	0	0	0	6	1	1	3	3	3	6	3	7	2	4	2	2	3	2	1	5	3	4	2	2	7	2	4	2	5	2	7	5	3	5	3	4	6	1	6	1	2	4	1	1	5	5	7	1
uqb71d8CgSCb7cJ	2020-04-22T21:31:34Z	2020-04-22T21:39:00Z	21	2020-04-22	6	1	1	4	4	4	30	6	6	2	6	6	9	0	6	5	2	2	2	5	5	3	5	5	5	2	2	5	2	5	2	5	2	5	6	TRUE	4.5	TRUE	1.5	TRUE	1	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	2	FALSE	0	FALSE	0	1	0	1	0	0	0	0	0	0	0	7	1	1	3	7	5	7	6	7	4	4	1	1	7	2	1	1	4	4	2	2	4	2	4	2	4	2	4	5	3	5	5	5	5	1	5	1	2	4	1	1	6	6	7	1
j4yLKjPnF99Gd4p	2020-04-02T19:22:18Z	2020-04-02T19:31:40Z	1	2020-04-02	4	NA	1	1	4	2	36	7	7	2	3	3	7	20	5	3	3	7	4	6	6	6	5	3	5	3	5	4	3	5	3	6	6	4	12	TRUE	2	TRUE	3	TRUE	1	TRUE	1	TRUE	0.5	TRUE	0	TRUE	0	TRUE	0	TRUE	0.5	TRUE	0	TRUE	2	TRUE	2	FALSE	0	0	0	1	1	0	0	1	0	0	1	3	3	6	4	1	3	5	2	2	6	5	7	2	3	6	7	5	2	3	3	7	3	6	4	3	4	6	3	5	5	5	5	5	7	7	5	7	5	3	5	1	5	2	5	1
j4yLKjPnF99Gd4p	2020-04-03T19:21:56Z	2020-04-03T19:28:47Z	2	2020-04-03	3	NA	1	3	4	2	0	7	7	1	2	4	6	0	6	5	3	5	2	7	7	4	5	3	6	4	5	5	2	6	3	6	6	4	12	TRUE	3	TRUE	2	TRUE	1	TRUE	1	TRUE	2	TRUE	0	TRUE	0.5	TRUE	0	TRUE	0	TRUE	0	TRUE	3	TRUE	2	FALSE	0	0	30	1	1	0	0	1	0	0	1	4	3	6	4	2	4	4	2	5	6	5	5	4	3	5	6	6	5	4	4	6	4	5	5	4	5	6	4	5	6	6	6	6	6	6	6	7	4	3	3	2	4	2	5	1
j4yLKjPnF99Gd4p	2020-04-04T19:13:58Z	2020-04-04T19:19:18Z	3	2020-04-04	3	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	40	5	2	5	5	3	6	6	4	4	3	6	3	5	5	3	6	3	6	4	5	6	TRUE	3	TRUE	2	FALSE	0	TRUE	3	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	3	TRUE	3	FALSE	0	3	0	0	0	0	0	1	0	0	0	3	3	6	3	1	3	4	2	4	3	4	7	3	1	5	6	4	4	4	4	2	3	6	3	3	3	5	3	5	5	5	6	5	6	6	5	5	2	1	1	1	1	1	4	1
j4yLKjPnF99Gd4p	2020-04-05T20:33:45Z	2020-04-05T20:40:29Z	4	2020-04-05	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	0	6	5	3	6	3	7	6	4	3	3	6	3	5	5	4	5	2	5	5	5	8	TRUE	1	TRUE	3	FALSE	0	TRUE	4	TRUE	1	TRUE	0.75	FALSE	0	FALSE	0	TRUE	0.25	FALSE	0	TRUE	3	TRUE	1	FALSE	0	4	0	1	1	0	0	0	1	0	0	3	2	7	2	2	2	4	2	5	7	6	7	3	2	5	4	5	2	3	3	6	4	6	4	5	5	7	4	6	6	7	6	7	7	6	6	4	2	3	3	1	3	2	5	1
j4yLKjPnF99Gd4p	2020-04-06T20:04:46Z	2020-04-06T20:28:59Z	5	2020-04-06	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	20	5	5	3	5	3	7	7	2	2	2	6	2	4	6	4	6	2	6	4	5	6	TRUE	4	TRUE	3	FALSE	0	TRUE	1	TRUE	1.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	5	TRUE	0.5	FALSE	0	1	0	0	1	0	0	1	0	0	0	3	5	7	3	1	3	4	2	5	7	5	5	2	3	5	4	6	5	2	2	7	3	6	3	5	4	6	3	5	6	7	7	7	4	5	5	6	4	2	2	1	4	1	5	1
j4yLKjPnF99Gd4p	2020-04-08T22:33:55Z	2020-04-08T22:38:55Z	7	2020-04-08	3	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	50	6	2	2	4	2	6	7	3	3	3	6	5	5	5	5	6	3	6	4	5	6	TRUE	1	TRUE	2	FALSE	0	TRUE	4	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	TRUE	4	FALSE	0	FALSE	0	3	0	1	0	0	0	0	0	0	0	3	3	7	3	1	2	5	3	6	7	5	5	4	2	5	6	7	2	3	3	7	4	4	4	4	4	6	4	7	7	7	7	7	5	6	5	5	4	2	2	1	5	2	6	1
j4yLKjPnF99Gd4p	2020-04-09T20:34:28Z	2020-04-09T21:45:05Z	8	2020-04-09	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	30	5	6	5	7	5	6	7	4	4	3	6	3	6	5	4	6	5	6	7	5	8	FALSE	0	TRUE	2	FALSE	0	TRUE	2	TRUE	1	FALSE	0	TRUE	0.5	TRUE	1.5	FALSE	0	TRUE	0.5	TRUE	3	TRUE	2	FALSE	0	3	0	1	1	0	0	0	0	0	0	4	3	7	6	1	4	4	2	5	6	5	6	6	2	5	7	7	5	5	2	7	5	7	4	3	3	5	5	7	7	7	7	7	5	5	4	5	3	2	2	1	4	2	4	1
j4yLKjPnF99Gd4p	2020-04-10T23:31:11Z	2020-04-10T23:35:25Z	9	2020-04-10	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	5	5	6	7	5	7	5	6	5	5	5	3	4	5	5	4	4	4	4	5	5	TRUE	2	TRUE	2	FALSE	0	TRUE	2	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	5	FALSE	0	FALSE	0	2	0	1	0	0	0	0	0	0	0	3	3	7	5	2	4	4	2	4	6	4	2	4	2	6	7	6	5	3	5	7	4	6	4	4	3	5	4	5	7	7	7	5	6	6	7	6	3	3	2	1	5	4	4	1
j4yLKjPnF99Gd4p	2020-04-12T20:39:34Z	2020-04-12T20:44:23Z	11	2020-04-12	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	6	4	3	4	5	6	7	5	5	5	5	4	6	5	3	6	3	6	6	6	7	FALSE	0	TRUE	3	FALSE	0	TRUE	2	TRUE	1	TRUE	1	FALSE	0	FALSE	0	TRUE	0.5	FALSE	0	TRUE	2	TRUE	2	FALSE	0	4	0	1	0	0	0	1	0	0	1	3	3	5	4	1	5	5	2	6	5	5	6	3	3	5	4	4	4	4	5	6	4	6	5	4	4	5	5	5	6	7	6	6	5	4	5	5	3	1	2	1	4	5	4	1
j4yLKjPnF99Gd4p	2020-04-13T21:25:42Z	2020-04-13T21:32:27Z	12	2020-04-13	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	0	6	3	5	6	5	6	6	5	4	3	6	4	5	5	6	6	3	5	7	5	5	FALSE	0	TRUE	6	FALSE	0	TRUE	1.5	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	TRUE	1	FALSE	0	FALSE	0	2	0	0	1	0	0	1	0	0	0	2	3	7	3	5	3	5	4	6	6	5	6	5	5	5	6	4	3	4	3	6	4	7	4	3	3	4	3	3	3	3	3	3	3	4	4	6	3	1	2	1	1	3	5	1
j4yLKjPnF99Gd4p	2020-04-14T22:49:21Z	2020-04-14T22:54:35Z	13	2020-04-14	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	5	4	3	7	4	7	7	4	4	4	6	3	5	5	6	6	5	5	5	5	6	FALSE	0	TRUE	3	FALSE	0	TRUE	1	TRUE	1	FALSE	0	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	TRUE	4	TRUE	1	FALSE	0	NA	NA	0	1	1	0	0	0	0	0	2	3	7	5	1	4	5	2	5	7	4	6	4	2	4	7	6	3	3	3	6	3	6	4	5	4	5	4	5	7	5	5	6	6	6	5	7	3	3	2	1	6	5	4	1
j4yLKjPnF99Gd4p	2020-04-16T20:13:00Z	2020-04-16T20:31:32Z	15	2020-04-16	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	5	4	3	3	3	7	7	3	3	3	7	1	3	6	5	6	2	6	3	6	7	TRUE	4	TRUE	3	FALSE	0	TRUE	0.5	TRUE	1	FALSE	0	FALSE	0	FALSE	0	TRUE	0	FALSE	0	TRUE	3	TRUE	3	FALSE	0	2	0	0	0	0	0	0	0	0	0	5	3	5	6	2	5	5	2	5	4	4	5	3	2	4	5	4	6	5	3	3	5	7	4	3	3	4	4	3	NA	NA	NA	NA	NA	NA	NA	NA	4	3	3	1	6	5	4	1
j4yLKjPnF99Gd4p	2020-04-18T20:48:22Z	2020-04-18T20:52:26Z	17	2020-04-18	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	5	5	4	7	5	6	6	6	5	5	5	3	6	4	5	6	3	5	7	5	6	TRUE	1	TRUE	3	FALSE	0	TRUE	1	TRUE	1	FALSE	0	FALSE	0	TRUE	1.5	FALSE	0	FALSE	0	TRUE	6	FALSE	0	FALSE	0	NA	NA	1	0	0	0	1	0	1	0	3	3	7	6	1	4	5	2	5	7	5	7	3	3	5	7	5	4	2	3	7	4	5	4	3	3	6	4	5	5	6	5	6	6	7	5	7	2	2	2	1	5	4	4	1
j4yLKjPnF99Gd4p	2020-04-19T20:40:49Z	2020-04-19T20:45:38Z	18	2020-04-19	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	3	3	3	4	2	4	5	2	2	3	5	2	4	5	3	5	3	7	6	6	7	TRUE	4	TRUE	3	FALSE	0	TRUE	1	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	0.5	FALSE	0	TRUE	6	TRUE	0	FALSE	0	1	20	0	0	0	0	0	0	0	0	4	3	6	6	3	5	5	3	4	6	5	4	3	5	5	5	6	6	4	3	6	6	5	3	4	5	3	7	NA	NA	NA	NA	NA	4	5	4	6	3	1	2	1	6	5	4	1
j4yLKjPnF99Gd4p	2020-04-20T19:38:43Z	2020-04-20T19:55:40Z	19	2020-04-20	2	1	1	1	3	1	30	7	6	2	5	3	7	20	5	3	4	5	2	5	5	6	6	3	6	3	6	5	4	6	3	6	5	5	10	TRUE	1	TRUE	2	TRUE	2	TRUE	1	TRUE	2	FALSE	0	FALSE	0	TRUE	1.5	TRUE	0.5	FALSE	0	TRUE	4	TRUE	0	TRUE	1	4	0	0	0	0	0	0	0	0	0	3	3	6	3	2	5	5	3	5	7	5	5	4	3	5	7	3	4	3	3	6	4	7	4	4	3	4	4	NA	NA	NA	NA	NA	4	5	4	6	2	1	2	1	4	3	4	1
j4yLKjPnF99Gd4p	2020-04-21T20:40:02Z	2020-04-21T20:46:20Z	20	2020-04-21	2	1	1	1	3	2	0	7	5	7	3	7	7	0	5	5	6	6	6	5	5	6	6	5	4	3	6	5	3	5	4	5	7	5	8	TRUE	1	TRUE	5	TRUE	2	TRUE	2	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	0.5	FALSE	0	TRUE	4	TRUE	1	FALSE	0	2	0	1	0	1	0	0	0	0	0	5	3	6	5	2	4	5	2	5	6	5	6	4	2	5	6	6	3	4	3	7	4	5	5	4	4	5	4	NA	NA	NA	NA	NA	4	5	4	5	2	2	2	1	4	4	4	1
j4yLKjPnF99Gd4p	2020-04-22T21:27:31Z	2020-04-22T21:37:57Z	21	2020-04-22	3	1	1	1	4	1	30	7	6	5	3	NA	8	30	5	4	3	5	3	6	6	3	3	3	6	3	5	6	4	6	4	6	4	5	7	FALSE	0	TRUE	4	TRUE	1	TRUE	2	TRUE	1	FALSE	0	FALSE	0	TRUE	1.5	TRUE	1	FALSE	0	TRUE	1	TRUE	0.5	FALSE	0	5	0	1	1	1	0	0	0	1	0	4	3	6	4	2	4	5	3	5	6	5	6	3	3	5	6	6	2	3	3	5	4	6	4	4	4	5	4	NA	NA	NA	NA	NA	4	5	4	5	2	2	2	2	3	3	4	1
yrJa9vVfIbscZfE	2020-03-30T20:11:18Z	2020-03-30T20:16:26Z	1	2020-03-30	4	NA	1	4	4	2	0	4	4	4	3	4	3	0	3	5	4	3	4	4	4	4	6	5	4	4	4	4	4	5	4	5	5	4	0	TRUE	6	TRUE	1	TRUE	2	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	1	30	0	0	1	0	0	0	1	0	1	1	1	4	5	4	2	3	4	4	4	3	1	5	3	1	3	4	4	4	4	4	4	4	5	3	1	4	4	3	4	3	3	4	4	4	5	1	2	1	1	1	2	6	1
MxdRZ910jzLxrQo	2020-03-31T19:25:43Z	2020-03-31T20:09:04Z	1	2020-03-31	4	NA	1	4	5	1	0	5	3	3	1	5	8	0	6	3	6	6	7	3	5	5	5	6	6	2	2	4	5	6	2	6	2	4	0	FALSE	0	TRUE	1	FALSE	0	TRUE	3	FALSE	0	TRUE	3	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	4	0	1	1	1	0	0	1	1	0	7	1	2	2	6	6	7	5	7	6	2	2	1	6	1	1	1	6	6	2	2	5	4	6	4	4	2	4	2	1	4	1	1	6	4	4	6	5	5	5	1	7	6	7	1
MxdRZ910jzLxrQo	2020-04-01T20:03:50Z	2020-04-01T20:17:28Z	2	2020-04-01	6	NA	1	5	4	1	0	5	3	5	3	3	8	0	7	5	2	2	2	6	6	5	5	5	7	1	1	6	4	7	2	7	2	5	0	FALSE	0	TRUE	2	TRUE	0.5	TRUE	6	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	6	0	0	0	0	0	0	0	0	0	7	1	1	7	4	7	7	7	7	1	1	1	1	7	1	1	1	7	7	2	2	6	2	7	2	6	1	7	2	2	1	1	1	7	3	7	2	4	3	2	1	3	3	7	1
MxdRZ910jzLxrQo	2020-04-02T19:29:29Z	2020-04-02T19:39:35Z	3	2020-04-02	7	NA	1	NA	NA	1	0	NA	NA	NA	NA	NA	6	0	6	6	1	3	6	7	7	4	4	2	3	4	5	3	7	3	6	1	2	3	0	FALSE	0	TRUE	2	FALSE	0	TRUE	8	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	3	0	0	0	0	0	0	0	0	0	7	1	1	6	6	5	7	6	7	3	5	1	1	7	1	1	5	6	6	1	1	5	7	6	2	5	1	5	1	1	1	1	1	7	1	6	1	3	2	2	1	3	5	7	1
MxdRZ910jzLxrQo	2020-04-03T19:32:34Z	2020-04-03T19:40:50Z	4	2020-04-03	6	NA	1	4	4	1	0	6	6	2	5	2	6	0	7	1	1	1	1	7	7	3	2	2	7	1	1	6	2	7	2	6	1	5	0	FALSE	0	TRUE	2	FALSE	0	TRUE	6	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	4	0	0	0	0	0	0	0	0	0	7	1	1	7	7	7	7	7	7	1	1	1	1	7	1	1	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
MxdRZ910jzLxrQo	2020-04-04T19:35:23Z	2020-04-04T19:55:44Z	5	2020-04-04	7	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	7	7	1	1	2	7	7	4	4	4	7	1	1	7	2	6	1	6	1	5	0	FALSE	0	TRUE	2	FALSE	0	TRUE	6	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	TRUE	1	FALSE	0	6	0	0	1	0	0	0	0	0	0	7	1	1	6	6	6	7	4	7	1	1	1	1	7	1	1	1	7	7	2	1	6	2	7	2	6	1	6	2	2	5	2	1	7	1	7	1	2	2	2	1	2	2	7	1
MxdRZ910jzLxrQo	2020-04-05T20:12:00Z	2020-04-05T20:16:32Z	6	2020-04-05	7	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	5	7	1	7	7	2	2	7	7	7	5	4	4	3	5	5	4	3	4	4	0	FALSE	0	TRUE	2	TRUE	2	TRUE	3	FALSE	0	TRUE	3	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	6	0	0	0	0	0	0	0	0	0	7	1	1	7	7	7	7	7	7	1	2	2	2	6	2	5	2	6	7	1	2	6	2	7	5	6	2	6	2	1	1	1	1	7	5	6	7	2	2	2	1	2	2	7	1
MxdRZ910jzLxrQo	2020-04-06T20:21:10Z	2020-04-06T22:02:38Z	7	2020-04-06	7	2	1	7	4	1	0	6	1	7	1	7	8	0	7	6	2	2	2	7	6	3	4	4	7	1	1	6	3	7	2	6	2	6	0	FALSE	0	TRUE	2	TRUE	0.5	TRUE	4	FALSE	0	TRUE	2	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	6	0	1	0	0	1	0	0	0	0	7	2	2	6	6	5	7	6	7	5	6	1	6	6	2	5	2	6	6	4	2	5	5	6	3	5	1	5	5	7	7	6	7	4	6	5	5	2	2	2	1	5	5	7	1
MxdRZ910jzLxrQo	2020-04-07T20:33:42Z	2020-04-07T20:54:14Z	8	2020-04-07	7	2	1	5	4	0	15	5	2	6	3	5	8	0	7	7	2	5	4	7	7	4	6	6	7	1	1	7	7	7	1	1	1	7	0	FALSE	0	TRUE	2	TRUE	0.25	TRUE	4	FALSE	0	TRUE	2	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	6	0	0	0	0	0	0	0	1	0	7	1	1	7	7	7	7	7	7	2	2	1	1	6	2	1	3	7	7	2	2	6	4	6	2	6	1	6	1	1	1	1	1	7	1	7	2	2	2	2	1	1	7	7	1
MxdRZ910jzLxrQo	2020-04-08T19:19:57Z	2020-04-08T19:23:55Z	9	2020-04-08	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	7	6	4	5	5	7	7	5	5	6	7	1	2	6	5	7	5	7	1	5	0	FALSE	0	TRUE	2	FALSE	0	TRUE	6	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	6	0	0	1	0	0	0	0	0	0	7	1	1	7	7	7	7	7	7	1	1	1	1	6	2	2	4	6	6	1	3	5	6	6	5	5	2	4	7	4	5	2	5	7	4	6	4	2	2	1	1	7	7	7	1
