id	treatment	week	burden_high	day	compliance	form	missing	well	awake	relaxed	good	rested	pleased	calm	happy	report_easy	report_sure	assertive	organized	talkative	persistent	outgoing	study_burden	study_interfere	study_annoy	beep	rt_mdbf5_8	rt_pers1_3	rt_pers4_5
AANLF	9-3	2	0	15	1	Form_3MZP	NA	5	1	5	4	2	4	6	4	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	9694	7806	5542
AANLF	9-3	2	0	15	1	Form_3MZP	NA	5	3	5	5	4	5	6	5	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	5877	7549	4112
AANLF	9-3	2	0	15	1	Form_abends	NA	5	3	4	3	3	5	5	4	6	6	NA	NA	2	1	NA	3	2	2	NA	7442	9841	3663
ANGKA	9-3	1	1	1	1	Form_3MZP	NA	5	3	2	6	3	6	6	4	6	6	5	4	3	2	5	NA	NA	NA	NA	14872	18446	13797
ANGKA	9-3	1	1	1	1	Form_alle	NA	6	6	6	6	6	5	5	5	NA	NA	5	3	3	5	5	NA	NA	NA	NA	9721	17900	8162
ANGKA	9-3	1	1	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	1	1	1	1	Form_alle	NA	6	2	3	2	6	6	5	7	NA	NA	5	NA	2	7	4	NA	NA	NA	NA	10462	12425	6568
ANGKA	9-3	1	1	1	1	Form_3MZP	NA	6	4	7	6	6	6	7	6	6	3	5	4	4	6	5	NA	NA	NA	NA	9842	14970	8280
ANGKA	9-3	1	1	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	1	1	1	1	Form_alle	NA	5	4	3	4	4	3	5	4	NA	NA	6	4	3	6	5	NA	NA	NA	NA	14292	10213	7175
ANGKA	9-3	1	1	1	1	Form_alle	NA	5	3	3	4	4	3	5	3	NA	NA	5	4	3	4	5	NA	NA	NA	NA	13300	24089	15313
ANGKA	9-3	1	1	1	1	Form_abends	NA	4	2	4	4	3	4	6	4	5	6	5	5	6	4	6	3	3	2	NA	9776	11762	6178
ANGKA	9-3	1	1	2	1	Form_3MZP	NA	5	2	5	5	2	4	5	4	5	5	4	2	2	2	3	NA	NA	NA	NA	10580	33902	10300
ANGKA	9-3	1	1	2	1	Form_alle	NA	5	3	5	5	3	5	5	4	NA	NA	NA	3	3	2	3	NA	NA	NA	NA	9931	8471	7100
ANGKA	9-3	1	1	2	1	Form_alle	NA	6	5	6	5	6	5	6	5	NA	NA	5	4	4	3	5	NA	NA	NA	NA	10520	10257	6082
ANGKA	9-3	1	1	2	1	Form_alle	NA	5	5	6	5	6	5	6	5	NA	NA	5	4	3	5	4	NA	NA	NA	NA	7425	10919	6241
ANGKA	9-3	1	1	2	1	Form_3MZP	NA	4	5	2	4	5	2	4	4	6	6	6	5	6	4	4	NA	NA	NA	NA	8885	36222	6242
ANGKA	9-3	1	1	2	1	Form_alle	NA	6	3	6	5	3	5	5	4	NA	NA	NA	5	3	2	3	NA	NA	NA	NA	8311	10358	9659
ANGKA	9-3	1	1	2	1	Form_alle	NA	5	3	6	6	3	5	5	4	NA	NA	5	4	2	2	2	NA	NA	NA	NA	10267	12828	8217
ANGKA	9-3	1	1	2	1	Form_alle	NA	6	5	6	6	5	6	6	5	NA	NA	5	5	6	4	4	NA	NA	NA	NA	14723	11134	8318
ANGKA	9-3	1	1	2	1	Form_abends	NA	5	5	6	5	5	5	6	5	4	6	5	4	2	3	4	3	2	2	NA	16054	12048	5655
ANGKA	9-3	1	1	3	1	Form_3MZP	NA	6	6	6	5	6	5	6	5	6	6	4	5	5	4	5	NA	NA	NA	NA	7260	9885	5338
ANGKA	9-3	1	1	3	1	Form_alle	NA	5	6	3	4	6	3	4	5	NA	NA	4	5	5	3	5	NA	NA	NA	NA	55447	9130	6286
ANGKA	9-3	1	1	3	1	Form_alle	NA	6	4	6	6	4	5	5	6	NA	NA	4	3	2	3	4	NA	NA	NA	NA	6985	10888	5159
ANGKA	9-3	1	1	3	1	Form_alle	NA	6	6	6	5	6	5	6	5	NA	NA	5	4	3	2	5	NA	NA	NA	NA	8788	8062	5284
ANGKA	9-3	1	1	3	1	Form_3MZP	NA	6	2	6	5	2	5	6	5	6	6	3	5	2	2	3	NA	NA	NA	NA	9234	12755	5815
ANGKA	9-3	1	1	3	1	Form_alle	NA	6	6	4	5	6	5	4	6	NA	NA	5	5	4	5	5	NA	NA	NA	NA	9411	8426	5877
ANGKA	9-3	1	1	3	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	1	1	3	1	Form_alle	NA	6	6	5	6	6	6	6	6	NA	NA	4	4	5	5	5	NA	NA	NA	NA	12312	11560	10555
ANGKA	9-3	1	1	3	1	Form_abends	NA	5	6	6	6	5	5	6	5	6	6	6	5	6	5	2	3	2	2	NA	8929	7531	5957
ANGKA	9-3	1	1	4	1	Form_3MZP	NA	5	2	5	4	2	4	6	4	6	6	4	3	3	2	4	NA	NA	NA	NA	8668	9417	7754
ANGKA	9-3	1	1	4	1	Form_alle	NA	6	6	7	5	6	5	7	6	NA	NA	6	5	5	4	5	NA	NA	NA	NA	9167	12172	7693
ANGKA	9-3	1	1	4	1	Form_alle	NA	6	5	6	6	6	6	6	5	NA	NA	5	5	5	3	6	NA	NA	NA	NA	8081	18555	13986
ANGKA	9-3	1	1	4	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	1	1	4	1	Form_3MZP	NA	5	4	5	4	6	5	6	5	6	7	6	5	2	5	2	NA	NA	NA	NA	14659	8658	6624
ANGKA	9-3	1	1	4	1	Form_alle	NA	5	6	6	5	5	6	6	5	NA	NA	5	5	6	5	5	NA	NA	NA	NA	7680	29351	9391
ANGKA	9-3	1	1	4	1	Form_alle	NA	6	3	5	5	3	5	6	5	NA	NA	5	3	7	5	6	NA	NA	NA	NA	18276	39499	6144
ANGKA	9-3	1	1	4	1	Form_alle	NA	6	2	6	5	3	5	6	5	NA	NA	6	5	7	3	6	NA	NA	NA	NA	8619	8197	5184
ANGKA	9-3	1	1	4	1	Form_abends	NA	4	2	3	5	2	4	6	4	6	7	5	4	2	5	3	2	2	1	NA	7233	10686	5677
ANGKA	9-3	1	1	5	1	Form_3MZP	NA	5	5	6	5	6	5	6	5	6	7	6	5	6	6	6	NA	NA	NA	NA	29982	7578	4966
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	2	5	5	2	4	5	4	NA	NA	6	5	6	6	6	NA	NA	NA	NA	8601	8160	5336
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	4	3	5	4	5	5	4	NA	NA	7	5	5	5	5	NA	NA	NA	NA	8903	12203	5765
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	4	6	5	4	5	5	5	NA	NA	4	6	5	6	4	NA	NA	NA	NA	7826	7793	5452
ANGKA	9-3	1	1	5	1	Form_3MZP	NA	5	3	5	5	3	5	6	4	6	6	4	3	3	6	3	NA	NA	NA	NA	7466	8760	4931
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	3	4	5	4	5	6	5	NA	NA	6	5	3	6	3	NA	NA	NA	NA	8115	8616	8806
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	6	2	4	5	2	4	4	NA	NA	6	5	6	5	4	NA	NA	NA	NA	12877	9823	7882
ANGKA	9-3	1	1	5	1	Form_alle	NA	5	4	5	5	4	3	5	4	NA	NA	5	5	3	6	4	NA	NA	NA	NA	17483	11216	5750
ANGKA	9-3	1	1	5	1	Form_abends	NA	5	4	6	5	5	4	5	5	6	6	6	4	2	3	5	3	3	2	NA	12843	10254	8829
ANGKA	9-3	1	1	6	1	Form_3MZP	NA	5	2	5	5	2	4	5	4	5	6	5	3	3	2	3	NA	NA	NA	NA	13634	9446	6305
ANGKA	9-3	1	1	6	1	Form_alle	NA	5	6	4	5	6	5	5	5	NA	NA	5	6	3	5	4	NA	NA	NA	NA	10120	7816	10445
ANGKA	9-3	1	1	6	1	Form_alle	NA	5	5	5	5	5	5	6	5	NA	NA	5	3	3	6	5	NA	NA	NA	NA	22147	30114	18097
ANGKA	9-3	1	1	6	1	Form_alle	NA	6	5	5	5	6	5	6	5	NA	NA	6	5	4	6	5	NA	NA	NA	NA	7981	7311	4772
ANGKA	9-3	1	1	6	1	Form_3MZP	NA	6	3	5	5	3	5	6	5	6	6	4	4	3	3	3	NA	NA	NA	NA	9181	10114	6119
ANGKA	9-3	1	1	6	1	Form_alle	NA	5	4	6	5	4	5	6	5	NA	NA	5	5	5	5	5	NA	NA	NA	NA	8092	9228	18739
ANGKA	9-3	1	1	6	1	Form_alle	NA	5	5	3	5	5	5	5	5	NA	NA	6	5	4	3	3	NA	NA	NA	NA	19402	58189	19470
ANGKA	9-3	1	1	6	1	Form_alle	NA	6	4	5	5	4	5	6	4	NA	NA	4	3	3	2	3	NA	NA	NA	NA	11597	8960	7245
ANGKA	9-3	1	1	6	1	Form_abends	NA	5	3	5	5	3	5	6	5	6	6	4	5	5	2	5	3	2	2	NA	7701	11621	5689
ANGKA	9-3	1	1	7	1	Form_3MZP	NA	6	5	5	5	5	5	6	5	6	6	6	5	5	5	6	NA	NA	NA	NA	7369	11050	10520
ANGKA	9-3	1	1	7	1	Form_alle	NA	5	5	6	5	6	5	5	5	NA	NA	5	5	3	6	5	NA	NA	NA	NA	10773	30873	6908
ANGKA	9-3	1	1	7	1	Form_alle	NA	6	4	6	6	5	5	6	6	NA	NA	6	5	3	5	3	NA	NA	NA	NA	11344	8038	6502
ANGKA	9-3	1	1	7	1	Form_alle	NA	6	5	6	5	6	5	6	5	NA	NA	6	5	6	6	5	NA	NA	NA	NA	9249	7511	5035
ANGKA	9-3	1	1	7	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	1	1	7	1	Form_alle	NA	6	5	6	5	6	6	6	5	NA	NA	5	5	3	5	4	NA	NA	NA	NA	7157	7061	5788
ANGKA	9-3	1	1	7	1	Form_alle	NA	6	5	6	6	6	6	6	5	NA	NA	5	5	3	6	4	NA	NA	NA	NA	8704	7296	5183
ANGKA	9-3	1	1	7	1	Form_alle	NA	6	3	6	5	3	5	5	5	NA	NA	5	4	3	5	4	NA	NA	NA	NA	7690	9677	4508
ANGKA	9-3	1	1	7	1	Form_abends	NA	5	5	6	5	5	6	6	5	6	6	5	3	3	4	3	2	1	1	NA	11259	22395	7910
ANGKA	9-3	2	0	8	1	Form_3MZP	NA	6	6	6	6	6	6	6	6	6	7	6	6	3	6	6	NA	NA	NA	NA	9129	17618	6744
ANGKA	9-3	2	0	8	1	Form_3MZP	NA	6	4	6	5	5	5	6	5	6	7	5	5	4	5	5	NA	NA	NA	NA	7266	15978	5397
ANGKA	9-3	2	0	8	1	Form_abends	NA	6	6	6	6	6	6	7	6	6	7	6	4	6	4	6	2	1	1	NA	6196	8510	7060
ANGKA	9-3	2	0	9	1	Form_3MZP	NA	6	6	6	6	6	6	7	5	5	7	6	5	6	6	6	NA	NA	NA	NA	8105	8198	4815
ANGKA	9-3	2	0	9	1	Form_3MZP	NA	6	5	5	6	5	5	6	5	6	7	6	5	2	4	5	NA	NA	NA	NA	9268	7708	7127
ANGKA	9-3	2	0	9	1	Form_abends	NA	6	6	6	6	6	5	6	5	6	7	5	5	5	4	5	1	2	1	NA	24595	13166	9553
ANGKA	9-3	2	0	10	1	Form_3MZP	NA	5	2	5	5	2	5	6	5	5	7	4	3	3	4	4	NA	NA	NA	NA	7149	7821	8950
ANGKA	9-3	2	0	10	1	Form_3MZP	NA	6	5	6	6	6	6	6	5	6	7	5	5	2	3	3	NA	NA	NA	NA	12595	6295	16403
ANGKA	9-3	2	0	10	1	Form_abends	NA	6	6	5	6	6	6	4	5	6	7	5	5	3	5	4	2	1	1	NA	11852	10151	6885
ANGKA	9-3	2	0	11	1	Form_3MZP	NA	5	4	6	5	4	3	6	5	5	6	4	3	3	3	3	NA	NA	NA	NA	11688	14349	8196
ANGKA	9-3	2	0	11	1	Form_3MZP	NA	6	6	6	7	6	6	6	6	6	7	6	5	5	6	5	NA	NA	NA	NA	30130	22142	26368
ANGKA	9-3	2	0	11	1	Form_abends	NA	6	4	6	5	5	5	6	6	6	7	5	4	5	5	6	2	2	1	NA	26250	51795	5631
ANGKA	9-3	2	0	12	1	Form_3MZP	NA	6	6	5	5	6	6	4	5	6	7	6	2	6	6	5	NA	NA	NA	NA	13528	10552	11825
ANGKA	9-3	2	0	12	1	Form_3MZP	NA	6	3	6	5	3	5	6	5	6	7	6	5	5	6	6	NA	NA	NA	NA	6293	7163	5028
ANGKA	9-3	2	0	12	1	Form_abends	NA	6	4	5	5	5	6	6	6	6	7	5	6	5	6	6	1	2	1	NA	7807	7745	4299
ANGKA	9-3	2	0	13	1	Form_3MZP	NA	6	4	6	5	4	6	6	6	6	7	6	4	5	2	5	NA	NA	NA	NA	10565	17484	8662
ANGKA	9-3	2	0	13	1	Form_3MZP	NA	5	3	5	4	4	5	6	4	6	7	4	4	4	3	3	NA	NA	NA	NA	7501	7636	7510
ANGKA	9-3	2	0	13	1	Form_abends	NA	5	4	6	6	4	5	6	5	6	7	5	4	3	4	5	2	1	1	NA	12199	26264	11468
ANGKA	9-3	2	0	14	1	Form_3MZP	NA	6	5	6	5	6	5	6	5	6	7	6	5	6	5	6	NA	NA	NA	NA	7624	12547	5809
ANGKA	9-3	2	0	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGKA	9-3	2	0	14	1	Form_abends	NA	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	1	2	1	NA	8541	5475	3675
AORLQ	3-9	1	0	1	1	Form_3MZP	NA	6	2	4	2	6	6	5	6	6	6	4	5	NA	7	NA	NA	NA	NA	NA	8753	9841	9204
AORLQ	3-9	1	0	1	1	Form_3MZP	NA	6	3	3	2	4	6	4	6	6	2	NA	6	NA	3	NA	NA	NA	NA	NA	8469	12796	6544
AORLQ	3-9	1	0	1	1	Form_abends	NA	6	5	2	6	4	6	4	7	5	3	5	NA	NA	5	2	2	3	2	NA	8473	8787	4617
AORLQ	3-9	1	0	2	1	Form_3MZP	NA	5	6	7	4	6	4	6	5	5	5	NA	NA	NA	1	NA	NA	NA	NA	NA	8407	9408	6776
AORLQ	3-9	1	0	2	1	Form_3MZP	NA	7	7	7	7	7	7	5	7	6	6	4	3	7	3	7	NA	NA	NA	NA	13237	22448	9587
AORLQ	3-9	1	0	2	1	Form_abends	NA	6	3	5	6	3	6	4	6	4	5	5	5	7	NA	7	5	5	5	NA	9088	16100	8474
AORLQ	3-9	1	0	3	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	1	0	3	1	Form_3MZP	NA	5	2	6	6	3	5	4	6	6	6	NA	NA	1	1	NA	NA	NA	NA	NA	13503	8875	6461
AORLQ	3-9	1	0	3	1	Form_abends	NA	2	2	2	2	2	2	2	3	3	3	NA	NA	NA	1	NA	4	4	4	NA	13889	10527	8141
AORLQ	3-9	1	0	4	1	Form_3MZP	NA	6	4	6	6	5	6	4	6	5	5	6	4	5	3	NA	NA	NA	NA	NA	7708	9513	5209
AORLQ	3-9	1	0	4	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	1	0	4	1	Form_abends	NA	6	2	6	6	4	6	5	5	6	6	NA	NA	3	2	NA	1	1	2	NA	8645	14854	6895
AORLQ	3-9	1	0	5	1	Form_3MZP	NA	5	2	5	5	5	5	5	5	5	6	NA	6	NA	6	NA	NA	NA	NA	NA	14914	10846	8338
AORLQ	3-9	1	0	5	1	Form_3MZP	NA	5	3	3	5	3	5	4	5	6	6	4	6	6	3	5	NA	NA	NA	NA	8795	16596	5408
AORLQ	3-9	1	0	5	1	Form_abends	NA	5	2	6	5	2	5	5	5	6	7	NA	NA	1	1	NA	1	2	2	NA	8309	7864	4039
AORLQ	3-9	1	0	6	1	Form_3MZP	NA	5	2	4	5	2	5	4	5	7	7	6	6	3	4	3	NA	NA	NA	NA	7094	9044	5774
AORLQ	3-9	1	0	6	1	Form_3MZP	NA	5	4	6	5	4	5	5	5	6	6	NA	NA	1	1	NA	NA	NA	NA	NA	6473	6058	4096
AORLQ	3-9	1	0	6	1	Form_abends	NA	5	1	5	5	2	4	4	5	5	6	5	4	3	4	6	2	2	3	NA	16246	46864	5099
AORLQ	3-9	1	0	7	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	1	0	7	1	Form_3MZP	NA	4	3	4	4	3	4	4	5	7	7	NA	6	1	7	NA	NA	NA	NA	NA	5863	8246	6321
AORLQ	3-9	1	0	7	1	Form_abends	NA	6	5	6	6	5	5	4	6	5	6	5	4	6	4	6	3	3	3	NA	6485	7632	7269
AORLQ	3-9	2	1	8	1	Form_3MZP	NA	5	4	6	6	5	6	4	6	5	5	NA	NA	NA	2	NA	NA	NA	NA	NA	8683	6441	6111
AORLQ	3-9	2	1	8	1	Form_3MZP	NA	6	6	6	7	5	7	5	7	7	7	3	NA	5	3	NA	NA	NA	NA	NA	6494	8073	6160
AORLQ	3-9	2	1	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	9	1	Form_3MZP	NA	6	5	5	5	5	7	5	6	5	5	5	NA	NA	4	NA	NA	NA	NA	NA	11209	6108	5974
AORLQ	3-9	2	1	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	9	1	Form_alle	NA	5	6	6	6	6	6	6	6	NA	NA	6	6	2	6	6	NA	NA	NA	NA	28366	16650	5071
AORLQ	3-9	2	1	9	1	Form_alle	NA	6	4	6	6	5	6	5	5	NA	NA	4	6	7	6	6	NA	NA	NA	NA	12471	26563	6212
AORLQ	3-9	2	1	9	1	Form_alle	NA	6	4	5	6	5	5	5	6	NA	NA	NA	5	NA	5	NA	NA	NA	NA	NA	8187	7425	4288
AORLQ	3-9	2	1	9	1	Form_abends	NA	6	6	6	6	6	7	5	7	6	7	4	5	2	5	6	4	4	4	NA	6122	7015	5095
AORLQ	3-9	2	1	10	1	Form_3MZP	NA	4	2	5	5	3	5	5	6	6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	10733	6901	4677
AORLQ	3-9	2	1	10	1	Form_alle	NA	5	2	5	5	2	5	5	5	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5348	6117	4748
AORLQ	3-9	2	1	10	1	Form_alle	NA	5	2	5	5	2	5	3	5	NA	NA	6	5	4	4	2	NA	NA	NA	NA	10091	14360	9702
AORLQ	3-9	2	1	10	1	Form_alle	NA	5	5	5	5	3	5	4	5	NA	NA	4	4	4	4	5	NA	NA	NA	NA	11553	11033	20385
AORLQ	3-9	2	1	10	1	Form_3MZP	NA	5	3	6	6	3	6	5	6	6	7	5	6	6	3	6	NA	NA	NA	NA	6603	9469	6340
AORLQ	3-9	2	1	10	1	Form_alle	NA	7	6	7	7	6	7	4	7	NA	NA	NA	NA	6	3	6	NA	NA	NA	NA	8903	13111	7355
AORLQ	3-9	2	1	10	1	Form_alle	NA	6	6	6	7	6	7	5	7	NA	NA	5	5	7	NA	7	NA	NA	NA	NA	5745	6346	3470
AORLQ	3-9	2	1	10	1	Form_alle	NA	6	6	6	6	6	6	5	7	NA	NA	5	5	6	4	7	NA	NA	NA	NA	6174	6099	19001
AORLQ	3-9	2	1	10	1	Form_abends	NA	5	2	6	6	3	6	5	7	6	7	6	4	6	4	6	3	3	5	NA	20248	13807	6086
AORLQ	3-9	2	1	11	1	Form_3MZP	NA	6	6	3	6	4	5	3	5	6	6	3	6	3	7	3	NA	NA	NA	NA	10913	10531	6879
AORLQ	3-9	2	1	11	1	Form_alle	NA	5	3	5	5	5	5	5	5	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	4611	6136	3141
AORLQ	3-9	2	1	11	1	Form_alle	NA	5	4	3	5	4	4	3	5	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	5356	5937	7295
AORLQ	3-9	2	1	11	1	Form_alle	NA	4	3	3	6	4	4	3	5	NA	NA	5	5	3	7	NA	NA	NA	NA	NA	2688	13848	4768
AORLQ	3-9	2	1	11	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	11	1	Form_alle	NA	5	3	5	6	4	5	5	6	NA	NA	5	5	5	6	6	NA	NA	NA	NA	7139	6455	5008
AORLQ	3-9	2	1	11	1	Form_alle	NA	5	3	3	5	3	7	4	6	NA	NA	1	NA	2	NA	2	NA	NA	NA	NA	7099	8151	4452
AORLQ	3-9	2	1	11	1	Form_alle	NA	5	3	6	6	3	5	6	6	NA	NA	6	NA	7	3	NA	NA	NA	NA	NA	18595	8089	4958
AORLQ	3-9	2	1	11	1	Form_abends	NA	5	2	6	5	2	6	5	5	5	6	NA	NA	NA	1	NA	5	5	5	NA	8369	7286	3353
AORLQ	3-9	2	1	12	0	Form_3MZP	Incomplete	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	12	1	Form_alle	NA	5	5	5	5	5	5	5	5	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	4360	6450	3118
AORLQ	3-9	2	1	12	1	Form_alle	NA	6	5	4	5	5	5	4	4	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	3982	5323	3539
AORLQ	3-9	2	1	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	12	1	Form_alle	NA	5	3	4	5	3	5	3	6	NA	NA	5	5	5	6	6	NA	NA	NA	NA	5117	5992	5706
AORLQ	3-9	2	1	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	12	1	Form_alle	NA	5	2	4	5	3	5	4	6	NA	NA	NA	NA	3	5	NA	NA	NA	NA	NA	5231	10326	6853
AORLQ	3-9	2	1	12	1	Form_abends	NA	5	3	6	5	2	5	5	6	5	6	NA	NA	5	1	NA	5	5	5	NA	11735	7324	6107
AORLQ	3-9	2	1	13	1	Form_3MZP	NA	5	3	5	6	5	5	5	5	6	6	5	6	5	6	5	NA	NA	NA	NA	4646	7660	3847
AORLQ	3-9	2	1	13	1	Form_alle	NA	5	3	4	6	3	6	5	6	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	5566	6619	5543
AORLQ	3-9	2	1	13	1	Form_alle	NA	5	2	3	5	2	5	4	5	NA	NA	NA	NA	4	6	5	NA	NA	NA	NA	12748	10900	10487
AORLQ	3-9	2	1	13	1	Form_alle	NA	4	3	4	5	2	3	3	4	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	8260	11624	7341
AORLQ	3-9	2	1	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	13	1	Form_alle	NA	5	3	5	5	3	5	4	5	NA	NA	6	6	5	3	NA	NA	NA	NA	NA	6217	8891	5590
AORLQ	3-9	2	1	13	1	Form_alle	NA	5	3	5	5	3	5	5	5	NA	NA	5	5	5	5	6	NA	NA	NA	NA	10895	9724	9442
AORLQ	3-9	2	1	13	1	Form_alle	NA	6	3	5	5	3	5	4	5	NA	NA	5	NA	7	5	6	NA	NA	NA	NA	6832	5783	4554
AORLQ	3-9	2	1	13	1	Form_abends	NA	4	1	6	5	1	5	4	6	6	6	NA	NA	1	1	7	2	3	5	NA	14185	12447	7984
AORLQ	3-9	2	1	14	1	Form_3MZP	NA	4	5	5	5	6	5	4	5	6	6	NA	NA	5	1	NA	NA	NA	NA	NA	9591	9277	4249
AORLQ	3-9	2	1	14	1	Form_alle	NA	5	6	2	5	7	5	3	5	NA	NA	NA	5	NA	4	NA	NA	NA	NA	NA	8651	6697	5051
AORLQ	3-9	2	1	14	1	Form_alle	NA	5	5	3	5	5	4	3	5	NA	NA	5	6	6	7	7	NA	NA	NA	NA	6287	6283	4161
AORLQ	3-9	2	1	14	1	Form_alle	NA	3	5	3	5	5	3	3	4	NA	NA	6	6	7	7	7	NA	NA	NA	NA	7281	8508	3651
AORLQ	3-9	2	1	14	1	Form_3MZP	NA	5	3	3	5	3	4	3	5	6	7	7	7	7	7	7	NA	NA	NA	NA	5061	5370	3471
AORLQ	3-9	2	1	14	1	Form_alle	NA	5	5	3	5	5	5	3	6	NA	NA	NA	3	3	3	NA	NA	NA	NA	NA	6202	10082	5273
AORLQ	3-9	2	1	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AORLQ	3-9	2	1	15	1	Form_3MZP	NA	5	3	6	5	5	6	5	5	7	7	NA	NA	NA	1	NA	NA	NA	NA	NA	5125	4694	3586
AORLQ	3-9	2	1	15	1	Form_alle	NA	4	3	4	4	3	4	4	4	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	7072	5800	4675
AORLQ	3-9	2	1	15	1	Form_alle	NA	4	4	4	4	3	3	3	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	6726	5269	4773
AORLQ	3-9	2	1	15	1	Form_alle	NA	4	3	3	4	3	4	3	4	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	20672	22577	17083
