id	angry	depressed	sad	anxious	relaxed	happy	day	beep
195	13	24	58	18	61	76	NA	NA
195	11	58	14	19	79	65	NA	NA
195	15	14	20	1	19	70	NA	NA
195	11	21	23	7	19	75	NA	NA
202	5	7	6	6	47	49	NA	NA
202	8	47	23	8	8	19	NA	NA
202	5	12	22	7	49	66	NA	NA
202	8	4	6	6	60	63	NA	NA
202	2	8	5	4	75	68	NA	NA
202	3	5	5	9	95	78	NA	NA
202	5	8	8	5	92	100	NA	NA
202	5	7	6	3	94	80	NA	NA
202	6	5	4	5	47	93	NA	NA
202	5	4	1	1	91	89	NA	NA
202	3	5	4	1	95	93	NA	NA
202	5	5	3	4	97	96	NA	NA
202	5	6	8	5	84	93	NA	NA
202	4	2	5	5	50	47	NA	NA
202	5	9	1	8	62	65	NA	NA
202	6	5	7	5	66	79	NA	NA
202	6	5	12	7	99	95	NA	NA
202	4	5	3	3	91	79	NA	NA
202	5	1	5	5	76	91	NA	NA
202	4	1	1	5	88	81	NA	NA
202	6	8	3	1	72	48	NA	NA
202	1	7	1	1	76	48	NA	NA
202	7	1	2	5	49	50	NA	NA
202	1	1	3	1	75	93	NA	NA
202	2	1	3	4	79	60	NA	NA
202	1	5	5	5	98	90	NA	NA
202	1	2	1	4	70	63	NA	NA
202	6	4	1	7	68	65	NA	NA
202	3	5	1	1	94	100	NA	NA
202	22	8	1	3	50	48	NA	NA
202	4	11	1	3	48	43	NA	NA
202	1	17	5	3	14	33	NA	NA
202	1	1	7	1	22	9	NA	NA
202	9	22	12	9	2	1	NA	NA
202	1	2	1	1	81	72	NA	NA
202	4	2	7	1	48	73	NA	NA
202	1	1	4	2	78	76	NA	NA
202	2	1	4	1	22	20	NA	NA
202	1	12	4	1	14	16	NA	NA
202	2	12	11	1	12	11	NA	NA
202	NA	NA	NA	NA	NA	NA	NA	NA
202	1	8	1	3	50	50	NA	NA
202	4	2	2	4	79	77	NA	NA
202	1	1	1	2	78	77	NA	NA
202	1	1	1	3	68	78	NA	NA
202	1	1	1	1	78	82	NA	NA
202	9	1	1	1	33	59	NA	NA
202	4	9	3	2	31	47	NA	NA
202	1	12	1	1	45	44	NA	NA
202	NA	NA	NA	NA	NA	NA	NA	NA
202	14	13	14	5	69	75	NA	NA
202	18	12	1	1	48	67	NA	NA
202	34	7	27	11	43	53	NA	NA
202	1	2	1	1	74	75	NA	NA
202	31	1	8	39	47	28	NA	NA
202	1	14	1	1	50	50	NA	NA
202	1	1	1	1	45	52	NA	NA
202	1	1	9	1	53	61	NA	NA
202	1	1	1	3	77	78	NA	NA
202	1	1	1	1	67	72	NA	NA
202	4	1	1	1	78	74	NA	NA
202	1	1	1	1	77	75	NA	NA
202	1	1	1	1	68	73	NA	NA
202	1	1	1	1	77	77	NA	NA
202	1	1	1	5	89	97	NA	NA
202	1	1	1	1	79	77	NA	NA
236	11	12	5	6	77	59	NA	NA
236	9	12	2	6	80	72	NA	NA
236	NA	NA	NA	NA	NA	NA	NA	NA
236	30	33	12	1	60	28	NA	NA
236	10	10	1	1	94	100	NA	NA
236	6	15	18	5	58	49	NA	NA
236	5	1	2	1	88	72	NA	NA
236	1	1	1	1	12	30	NA	NA
236	1	4	5	5	81	56	NA	NA
236	1	3	1	1	68	66	NA	NA
236	36	32	33	28	27	30	NA	NA
236	1	1	1	1	36	25	NA	NA
236	1	1	1	1	86	68	NA	NA
236	3	1	1	1	83	64	NA	NA
236	1	5	4	1	78	66	NA	NA
236	1	2	4	1	67	66	NA	NA
236	1	1	1	5	70	66	NA	NA
236	1	1	14	1	76	86	NA	NA
236	11	25	28	12	33	38	NA	NA
236	23	15	26	42	39	40	NA	NA
236	16	29	14	1	74	54	NA	NA
236	8	5	6	4	69	61	NA	NA
236	1	1	2	1	80	76	NA	NA
236	1	1	1	1	83	83	NA	NA
236	12	6	8	12	69	68	NA	NA
236	4	1	1	1	75	84	NA	NA
236	6	17	5	3	68	49	NA	NA
236	11	15	1	1	76	83	NA	NA
236	1	24	1	1	75	89	NA	NA
236	23	13	18	12	74	84	NA	NA
236	14	1	5	11	76	78	NA	NA
236	12	15	17	17	82	80	NA	NA
236	33	20	38	33	59	35	NA	NA
236	12	20	18	9	27	48	NA	NA
236	21	11	26	22	39	43	NA	NA
236	17	19	10	15	75	71	NA	NA
236	16	13	19	1	32	47	NA	NA
236	7	11	6	5	55	67	NA	NA
236	6	9	16	14	78	73	NA	NA
236	8	8	5	8	32	35	NA	NA
236	10	7	10	6	48	46	NA	NA
236	13	6	15	11	57	68	NA	NA
236	15	8	12	12	77	74	NA	NA
236	NA	NA	NA	NA	NA	NA	NA	NA
236	14	15	11	19	80	80	NA	NA
236	14	14	18	10	71	75	NA	NA
236	1	22	19	3	87	69	NA	NA
236	15	1	14	15	43	64	NA	NA
236	11	8	6	18	75	70	NA	NA
236	12	14	2	8	59	62	NA	NA
236	6	7	6	12	39	42	NA	NA
236	26	42	57	42	54	32	NA	NA
236	16	16	12	12	60	72	NA	NA
236	8	16	9	12	55	55	NA	NA
236	9	9	8	9	64	61	NA	NA
236	NA	NA	NA	NA	NA	NA	NA	NA
236	14	13	10	6	83	89	NA	NA
236	2	8	8	9	54	82	NA	NA
236	14	8	7	14	63	75	NA	NA
236	NA	NA	NA	NA	NA	NA	NA	NA
236	5	5	12	10	77	83	NA	NA
236	10	7	7	1	73	76	NA	NA
236	24	10	10	12	68	78	NA	NA
236	13	16	25	12	65	68	NA	NA
236	15	10	13	7	62	68	NA	NA
236	9	12	15	12	55	68	NA	NA
236	1	1	1	17	19	38	NA	NA
239	1	1	1	1	86	67	NA	NA
239	1	1	1	1	67	48	NA	NA
239	1	1	1	1	76	60	NA	NA
239	57	1	1	1	54	38	NA	NA
239	1	1	1	1	74	59	NA	NA
239	1	1	1	1	57	41	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	60	59	NA	NA
239	1	1	1	1	68	68	NA	NA
239	1	1	1	1	78	65	NA	NA
239	1	1	1	1	69	77	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	68	30	NA	NA
239	73	1	1	1	65	20	NA	NA
239	1	1	1	1	68	59	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	68	76	NA	NA
239	1	1	1	1	72	69	NA	NA
239	23	1	1	1	73	70	NA	NA
239	1	1	1	1	70	70	NA	NA
239	1	1	1	1	74	77	NA	NA
239	16	1	1	1	70	66	NA	NA
239	1	1	1	1	70	66	NA	NA
239	1	1	1	1	67	67	NA	NA
239	1	1	1	1	69	78	NA	NA
239	1	1	1	1	100	80	NA	NA
239	1	1	1	1	68	64	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	61	64	NA	NA
239	1	1	1	1	100	75	NA	NA
239	1	1	1	1	93	79	NA	NA
239	1	1	1	1	65	54	NA	NA
239	1	1	1	1	68	61	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	26	33	NA	NA
239	1	1	1	1	57	29	NA	NA
239	1	1	1	1	57	28	NA	NA
239	1	1	1	1	54	33	NA	NA
239	1	1	1	1	48	1	NA	NA
239	1	1	1	1	37	1	NA	NA
239	1	1	1	1	25	16	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	38	23	NA	NA
239	1	1	1	1	48	26	NA	NA
239	1	1	1	1	37	25	NA	NA
239	1	1	1	1	56	32	NA	NA
239	1	1	1	1	1	1	NA	NA
239	1	1	1	1	35	22	NA	NA
239	1	1	1	1	37	1	NA	NA
239	1	1	1	1	28	26	NA	NA
239	1	1	1	1	26	21	NA	NA
239	1	1	1	1	27	30	NA	NA
239	1	1	1	1	34	16	NA	NA
239	1	1	1	1	27	37	NA	NA
239	1	1	1	1	64	66	NA	NA
239	1	1	1	1	62	39	NA	NA
239	1	1	1	1	38	37	NA	NA
239	1	1	1	1	32	27	NA	NA
239	1	1	1	1	31	37	NA	NA
239	1	1	1	1	43	41	NA	NA
239	1	1	1	1	37	40	NA	NA
239	1	1	1	1	40	36	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
239	1	1	1	1	33	40	NA	NA
239	1	1	1	1	14	28	NA	NA
239	1	1	1	1	37	30	NA	NA
239	NA	NA	NA	NA	NA	NA	NA	NA
258	4	10	3	1	91	95	NA	NA
258	1	1	1	1	99	96	NA	NA
258	82	77	75	8	1	33	NA	NA
258	51	52	24	21	68	39	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	18	20	6	1	94	85	NA	NA
258	1	18	1	1	100	96	NA	NA
258	17	11	26	1	34	100	NA	NA
258	22	17	20	29	80	74	NA	NA
258	6	2	2	1	100	96	NA	NA
258	10	6	26	8	81	78	NA	NA
258	11	8	13	9	76	83	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	31	4	10	18	78	82	NA	NA
258	1	3	7	7	91	86	NA	NA
258	11	7	5	6	89	91	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	5	1	6	4	77	86	NA	NA
258	6	5	6	8	86	80	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	11	6	8	2	60	93	NA	NA
258	6	10	2	10	81	81	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	39	10	3	8	81	89	NA	NA
258	6	8	5	11	74	66	NA	NA
258	14	3	22	15	92	85	NA	NA
258	7	10	28	26	88	67	NA	NA
258	5	7	1	6	91	90	NA	NA
258	6	2	6	3	79	80	NA	NA
258	5	5	7	5	92	91	NA	NA
258	8	5	11	1	89	75	NA	NA
258	5	5	6	9	64	71	NA	NA
258	21	5	25	12	65	78	NA	NA
258	9	9	13	8	76	78	NA	NA
258	86	27	1	8	44	9	NA	NA
258	41	1	4	5	96	87	NA	NA
258	48	19	5	3	77	84	NA	NA
258	34	1	1	12	96	90	NA	NA
258	1	7	7	1	82	84	NA	NA
258	43	1	5	1	91	47	NA	NA
258	51	1	5	1	82	68	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	58	82	45	6	39	40	NA	NA
258	26	17	50	5	66	76	NA	NA
258	35	22	8	12	63	91	NA	NA
258	24	4	6	1	82	74	NA	NA
258	NA	NA	NA	NA	NA	NA	NA	NA
258	47	21	34	12	68	64	NA	NA
258	9	8	9	6	74	70	NA	NA
258	29	44	19	1	69	65	NA	NA
258	40	39	7	10	67	36	NA	NA
258	26	31	19	5	69	76	NA	NA
258	36	2	1	1	82	67	NA	NA
258	4	33	28	1	91	94	NA	NA
258	6	7	12	5	82	74	NA	NA
258	6	8	4	7	69	61	NA	NA
258	30	36	3	5	75	61	NA	NA
258	30	26	23	6	75	48	NA	NA
258	9	2	1	5	70	79	NA	NA
258	42	61	35	4	64	55	NA	NA
258	37	37	3	7	68	89	NA	NA
259	18	1	12	9	59	40	NA	NA
259	6	3	12	9	63	52	NA	NA
259	1	1	29	19	54	54	NA	NA
259	1	1	4	4	61	54	NA	NA
259	1	1	3	1	71	59	NA	NA
259	7	8	9	6	66	57	NA	NA
259	3	1	8	5	64	38	NA	NA
259	23	1	21	1	87	60	NA	NA
259	5	1	1	1	74	64	NA	NA
259	1	8	1	5	82	63	NA	NA
259	3	8	4	2	49	37	NA	NA
259	2	3	1	1	75	75	NA	NA
259	6	5	9	5	51	42	NA	NA
259	1	8	6	12	57	72	NA	NA
259	7	7	7	1	78	66	NA	NA
259	6	7	7	10	61	59	NA	NA
259	9	7	1	5	23	29	NA	NA
259	5	1	6	1	61	56	NA	NA
259	8	5	4	6	65	61	NA	NA
259	1	2	1	3	77	77	NA	NA
259	1	1	4	1	61	60	NA	NA
259	1	1	2	1	68	60	NA	NA
259	1	1	1	1	77	60	NA	NA
259	2	1	1	8	74	71	NA	NA
259	1	1	1	1	85	79	NA	NA
259	1	1	1	1	57	53	NA	NA
259	1	1	1	1	53	60	NA	NA
259	1	1	1	1	60	61	NA	NA
259	1	1	1	3	100	82	NA	NA
259	NA	NA	NA	NA	NA	NA	NA	NA
259	1	1	1	1	34	58	NA	NA
259	8	2	1	1	38	56	NA	NA
259	1	1	1	1	62	100	NA	NA
259	1	1	1	1	82	71	NA	NA
259	1	1	3	1	71	80	NA	NA
259	9	19	11	9	82	75	NA	NA
259	1	1	50	1	78	79	NA	NA
259	1	1	1	1	44	58	NA	NA
259	1	3	1	1	78	79	NA	NA
259	NA	NA	NA	NA	NA	NA	NA	NA
259	1	1	1	1	98	68	NA	NA
259	1	1	1	1	88	68	NA	NA
259	1	1	1	1	59	61	NA	NA
259	1	1	1	43	64	75	NA	NA
259	1	1	14	1	86	84	NA	NA
259	1	1	1	1	91	91	NA	NA
259	1	1	1	1	56	58	NA	NA
259	1	1	1	1	81	61	NA	NA
259	NA	NA	NA	NA	NA	NA	NA	NA
259	1	1	3	1	55	57	NA	NA
259	1	1	1	1	64	61	NA	NA
259	1	1	11	1	53	60	NA	NA
259	1	1	1	1	42	60	NA	NA
259	1	1	1	1	37	51	NA	NA
259	10	1	9	19	47	52	NA	NA
259	17	1	11	1	67	56	NA	NA
259	1	1	1	1	70	60	NA	NA
259	1	1	1	1	61	64	NA	NA
259	1	1	1	1	59	68	NA	NA
259	1	1	1	1	20	56	NA	NA
259	51	1	1	1	82	69	NA	NA
259	1	1	1	1	40	56	NA	NA
259	14	1	1	1	62	62	NA	NA
259	1	1	4	1	61	70	NA	NA
259	1	1	1	1	68	61	NA	NA
259	1	1	1	1	88	66	NA	NA
271	49	36	27	14	69	34	NA	NA
271	20	34	23	21	37	49	NA	NA
271	4	28	19	17	62	59	NA	NA
271	31	22	24	5	55	54	NA	NA
271	12	8	23	12	64	69	NA	NA
271	8	22	15	3	83	56	NA	NA
271	15	19	33	1	63	34	NA	NA
271	17	34	41	12	46	38	NA	NA
271	27	23	19	13	32	37	NA	NA
271	25	34	41	21	26	42	NA	NA
271	20	28	33	22	33	45	NA	NA
271	33	32	34	9	31	43	NA	NA
271	21	23	17	17	37	48	NA	NA
271	34	26	56	17	9	29	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	20	11	19	17	39	40	NA	NA
271	9	17	61	5	59	52	NA	NA
271	1	16	13	16	16	34	NA	NA
271	14	13	14	12	34	35	NA	NA
271	21	19	21	10	19	27	NA	NA
271	30	34	11	5	17	32	NA	NA
271	7	12	16	13	21	43	NA	NA
271	15	9	12	19	19	60	NA	NA
271	11	15	22	3	75	76	NA	NA
271	9	19	9	7	82	76	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	26	12	16	19	68	92	NA	NA
271	15	13	14	11	85	70	NA	NA
271	17	10	13	13	73	88	NA	NA
271	13	21	16	15	82	68	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	11	20	19	19	58	36	NA	NA
271	16	10	9	12	19	59	NA	NA
271	17	26	20	16	10	27	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	19	28	38	26	18	40	NA	NA
271	40	71	69	7	10	12	NA	NA
271	19	67	60	11	25	18	NA	NA
271	26	19	38	11	65	30	NA	NA
271	16	32	13	16	62	47	NA	NA
271	9	8	15	16	76	80	NA	NA
271	16	16	33	22	63	62	NA	NA
271	15	21	18	17	47	52	NA	NA
271	19	23	30	12	33	61	NA	NA
271	17	50	13	12	61	60	NA	NA
271	14	13	22	22	67	63	NA	NA
271	10	42	18	4	18	50	NA	NA
271	26	13	26	12	17	41	NA	NA
271	12	50	20	6	42	47	NA	NA
271	NA	NA	NA	NA	NA	NA	NA	NA
271	22	30	59	11	82	78	NA	NA
271	12	23	13	20	64	52	NA	NA
271	12	22	19	8	61	58	NA	NA
271	25	40	54	11	53	33	NA	NA
271	18	60	65	15	12	45	NA	NA
271	15	13	19	13	61	38	NA	NA
271	15	18	15	18	75	60	NA	NA
271	19	40	41	5	25	59	NA	NA
271	6	60	39	6	8	15	NA	NA
271	24	60	63	8	15	21	NA	NA
281	17	80	23	24	76	66	NA	NA
281	8	5	3	3	67	88	NA	NA
281	66	64	31	74	21	63	NA	NA
281	1	6	5	5	63	63	NA	NA
281	1	3	19	7	78	53	NA	NA
281	5	9	9	5	89	77	NA	NA
281	3	7	7	21	64	80	NA	NA
281	39	4	52	4	41	33	NA	NA
281	61	19	12	41	12	28	NA	NA
281	33	48	53	6	53	49	NA	NA
281	11	7	8	10	78	52	NA	NA
281	6	32	5	2	68	47	NA	NA
281	9	69	61	6	27	36	NA	NA
281	6	5	23	4	73	70	NA	NA
281	7	12	5	6	75	60	NA	NA
281	5	12	2	7	57	11	NA	NA
281	3	54	49	4	50	55	NA	NA
281	5	23	5	5	55	52	NA	NA
281	58	41	18	1	51	30	NA	NA
281	6	10	8	6	9	12	NA	NA
281	3	6	6	5	33	61	NA	NA
281	2	15	3	5	54	52	NA	NA
281	6	9	61	8	20	11	NA	NA
281	48	1	49	7	50	65	NA	NA
281	48	52	2	49	4	95	NA	NA
281	6	23	12	5	59	19	NA	NA
281	5	5	2	7	51	61	NA	NA
281	9	10	5	3	62	47	NA	NA
281	2	10	6	8	59	58	NA	NA
281	3	5	2	4	76	65	NA	NA
281	5	4	5	3	88	82	NA	NA
281	7	7	4	8	69	50	NA	NA
281	1	5	6	74	24	40	NA	NA
281	10	4	11	12	22	18	NA	NA
281	4	4	5	5	70	36	NA	NA
281	6	1	3	1	88	64	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	4	2	2	1	70	56	NA	NA
281	5	6	3	3	76	53	NA	NA
281	5	5	8	5	67	61	NA	NA
281	5	5	4	7	68	67	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	6	1	5	2	58	72	NA	NA
281	67	42	68	51	39	100	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	3	5	5	6	81	62	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	1	5	5	1	89	78	NA	NA
281	3	3	6	1	65	76	NA	NA
281	4	5	4	5	68	59	NA	NA
281	3	6	5	5	50	60	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
281	30	1	36	42	80	59	NA	NA
281	55	71	12	70	32	32	NA	NA
281	4	3	1	5	71	59	NA	NA
281	4	5	19	5	67	49	NA	NA
281	4	8	4	7	69	53	NA	NA
281	5	3	3	5	75	68	NA	NA
281	3	4	3	4	36	6	NA	NA
281	1	6	2	5	81	61	NA	NA
281	1	1	1	5	80	98	NA	NA
281	5	5	1	4	98	92	NA	NA
281	21	51	39	59	56	31	NA	NA
281	NA	NA	NA	NA	NA	NA	NA	NA
288	5	4	6	70	59	67	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	6	2	5	7	83	84	NA	NA
288	7	1	6	5	96	96	NA	NA
288	4	6	4	5	85	98	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	13	6	12	44	28	17	NA	NA
288	4	5	3	4	62	62	NA	NA
288	4	3	4	52	13	54	NA	NA
288	6	4	7	5	97	54	NA	NA
288	6	1	35	89	54	17	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	36	58	33	48	9	4	NA	NA
288	5	5	4	59	42	29	NA	NA
288	5	12	5	7	64	48	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	9	7	6	65	19	21	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	5	59	29	70	12	17	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	6	5	6	5	26	55	NA	NA
288	1	5	5	4	99	95	NA	NA
288	5	3	1	4	96	98	NA	NA
288	24	5	9	5	13	6	NA	NA
288	6	28	12	3	67	15	NA	NA
288	3	5	5	5	61	54	NA	NA
288	4	4	5	5	76	61	NA	NA
288	5	15	15	5	34	17	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	4	3	5	3	12	15	NA	NA
288	5	5	5	5	56	19	NA	NA
288	5	6	4	5	35	38	NA	NA
288	5	5	5	4	75	69	NA	NA
288	6	5	3	4	5	6	NA	NA
288	5	5	7	2	30	17	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	6	6	6	6	86	61	NA	NA
288	5	4	5	4	90	77	NA	NA
288	4	4	5	5	80	65	NA	NA
288	13	13	7	6	9	16	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	2	5	5	1	68	74	NA	NA
288	27	8	14	5	25	44	NA	NA
288	6	7	5	6	54	45	NA	NA
288	5	6	6	5	70	64	NA	NA
288	5	4	5	1	61	71	NA	NA
288	6	6	5	5	57	58	NA	NA
288	13	7	22	5	9	19	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	5	15	7	1	5	7	NA	NA
288	6	6	14	5	18	4	NA	NA
288	5	5	5	2	8	5	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	5	1	12	5	16	5	NA	NA
288	4	5	6	5	91	82	NA	NA
288	5	3	6	5	77	92	NA	NA
288	5	5	5	4	84	99	NA	NA
288	5	4	5	4	77	95	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
288	5	3	3	5	76	77	NA	NA
288	51	5	46	3	38	9	NA	NA
288	37	5	50	5	12	16	NA	NA
288	4	51	48	5	15	18	NA	NA
288	NA	NA	NA	NA	NA	NA	NA	NA
300	6	8	26	6	59	70	NA	NA
300	6	14	13	3	62	35	NA	NA
300	5	8	13	12	61	40	NA	NA
300	9	11	8	8	17	25	NA	NA
300	4	5	8	6	94	73	NA	NA
300	1	5	5	9	94	92	NA	NA
300	6	9	7	5	94	57	NA	NA
300	3	4	26	7	91	62	NA	NA
300	9	8	8	6	100	43	NA	NA
300	5	5	10	8	90	60	NA	NA
300	6	10	5	7	11	96	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	8	4	43	14	58	42	NA	NA
300	12	3	8	9	95	78	NA	NA
300	9	9	42	9	61	23	NA	NA
300	33	11	27	13	69	75	NA	NA
300	5	3	24	3	97	59	NA	NA
300	23	25	3	9	92	48	NA	NA
300	1	23	25	28	53	39	NA	NA
300	3	5	21	3	68	43	NA	NA
300	9	7	7	12	83	62	NA	NA
300	54	72	51	35	12	8	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	6	5	29	4	20	29	NA	NA
300	30	33	27	7	64	5	NA	NA
300	2	8	9	6	94	54	NA	NA
300	1	1	4	5	98	61	NA	NA
300	6	6	6	5	94	74	NA	NA
300	1	2	8	7	93	81	NA	NA
300	2	1	5	4	90	89	NA	NA
300	9	1	1	1	88	75	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	8	28	6	1	8	12	NA	NA
300	6	21	5	9	55	42	NA	NA
300	16	14	4	9	83	54	NA	NA
300	5	5	4	5	99	58	NA	NA
300	4	7	4	7	79	40	NA	NA
300	1	3	6	7	100	66	NA	NA
300	1	3	6	7	98	96	NA	NA
300	8	1	2	5	98	50	NA	NA
300	6	1	31	1	83	53	NA	NA
300	2	3	1	1	29	42	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	1	7	28	3	82	53	NA	NA
300	1	3	7	5	100	68	NA	NA
300	6	2	1	9	92	89	NA	NA
300	4	9	1	6	99	69	NA	NA
300	1	60	4	1	78	31	NA	NA
300	3	2	5	7	96	40	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	14	1	1	9	36	6	NA	NA
300	8	10	10	10	16	3	NA	NA
300	8	5	19	21	26	4	NA	NA
300	5	1	16	2	96	55	NA	NA
300	6	1	11	3	77	55	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	1	5	5	1	93	65	NA	NA
300	3	30	40	5	95	51	NA	NA
300	18	5	5	5	75	66	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	58	64	75	74	1	19	NA	NA
300	55	1	59	1	66	17	NA	NA
300	23	27	65	1	59	31	NA	NA
300	48	56	12	9	59	1	NA	NA
300	11	18	31	37	74	51	NA	NA
300	12	9	20	6	75	47	NA	NA
300	15	5	9	13	81	79	NA	NA
300	12	8	5	6	99	62	NA	NA
300	NA	NA	NA	NA	NA	NA	NA	NA
300	2	4	5	4	78	75	NA	NA
300	1	5	6	9	92	98	NA	NA
300	1	9	6	8	91	99	NA	NA
306	6	10	6	5	62	61	NA	NA
306	9	3	10	8	86	60	NA	NA
306	3	7	5	5	61	52	NA	NA
306	5	6	5	7	70	72	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	1	5	4	5	83	52	NA	NA
306	1	5	5	6	67	79	NA	NA
306	1	7	5	5	79	58	NA	NA
306	8	5	10	4	93	77	NA	NA
306	5	6	9	6	81	69	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	19	11	7	11	31	78	NA	NA
306	6	4	5	7	82	81	NA	NA
306	49	8	6	8	70	61	NA	NA
306	6	6	5	5	72	78	NA	NA
306	1	4	5	8	90	80	NA	NA
306	5	8	19	4	72	67	NA	NA
306	52	9	18	12	70	62	NA	NA
306	8	12	10	6	93	63	NA	NA
306	19	31	23	33	18	52	NA	NA
306	1	1	1	3	19	51	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	1	1	1	10	86	76	NA	NA
306	1	1	1	1	32	72	NA	NA
306	1	1	1	1	23	75	NA	NA
306	1	46	1	1	69	84	NA	NA
306	5	6	7	7	94	89	NA	NA
306	12	12	11	4	91	61	NA	NA
306	21	73	61	59	19	32	NA	NA
306	54	61	32	47	17	25	NA	NA
306	9	9	8	10	86	87	NA	NA
306	11	21	4	19	76	70	NA	NA
306	7	20	8	11	68	75	NA	NA
306	12	6	18	8	67	70	NA	NA
306	4	15	7	7	82	75	NA	NA
306	4	21	26	4	83	69	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	2	2	5	12	50	71	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	8	8	6	15	70	61	NA	NA
306	60	9	7	5	22	70	NA	NA
306	7	12	10	14	73	68	NA	NA
306	16	14	4	10	29	60	NA	NA
306	59	6	10	10	23	53	NA	NA
306	12	7	11	12	69	60	NA	NA
306	5	6	13	9	94	76	NA	NA
306	4	12	5	5	67	83	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	5	6	4	6	77	70	NA	NA
306	78	8	30	4	75	81	NA	NA
306	5	5	4	6	48	62	NA	NA
306	5	8	5	5	58	51	NA	NA
306	5	3	4	4	60	53	NA	NA
306	13	12	10	6	54	64	NA	NA
306	7	13	6	1	43	49	NA	NA
306	11	1	1	4	72	48	NA	NA
306	8	2	6	4	84	55	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	NA	NA	NA	NA	NA	NA	NA	NA
306	8	6	4	8	73	67	NA	NA
306	5	3	12	9	73	61	NA	NA
