id	day	beep	happy	relaxed	sad	angry	stressed
159	9	61	100	100	0	0	0
159	9	62	35	79	98	60	0
159	9	63	90	48	0	0	0
159	10	64	84	100	0	0	0
159	10	65	69	90	0	0	0
159	10	66	NA	NA	NA	NA	NA
159	10	67	100	99	0	0	0
159	10	68	NA	NA	NA	NA	NA
159	10	69	100	100	0	0	0
159	10	70	97	100	0	0	0
159	11	71	48	100	0	0	0
159	11	72	80	100	0	0	0
159	11	73	58	100	0	9	0
159	11	74	58	100	0	0	0
159	11	75	62	100	0	0	0
159	11	76	17	91	80	0	12
159	11	77	83	90	0	0	78
159	12	78	100	100	0	0	0
159	12	79	NA	NA	NA	NA	NA
159	12	80	NA	NA	NA	NA	NA
159	12	81	76	100	0	0	0
159	12	82	NA	NA	NA	NA	NA
159	12	83	61	100	0	0	0
159	12	84	45	41	0	0	0
159	13	85	61	60	0	0	18
159	13	86	76	100	0	0	0
159	13	87	NA	NA	NA	NA	NA
159	13	88	NA	NA	NA	NA	NA
159	13	89	86	100	0	0	0
159	13	90	85	98	0	52	0
159	13	91	90	100	0	0	0
159	14	92	97	100	0	0	0
159	14	93	NA	NA	NA	NA	NA
159	14	94	52	100	0	0	0
159	14	95	71	95	0	0	0
159	14	96	90	100	0	0	0
159	14	97	66	78	0	0	82
159	14	98	51	89	0	38	85
160	1	1	70	66	8	0	48
160	1	2	80	90	0	0	0
160	1	3	73	89	1	0	0
160	1	4	44	39	59	0	29
160	1	5	54	63	44	0	41
160	1	6	27	30	34	56	59
160	1	7	64	50	19	18	35
160	2	8	51	25	26	0	52
160	2	9	51	48	4	0	27
160	2	10	49	66	46	0	29
160	2	11	55	61	48	6	30
160	2	12	64	78	0	0	0
160	2	13	44	64	0	0	5
160	2	14	58	73	6	0	7
160	3	15	74	87	42	0	53
160	3	16	80	66	0	0	32
160	3	17	67	67	0	0	1
160	3	18	48	49	7	0	0
160	3	19	45	32	3	0	60
160	3	20	50	46	67	0	64
160	3	21	41	37	20	0	62
160	4	22	63	58	2	0	17
160	4	23	61	50	1	8	22
160	4	24	47	52	14	6	38
160	4	25	56	77	36	0	35
160	4	26	25	53	67	0	63
160	4	27	NA	NA	NA	NA	NA
160	4	28	37	34	72	0	42
160	5	29	24	25	64	23	75
160	5	30	50	37	55	39	65
160	5	31	45	30	25	0	52
160	5	32	23	24	72	65	81
160	5	33	30	12	69	11	76
160	5	34	22	0	74	0	100
160	5	35	57	18	57	0	67
160	6	36	NA	NA	NA	NA	NA
160	6	37	80	78	2	0	5
160	6	38	82	84	4	2	8
160	6	39	26	21	56	59	43
160	6	40	NA	NA	NA	NA	NA
160	6	41	NA	NA	NA	NA	NA
160	6	42	50	54	6	2	67
160	7	43	84	75	0	0	47
160	7	44	64	54	10	13	66
160	7	45	21	12	65	9	73
160	7	46	36	20	64	21	75
160	7	47	52	19	54	10	65
160	7	48	12	18	42	0	77
160	7	49	46	12	59	0	74
160	8	50	60	54	1	0	52
160	8	51	NA	NA	NA	NA	NA
160	8	52	68	72	52	11	7
160	8	53	50	37	63	22	61
160	8	54	84	81	0	0	0
160	8	55	NA	NA	NA	NA	NA
160	8	56	72	87	0	0	1
160	9	57	53	78	3	0	70
160	9	58	53	52	59	1	52
160	9	59	38	6	64	0	73
160	9	60	57	66	28	6	66
160	9	61	62	46	0	0	62
160	9	62	NA	NA	NA	NA	NA
160	9	63	NA	NA	NA	NA	NA
160	10	64	50	36	20	6	58
160	10	65	54	20	14	1	61
160	10	66	52	40	65	26	58
160	10	67	11	15	61	11	77
160	10	68	NA	NA	NA	NA	NA
160	10	69	39	54	64	30	64
160	10	70	NA	NA	NA	NA	NA
160	11	71	60	10	16	13	75
160	11	72	12	13	63	12	76
160	11	73	18	9	67	7	78
160	11	74	59	41	61	54	63
160	11	75	NA	NA	NA	NA	NA
160	11	76	NA	NA	NA	NA	NA
160	11	77	1	5	92	86	88
160	12	78	NA	NA	NA	NA	NA
160	12	79	NA	NA	NA	NA	NA
160	12	80	NA	NA	NA	NA	NA
160	12	81	NA	NA	NA	NA	NA
160	12	82	NA	NA	NA	NA	NA
160	12	83	NA	NA	NA	NA	NA
160	12	84	89	92	4	0	4
160	13	85	74	84	4	0	3
160	13	86	27	22	25	14	24
160	13	87	100	98	2	0	0
160	13	88	35	31	54	71	86
160	13	89	53	81	48	7	35
160	13	90	NA	NA	NA	NA	NA
160	13	91	88	88	3	3	5
160	14	92	84	86	7	9	4
160	14	93	66	70	9	1	21
160	14	94	74	52	10	0	34
160	14	95	79	81	0	11	44
160	14	96	62	84	14	10	39
160	14	97	66	61	21	9	57
160	14	98	77	38	0	1	68
161	1	1	56	46	0	0	11
161	1	2	61	80	0	0	0
161	1	3	65	73	0	0	0
161	1	4	67	75	0	0	0
161	1	5	65	78	0	0	0
161	1	6	68	100	0	0	0
161	1	7	65	100	0	0	0
161	2	8	66	92	0	0	0
161	2	9	62	100	0	0	0
161	2	10	46	23	0	0	56
161	2	11	62	65	0	0	0
161	2	12	66	71	0	0	0
161	2	13	53	58	0	0	4
161	2	14	0	42	38	32	0
161	3	15	74	83	0	0	0
161	3	16	65	74	0	0	0
161	3	17	52	61	0	0	20
161	3	18	61	66	0	0	0
161	3	19	60	62	0	0	0
161	3	20	47	44	0	26	32
161	3	21	52	58	0	0	25
161	4	22	62	60	0	0	0
161	4	23	66	72	0	0	0
161	4	24	64	63	0	0	0
161	4	25	58	75	0	0	0
161	4	26	56	61	0	0	0
161	4	27	57	60	0	0	0
161	4	28	52	72	0	0	0
161	5	29	52	56	0	0	16
161	5	30	61	71	0	0	0
161	5	31	63	75	0	0	0
161	5	32	43	57	20	0	0
161	5	33	53	74	0	0	0
161	5	34	54	76	0	0	0
161	5	35	35	51	23	0	0
161	6	36	64	51	0	0	35
161	6	37	61	59	0	0	19
161	6	38	47	52	40	0	20
161	6	39	45	50	24	0	0
161	6	40	52	67	0	0	30
161	6	41	54	59	0	0	0
161	6	42	53	81	0	0	0
161	7	43	56	60	0	0	0
161	7	44	52	67	0	0	0
161	7	45	53	65	0	0	0
161	7	46	60	78	0	0	0
161	7	47	53	61	0	0	0
161	7	48	55	70	0	0	0
161	7	49	51	60	0	0	0
161	8	50	50	56	0	0	0
161	8	51	24	36	13	0	50
161	8	52	41	50	13	0	0
161	8	53	44	64	10	0	0
161	8	54	46	62	0	0	0
161	8	55	54	61	0	0	0
161	8	56	60	66	0	0	0
161	9	57	55	64	0	0	0
161	9	58	54	55	0	0	0
161	9	59	50	61	11	0	0
161	9	60	56	66	0	0	0
161	9	61	47	52	0	0	0
161	9	62	NA	NA	NA	NA	NA
161	9	63	61	60	0	0	0
161	10	64	NA	NA	NA	NA	NA
161	10	65	54	65	0	0	0
161	10	66	NA	NA	NA	NA	NA
161	10	67	NA	NA	NA	NA	NA
161	10	68	52	56	0	0	0
161	10	69	51	55	0	0	0
161	10	70	52	70	0	1	0
161	11	71	NA	NA	NA	NA	NA
161	11	72	NA	NA	NA	NA	NA
161	11	73	49	50	0	0	0
161	11	74	60	65	0	0	0
161	11	75	65	72	0	0	0
161	11	76	74	75	0	0	0
161	11	77	54	71	0	0	0
161	12	78	57	74	0	0	0
161	12	79	61	73	0	0	0
161	12	80	64	100	0	0	0
161	12	81	61	83	0	0	0
161	12	82	62	84	0	0	0
161	12	83	54	70	0	0	0
161	12	84	60	76	0	0	0
161	13	85	55	55	0	0	0
161	13	86	55	58	0	0	0
161	13	87	46	43	0	0	49
161	13	88	48	44	0	0	40
161	13	89	58	68	0	0	0
161	13	90	59	83	0	0	0
161	13	91	60	67	1	0	0
161	14	92	55	68	0	0	0
161	14	93	56	58	0	0	19
161	14	94	59	75	0	0	0
161	14	95	64	64	0	0	0
161	14	96	60	73	0	0	0
161	14	97	51	76	0	0	0
161	14	98	55	61	0	0	0
162	1	1	100	100	0	0	21
162	1	2	62	100	0	0	0
162	1	3	66	90	0	0	0
162	1	4	69	40	0	0	41
162	1	5	NA	NA	NA	NA	NA
162	1	6	97	100	0	0	0
162	1	7	25	0	61	59	100
162	2	8	76	43	0	0	0
162	2	9	96	92	0	11	0
162	2	10	65	100	0	0	0
162	2	11	74	100	2	8	0
162	2	12	73	51	0	0	34
162	2	13	0	75	0	0	0
162	2	14	78	81	0	0	7
162	3	15	51	64	6	0	65
162	3	16	27	32	0	6	64
162	3	17	83	80	0	0	55
162	3	18	86	53	0	0	52
162	3	19	79	71	0	0	0
162	3	20	72	68	0	0	34
162	3	21	19	21	68	89	26
162	4	22	55	78	0	0	0
162	4	23	75	100	0	0	0
162	4	24	100	100	0	0	0
162	4	25	63	99	0	0	0
162	4	26	77	100	0	0	0
162	4	27	71	100	0	0	0
162	4	28	89	91	0	1	0
162	5	29	100	100	0	0	0
162	5	30	100	100	0	0	0
162	5	31	69	100	0	0	0
162	5	32	61	73	0	0	0
162	5	33	26	7	81	32	93
162	5	34	100	84	0	0	0
162	5	35	72	100	0	0	0
162	6	36	80	100	0	0	0
162	6	37	64	100	0	0	0
162	6	38	100	100	0	0	0
162	6	39	67	100	0	1	0
162	6	40	73	100	0	0	0
162	6	41	69	100	0	0	0
162	6	42	62	100	0	0	2
162	7	43	73	100	0	0	0
162	7	44	40	0	20	0	90
162	7	45	68	100	0	0	0
162	7	46	66	68	0	0	0
162	7	47	93	93	0	0	0
162	7	48	100	100	2	0	0
162	7	49	83	100	0	0	0
162	8	50	80	76	0	0	0
162	8	51	100	100	0	0	0
162	8	52	75	100	0	0	0
162	8	53	79	56	0	0	1
162	8	54	32	37	0	0	67
162	8	55	77	74	0	0	0
162	8	56	76	100	0	0	0
162	9	57	66	72	0	1	0
162	9	58	54	25	7	33	81
162	9	59	70	100	0	0	0
162	9	60	81	82	0	0	0
162	9	61	100	100	0	0	0
162	9	62	75	72	0	0	0
162	9	63	70	75	0	0	0
162	10	64	NA	NA	NA	NA	NA
162	10	65	35	94	0	0	0
162	10	66	75	100	0	1	0
162	10	67	67	100	0	0	0
162	10	68	87	72	0	0	2
162	10	69	78	65	0	0	0
162	10	70	74	100	0	0	0
162	11	71	74	77	3	4	1
162	11	72	74	74	0	0	0
162	11	73	68	100	0	0	0
162	11	74	76	100	0	0	0
162	11	75	80	100	0	0	0
162	11	76	66	100	0	0	0
162	11	77	79	100	0	0	0
162	12	78	0	41	53	65	0
162	12	79	76	99	0	0	0
162	12	80	77	100	0	0	0
162	12	81	77	74	0	0	0
162	12	82	90	100	0	0	0
162	12	83	74	58	0	0	0
162	12	84	70	70	0	0	0
162	13	85	100	100	0	0	0
162	13	86	76	78	0	0	0
162	13	87	74	73	0	0	0
162	13	88	50	100	0	0	0
162	13	89	64	67	30	0	0
162	13	90	0	0	88	75	0
162	13	91	30	62	47	34	0
162	14	92	63	70	0	0	0
162	14	93	35	73	74	0	0
162	14	94	59	80	0	0	0
162	14	95	71	78	0	0	0
162	14	96	80	81	0	0	0
162	14	97	44	60	31	33	1
162	14	98	28	67	0	0	0
164	1	1	NA	NA	NA	NA	NA
164	1	2	61	50	0	0	59
164	1	3	47	27	0	0	52
164	1	4	NA	NA	NA	NA	NA
164	1	5	NA	NA	NA	NA	NA
164	1	6	64	50	0	0	38
164	1	7	56	52	0	0	23
164	2	8	36	23	0	0	61
164	2	9	57	52	6	0	34
164	2	10	NA	NA	NA	NA	NA
164	2	11	NA	NA	NA	NA	NA
164	2	12	63	29	0	7	58
164	2	13	NA	NA	NA	NA	NA
164	2	14	67	82	0	1	0
164	3	15	58	55	0	0	5
164	3	16	NA	NA	NA	NA	NA
164	3	17	NA	NA	NA	NA	NA
164	3	18	56	39	0	0	7
164	3	19	47	38	5	0	16
164	3	20	47	48	0	0	8
164	3	21	NA	NA	NA	NA	NA
164	4	22	57	69	9	6	40
164	4	23	59	63	0	0	0
164	4	24	56	54	0	1	0
164	4	25	68	80	0	0	0
164	4	26	69	72	0	0	0
164	4	27	53	42	0	0	16
164	4	28	54	54	13	0	19
164	5	29	50	31	0	0	43
164	5	30	87	73	0	0	14
164	5	31	73	68	0	0	0
164	5	32	NA	NA	NA	NA	NA
164	5	33	90	79	0	0	0
164	5	34	NA	NA	NA	NA	NA
164	5	35	NA	NA	NA	NA	NA
164	6	36	83	92	0	0	0
164	6	37	76	75	0	0	0
164	6	38	84	100	0	27	0
164	6	39	64	75	0	0	0
164	6	40	NA	NA	NA	NA	NA
164	6	41	NA	NA	NA	NA	NA
164	6	42	NA	NA	NA	NA	NA
164	7	43	50	45	14	0	41
164	7	44	44	39	0	0	37
164	7	45	43	58	0	0	38
164	7	46	60	62	0	0	23
164	7	47	61	50	0	0	60
164	7	48	55	40	0	0	20
164	7	49	70	66	0	0	1
164	8	50	NA	NA	NA	NA	NA
164	8	51	71	100	0	0	0
164	8	52	100	70	0	0	0
164	8	53	69	72	0	0	0
164	8	54	88	84	0	0	1
164	8	55	NA	NA	NA	NA	NA
164	8	56	78	0	0	0	0
164	9	57	40	59	54	0	42
164	9	58	68	58	52	0	25
164	9	59	50	33	74	51	4
164	9	60	60	53	50	55	51
164	9	61	60	65	0	0	1
164	9	62	52	23	0	0	56
164	9	63	NA	NA	NA	NA	NA
164	10	64	NA	NA	NA	NA	NA
164	10	65	NA	NA	NA	NA	NA
164	10	66	NA	NA	NA	NA	NA
164	10	67	NA	NA	NA	NA	NA
164	10	68	NA	NA	NA	NA	NA
164	10	69	41	42	66	0	56
164	10	70	45	42	71	0	52
164	11	71	NA	NA	NA	NA	NA
164	11	72	58	50	0	0	0
164	11	73	68	59	0	0	0
164	11	74	61	62	0	12	53
164	11	75	46	55	67	0	0
164	11	76	47	41	14	39	54
164	11	77	70	53	65	0	0
164	12	78	41	50	64	0	34
164	12	79	58	54	10	0	29
164	12	80	NA	NA	NA	NA	NA
164	12	81	63	63	0	1	0
164	12	82	46	57	0	0	0
164	12	83	NA	NA	NA	NA	NA
164	12	84	52	64	50	0	56
164	13	85	51	50	0	0	0
164	13	86	56	71	0	0	0
164	13	87	47	70	0	0	15
164	13	88	55	45	0	0	0
164	13	89	56	33	28	4	49
164	13	90	56	58	0	0	25
164	13	91	47	47	66	0	34
164	14	92	51	52	64	0	54
164	14	93	62	58	0	0	53
164	14	94	NA	NA	NA	NA	NA
164	14	95	NA	NA	NA	NA	NA
164	14	96	70	77	0	0	7
164	14	97	95	73	0	0	0
164	14	98	100	100	0	0	0
165	1	1	75	62	0	0	0
165	1	2	65	58	0	16	24
165	1	3	59	59	0	4	0
165	1	4	92	100	0	0	0
165	1	5	76	70	0	2	0
165	1	6	59	74	0	2	3
165	1	7	56	52	0	0	19
165	2	8	40	36	0	72	67
165	2	9	53	60	17	13	29
165	2	10	69	65	0	0	0
165	2	11	71	87	0	0	0
165	2	12	100	91	0	0	0
165	2	13	86	82	0	0	0
165	2	14	49	52	0	2	0
165	3	15	67	67	0	0	55
165	3	16	NA	NA	NA	NA	NA
165	3	17	NA	NA	NA	NA	NA
165	3	18	87	70	0	0	0
165	3	19	75	74	0	0	0
165	3	20	100	100	0	0	0
165	3	21	78	89	0	0	0
165	4	22	54	50	0	38	34
165	4	23	77	22	0	0	63
165	4	24	78	68	0	0	22
165	4	25	34	43	0	36	55
165	4	26	74	74	0	0	0
165	4	27	81	86	0	0	0
165	4	28	66	77	0	0	21
165	5	29	77	79	0	0	0
165	5	30	NA	NA	NA	NA	NA
165	5	31	80	87	0	0	0
165	5	32	19	29	27	70	84
165	5	33	76	79	0	0	0
165	5	34	76	86	0	0	0
165	5	35	78	92	0	0	0
165	6	36	80	78	0	0	0
165	6	37	75	80	0	0	0
165	6	38	31	78	0	0	0
165	6	39	64	68	0	0	0
165	6	40	NA	NA	NA	NA	NA
165	6	41	NA	NA	NA	NA	NA
165	6	42	NA	NA	NA	NA	NA
165	7	43	81	82	0	0	0
165	7	44	91	75	0	1	0
165	7	45	81	88	0	0	0
165	7	46	100	86	0	0	0
165	7	47	90	79	0	0	0
165	7	48	84	85	0	0	0
165	7	49	55	31	0	0	52
165	8	50	82	78	0	0	0
165	8	51	85	52	0	0	0
165	8	52	69	53	0	0	39
165	8	53	82	81	0	0	0
165	8	54	82	79	0	0	0
165	8	55	80	79	0	0	0
165	8	56	84	81	0	0	0
165	9	57	92	80	0	0	0
165	9	58	78	75	0	0	0
165	9	59	79	82	0	0	0
165	9	60	64	19	0	0	80
165	9	61	86	77	0	0	0
165	9	62	83	80	0	0	0
165	9	63	77	83	0	0	0
165	10	64	0	87	0	0	0
165	10	65	89	78	0	0	0
165	10	66	79	69	0	0	0
165	10	67	73	55	0	24	0
165	10	68	83	88	0	0	0
165	10	69	88	90	0	0	0
165	10	70	77	84	0	0	0
165	11	71	82	84	0	0	0
165	11	72	78	80	0	0	0
165	11	73	84	96	0	0	0
165	11	74	90	83	0	0	0
165	11	75	85	78	0	0	0
165	11	76	82	80	0	0	0
165	11	77	88	86	0	0	0
165	12	78	88	84	0	0	0
165	12	79	82	78	0	0	0
165	12	80	77	84	0	0	0
165	12	81	77	85	0	0	0
165	12	82	89	74	0	0	0
165	12	83	85	86	0	0	0
165	12	84	91	82	0	0	0
165	13	85	87	84	0	0	0
165	13	86	82	82	0	0	0
165	13	87	85	79	0	0	0
165	13	88	79	75	0	0	15
165	13	89	83	84	0	0	0
165	13	90	NA	NA	NA	NA	NA
165	13	91	NA	NA	NA	NA	NA
165	14	92	100	100	0	0	53
165	14	93	80	81	0	0	0
165	14	94	83	74	0	0	0
165	14	95	77	85	0	0	0
165	14	96	100	100	0	0	0
165	14	97	NA	NA	NA	NA	NA
165	14	98	NA	NA	NA	NA	NA
166	1	1	57	62	0	0	15
166	1	2	45	72	0	0	0
166	1	3	37	28	0	0	54
166	1	4	75	76	0	0	32
166	1	5	55	45	0	0	67
166	1	6	55	12	0	61	11
166	1	7	NA	NA	NA	NA	NA
166	2	8	55	53	46	0	0
166	2	9	45	30	0	0	60
166	2	10	70	81	0	0	0
166	2	11	76	70	0	11	73
166	2	12	78	84	4	0	50
166	2	13	31	28	28	15	37
166	2	14	79	53	1	17	64
166	3	15	NA	NA	NA	NA	NA
166	3	16	74	70	0	1	19
166	3	17	NA	NA	NA	NA	NA
166	3	18	NA	NA	NA	NA	NA
166	3	19	NA	NA	NA	NA	NA
166	3	20	NA	NA	NA	NA	NA
166	3	21	45	39	43	52	52
166	4	22	NA	NA	NA	NA	NA
166	4	23	NA	NA	NA	NA	NA
166	4	24	NA	NA	NA	NA	NA
166	4	25	NA	NA	NA	NA	NA
166	4	26	70	88	0	0	8
166	4	27	NA	NA	NA	NA	NA
166	4	28	88	78	0	0	0
166	5	29	NA	NA	NA	NA	NA
166	5	30	NA	NA	NA	NA	NA
166	5	31	82	86	0	0	0
166	5	32	72	88	0	0	0
166	5	33	80	44	0	0	62
166	5	34	49	51	55	67	86
166	5	35	72	94	0	0	0
166	6	36	87	88	0	0	37
166	6	37	88	64	0	12	26
166	6	38	74	72	18	14	72
166	6	39	87	57	12	12	92
166	6	40	83	81	9	0	13
166	6	41	89	100	0	18	0
166	6	42	90	97	10	10	12
166	7	43	92	87	11	17	6
166	7	44	100	14	14	6	11
166	7	45	97	90	28	0	18
166	7	46	85	84	0	14	41
166	7	47	NA	NA	NA	NA	NA
166	7	48	82	90	4	0	11
166	7	49	91	86	13	11	16
166	8	50	62	27	14	0	58
166	8	51	79	30	10	12	56
166	8	52	NA	NA	NA	NA	NA
166	8	53	NA	NA	NA	NA	NA
166	8	54	NA	NA	NA	NA	NA
166	8	55	92	92	15	22	8
166	8	56	90	84	2	12	6
166	9	57	94	72	10	10	6
166	9	58	90	83	10	4	52
166	9	59	63	54	52	5	37
166	9	60	66	72	55	0	23
166	9	61	70	81	37	0	0
166	9	62	14	75	32	60	50
166	9	63	47	40	48	0	7
166	10	64	77	20	3	0	54
166	10	65	89	60	0	2	0
166	10	66	NA	NA	NA	NA	NA
166	10	67	99	87	0	0	0
166	10	68	NA	NA	NA	NA	NA
166	10	69	94	82	0	0	24
166	10	70	72	78	3	7	9
166	11	71	59	78	67	0	0
166	11	72	82	72	0	0	36
166	11	73	100	96	0	0	13
166	11	74	55	75	49	26	27
166	11	75	55	77	55	0	20
166	11	76	77	41	42	0	55
166	11	77	90	90	0	0	19
166	12	78	78	100	37	0	0
166	12	79	74	50	0	0	49
166	12	80	76	85	0	0	0
166	12	81	NA	NA	NA	NA	NA
166	12	82	63	91	38	25	9
166	12	83	NA	NA	NA	NA	NA
166	12	84	87	74	0	0	0
166	13	85	NA	NA	NA	NA	NA
166	13	86	NA	NA	NA	NA	NA
166	13	87	NA	NA	NA	NA	NA
166	13	88	NA	NA	NA	NA	NA
166	13	89	91	89	6	0	0
166	13	90	NA	NA	NA	NA	NA
166	13	91	86	83	0	0	0
166	14	92	100	88	0	0	15
166	14	93	NA	NA	NA	NA	NA
166	14	94	86	76	0	0	18
166	14	95	100	83	0	0	66
166	14	96	66	28	0	11	68
166	14	97	90	47	11	2	74
166	14	98	94	73	4	0	20
167	1	1	NA	NA	NA	NA	NA
167	1	2	NA	NA	NA	NA	NA
167	1	3	21	49	25	0	48
167	1	4	42	32	12	0	25
167	1	5	NA	NA	NA	NA	NA
167	1	6	NA	NA	NA	NA	NA
167	1	7	50	86	9	0	10
167	2	8	48	23	61	0	62
167	2	9	68	70	12	0	52
167	2	10	67	28	10	0	78
167	2	11	81	69	15	0	26
167	2	12	40	12	24	66	79
167	2	13	67	68	13	0	31
167	2	14	76	68	4	0	19
167	3	15	12	15	2	0	81
167	3	16	58	44	2	0	64
167	3	17	8	49	1	0	31
167	3	18	50	15	3	0	80
167	3	19	50	28	10	0	64
167	3	20	4	47	0	19	73
167	3	21	70	76	0	0	12
167	4	22	49	88	5	0	11
167	4	23	32	52	7	0	30
167	4	24	35	72	49	0	0
167	4	25	18	90	0	0	10
167	4	26	53	67	17	0	7
167	4	27	75	85	2	2	3
167	4	28	66	54	0	0	14
167	5	29	49	73	28	0	0
167	5	30	50	77	45	0	6
167	5	31	52	78	32	0	19
167	5	32	12	69	8	26	34
167	5	33	31	68	19	0	26
167	5	34	36	68	37	0	18
167	5	35	100	91	28	17	10
167	6	36	49	73	7	0	4
167	6	37	NA	NA	NA	NA	NA
167	6	38	72	82	12	0	12
167	6	39	NA	NA	NA	NA	NA
167	6	40	44	71	8	0	0
167	6	41	54	83	6	0	21
167	6	42	0	9	92	0	86
167	7	43	49	62	12	0	1
167	7	44	53	75	13	4	2
167	7	45	0	0	67	45	84
167	7	46	49	57	10	0	19
167	7	47	52	76	13	0	24
167	7	48	51	70	8	0	20
167	7	49	54	77	0	0	16
167	8	50	8	15	59	0	75
167	8	51	0	42	27	0	58
167	8	52	26	54	5	52	58
167	8	53	42	85	20	0	24
167	8	54	49	70	16	0	0
167	8	55	0	10	84	0	83
167	8	56	52	65	0	0	39
167	9	57	58	69	0	0	19
167	9	58	70	76	22	0	76
167	9	59	81	85	16	0	8
167	9	60	44	83	0	0	11
167	9	61	52	78	0	0	10
167	9	62	1	81	0	0	45
167	9	63	64	76	25	0	21
167	10	64	63	86	0	0	11
167	10	65	49	75	10	0	11
167	10	66	41	66	22	9	19
167	10	67	50	54	39	0	27
167	10	68	46	52	12	0	11
167	10	69	41	83	2	0	13
167	10	70	44	41	0	19	43
167	11	71	50	68	45	0	32
167	11	72	42	74	11	0	16
167	11	73	8	17	76	60	73
167	11	74	41	73	0	0	0
167	11	75	52	78	0	0	27
167	11	76	36	73	10	0	13
167	11	77	47	15	0	4	59
167	12	78	55	74	0	0	2
167	12	79	9	66	11	16	15
167	12	80	45	70	16	0	12
167	12	81	65	72	0	0	25
167	12	82	56	72	0	0	10
167	12	83	35	45	34	0	60
167	12	84	51	85	6	0	22
167	13	85	12	57	19	0	83
167	13	86	32	10	20	0	72
167	13	87	24	79	28	0	14
167	13	88	42	67	17	0	8
167	13	89	81	79	0	0	10
167	13	90	52	84	10	1	12
167	13	91	55	64	32	0	16
167	14	92	31	48	58	0	49
167	14	93	0	21	0	0	73
167	14	94	31	23	71	0	80
167	14	95	28	69	20	0	44
167	14	96	0	28	11	55	81
167	14	97	26	65	6	0	15
167	14	98	44	76	21	0	53
168	1	1	64	70	23	0	20
168	1	2	49	40	0	56	55
168	1	3	55	70	0	0	29
168	1	4	55	47	0	0	51
168	1	5	42	47	53	0	31
168	1	6	57	48	25	0	41
168	1	7	45	45	54	0	38
168	2	8	44	30	65	0	69
168	2	9	67	77	52	0	54
168	2	10	78	72	29	0	56
168	2	11	52	56	32	0	48
168	2	12	76	80	0	0	8
168	2	13	65	79	0	0	18
168	2	14	74	80	0	0	0
168	3	15	77	100	0	0	8
168	3	16	73	68	0	0	0
168	3	17	68	73	0	0	9
168	3	18	44	34	58	0	58
168	3	19	58	79	0	0	0
168	3	20	76	51	0	47	58
168	3	21	69	89	0	0	0
168	4	22	75	80	0	0	36
168	4	23	78	100	0	16	33
168	4	24	72	81	0	0	25
168	4	25	69	70	0	0	0
168	4	26	68	38	38	82	46
168	4	27	78	60	0	36	48
168	4	28	76	79	0	1	0
168	5	29	76	75	0	0	40
168	5	30	78	100	2	0	0
168	5	31	79	100	0	0	41
168	5	32	77	100	0	0	0
168	5	33	NA	NA	NA	NA	NA
168	5	34	100	100	1	1	0
168	5	35	80	100	0	0	13
168	6	36	86	50	0	100	48
168	6	37	69	86	0	0	18
168	6	38	73	75	0	0	19
168	6	39	70	72	0	26	30
168	6	40	74	41	47	0	0
168	6	41	55	70	46	0	47
168	6	42	75	84	0	0	0
168	7	43	79	92	28	0	38
168	7	44	NA	NA	NA	NA	NA
168	7	45	77	100	30	0	17
168	7	46	NA	NA	NA	NA	NA
168	7	47	100	100	0	0	0
168	7	48	76	100	0	0	0
168	7	49	86	78	0	0	15
168	8	50	68	62	0	0	41
168	8	51	54	52	0	25	59
168	8	52	47	15	55	59	66
168	8	53	67	70	23	0	0
168	8	54	68	77	24	13	14
168	8	55	86	70	0	0	0
168	8	56	69	85	0	0	0
168	9	57	48	62	72	0	25
168	9	58	62	70	0	0	16
168	9	59	75	86	0	0	0
168	9	60	47	77	33	0	0
168	9	61	59	62	50	0	50
168	9	62	51	72	17	0	13
168	9	63	51	83	0	0	0
168	10	64	68	75	42	0	26
168	10	65	70	76	0	0	0
168	10	66	80	97	0	0	0
168	10	67	77	100	0	0	0
168	10	68	70	100	0	0	8
168	10	69	87	100	0	0	0
168	10	70	100	100	52	0	0
168	11	71	88	81	46	0	0
168	11	72	85	84	0	0	8
168	11	73	92	100	33	0	12
168	11	74	87	96	22	0	11
168	11	75	100	100	0	0	18
168	11	76	100	100	0	0	19
168	11	77	100	86	0	0	0
168	12	78	68	82	12	0	0
168	12	79	79	77	0	0	26
168	12	80	74	82	0	0	11
168	12	81	73	86	18	0	0
168	12	82	73	71	32	0	0
168	12	83	81	100	0	0	0
168	12	84	74	82	0	0	0
168	13	85	69	76	46	28	11
168	13	86	59	53	52	36	23
168	13	87	73	71	0	27	30
168	13	88	79	81	13	0	19
168	13	89	71	74	24	11	0
168	13	90	86	87	0	25	16
168	13	91	74	79	0	0	0
168	14	92	64	85	63	33	20
168	14	93	74	83	8	0	10
168	14	94	80	69	20	0	0
168	14	95	80	80	0	0	0
168	14	96	79	73	0	0	26
168	14	97	71	85	0	36	0
168	14	98	73	82	0	0	0
169	1	1	49	100	0	0	38
169	1	2	74	89	4	0	0
169	1	3	62	49	0	0	0
169	1	4	73	100	60	30	0
169	1	5	31	100	63	0	0
169	1	6	100	100	0	0	0
169	1	7	24	26	63	25	100
169	2	8	50	99	51	0	0
169	2	9	80	100	0	0	0
169	2	10	68	93	3	0	0
169	2	11	50	76	12	17	20
169	2	12	9	48	100	59	24
169	2	13	28	37	64	0	54
169	2	14	100	100	0	0	3
169	3	15	51	74	49	0	0
169	3	16	50	25	0	0	0
169	3	17	52	23	0	24	80
