id	counter	reappraisal	distraction	suppression	rumination	appreciation	sharing_affect	problem_coping	pa	na	beep	day
163	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
163	53	3	3	3	2	4	2	2	1	4.4	3	11
163	54	3	3	3	2	4	2	2	1	4	4	11
163	55	4	4	4	3	2	3	3	1.2	4	5	11
163	56	2	3	3	2	4	4	1	2	3	1	12
163	57	4	4	4	4	4	4	4	2.2	3.4	2	12
163	58	4	4	4	4	1	4	4	1.8	3.8	3	12
163	59	5	5	5	4	3	5	5	3.4	3.2	4	12
163	60	5	5	5	5	1	5	5	2.2	4	5	12
163	61	4	4	4	5	3	5	5	2.2	4.6	1	13
163	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
163	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
163	64	4	4	4	4	2	4	4	3.4	2.8	4	13
163	65	2	2	2	3	1	3	3	1	4.4	5	13
163	66	3	3	3	3	3	3	3	1	4.4	1	14
163	67	4	4	4	4	2	4	4	2.4	3.4	2	14
163	68	4	4	4	4	2	4	4	2.8	2.8	3	14
163	69	4	4	4	5	3	5	5	3.4	2.8	4	14
163	70	3	3	3	3	3	3	3	3	2.2	5	14
165	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
165	2	4	4	2	2	4	3	4	4.2	1.2	2	1
165	3	5	4	2	1	4	4	4	4	1.6	3	1
165	4	4	4	4	3	4	3	4	4	1.2	4	1
165	5	4	4	3	2	4	3	4	4.4	1	5	1
165	6	4	5	3	2	5	4	4	4.6	1.2	1	2
165	7	4	4	3	3	5	4	4	4.4	1	2	2
165	8	4	5	4	2	5	4	4	5	1	3	2
165	9	4	4	1	2	4	4	4	4.4	1.2	4	2
165	10	4	5	3	1	3	4	4	4.6	1	5	2
165	11	3	4	2	2	5	3	4	4.6	1	1	3
165	12	3	4	3	2	4	3	4	4.2	1.6	2	3
165	13	4	4	2	1	5	4	5	4.6	1	3	3
165	14	4	4	3	4	4	4	4	4.4	1.6	4	3
165	15	4	4	3	2	4	4	3	4.2	1.2	5	3
165	16	3	4	3	4	5	3	4	4.4	1.2	1	4
165	17	5	4	2	2	5	4	4	4.8	1.2	2	4
165	18	4	4	3	3	4	4	3	4.4	1.2	3	4
165	19	4	4	3	3	5	4	4	4.8	1.2	4	4
165	20	4	3	3	3	5	3	3	4.4	1.2	5	4
165	21	3	4	4	2	4	3	4	4.4	1.2	1	5
165	22	3	3	3	2	4	3	3	4	1.4	2	5
165	23	3	4	3	2	4	3	4	4.2	1.2	3	5
165	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
165	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5
165	26	4	3	2	3	5	3	4	4.8	1	1	6
165	27	3	4	3	3	5	3	4	4.4	1	2	6
165	28	3	4	3	2	4	3	4	4.6	1	3	6
165	29	3	4	2	2	4	3	3	4.2	1	4	6
165	30	3	4	3	2	5	3	4	4.6	1	5	6
165	31	3	4	3	2	5	4	4	4.4	1	1	7
165	32	3	4	4	4	5	4	4	4.4	1	2	7
165	33	4	3	3	2	4	3	4	4.2	1.4	3	7
165	34	3	4	3	1	4	4	4	4	1.4	4	7
165	35	3	4	2	1	5	3	4	4.4	1	5	7
165	36	4	3	3	2	5	3	3	4.4	1	1	8
165	37	3	3	3	3	4	3	3	4.2	1	2	8
165	38	4	4	3	3	5	3	3	4	1.6	3	8
165	39	3	4	3	3	5	3	4	4.2	1.2	4	8
165	40	3	3	3	3	5	3	4	4.2	1	5	8
165	41	3	4	3	3	5	3	4	4	1	1	9
165	42	2	4	3	3	4	3	4	4	1	2	9
165	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
165	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
165	45	3	4	4	2	5	3	4	4.2	1	5	9
165	46	4	4	3	3	4	3	4	3.8	1	1	10
165	47	4	4	3	3	5	3	4	4	1.4	2	10
165	48	3	4	2	2	5	3	4	4.2	1.2	3	10
165	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
165	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
165	51	3	4	3	3	5	4	4	4	1	1	11
165	52	4	4	3	3	4	3	3	4	1	2	11
165	53	3	4	3	3	5	3	4	3.8	1	3	11
165	54	4	4	2	3	4	3	4	4	1	4	11
165	55	3	4	4	3	5	3	4	4	1	5	11
165	56	3	4	3	3	4	3	4	4	1	1	12
165	57	3	4	3	2	4	3	4	3.8	1.2	2	12
165	58	3	4	3	2	4	3	4	4	1.4	3	12
165	59	3	4	3	3	4	3	4	3.8	1.6	4	12
165	60	3	4	3	3	5	3	4	3.8	1.6	5	12
165	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
165	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
165	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
165	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	13
165	65	3	4	3	3	4	3	3	3.8	1	5	13
165	66	3	4	3	2	4	3	4	3.8	1.2	1	14
165	67	3	4	3	3	4	3	3	3.8	1	2	14
165	68	3	4	2	2	5	3	4	4	1	3	14
165	69	4	4	2	2	4	3	4	3.8	1	4	14
165	70	3	4	3	2	4	2	4	4	1.6	5	14
166	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
166	2	4	3	2	1	2	1	4	3.2	1.2	2	1
166	3	3	4	3	1	4	3	3	3	1.4	3	1
166	4	4	4	3	1	4	2	3	3.2	1	4	1
166	5	1	4	3	1	4	1	3	2.8	1.2	5	1
166	6	1	1	1	1	4	3	3	3	1.2	1	2
166	7	2	1	3	3	1	1	3	1.4	2.6	2	2
166	8	2	2	3	3	3	1	3	3.2	2	3	2
166	9	1	1	3	2	4	4	3	3.4	1.4	4	2
166	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2
166	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
166	12	2	1	3	4	1	1	2	2.8	2	2	3
166	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
166	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3
166	15	4	3	4	1	4	1	3	3.4	1	5	3
166	16	4	1	1	1	4	3	4	3.4	1	1	4
166	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4
166	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4
166	19	4	3	3	1	4	1	3	3.8	1	4	4
166	20	4	2	2	1	4	1	4	3.6	1	5	4
166	21	4	3	3	1	4	1	3	3	1	1	5
166	22	1	1	3	3	2	1	2	1.8	2.8	2	5
166	23	4	4	2	1	4	2	3	3	1	3	5
166	24	1	3	3	4	1	1	1	1.8	2.8	4	5
166	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5
166	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
166	27	2	4	4	3	4	3	2	1.8	2.8	2	6
166	28	2	4	4	1	2	3	4	2.4	1.6	3	6
166	29	3	4	4	1	4	3	4	3	1.8	4	6
166	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6
166	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
166	32	4	4	2	1	3	1	3	3	1.6	2	7
166	33	4	4	3	1	4	1	3	3.4	1	3	7
166	34	4	4	2	1	4	2	4	3.6	1.6	4	7
166	35	3	3	2	1	4	3	3	3.2	1.8	5	7
166	36	4	4	2	1	4	1	3	3.4	1	1	8
166	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	8
166	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	8
166	39	4	3	2	1	4	2	2	2.8	1	4	8
166	40	1	4	1	1	4	4	3	3.4	1	5	8
166	41	1	1	3	2	4	4	2	3	1.6	1	9
166	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9
166	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
166	44	3	2	3	1	2	2	3	2.6	2	4	9
166	45	2	3	2	1	4	1	3	3.4	1.2	5	9
166	46	2	1	3	4	2	4	2	1.8	2.6	1	10
166	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10
166	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
166	49	1	1	4	2	4	4	2	2.2	2.2	4	10
166	50	1	2	3	3	2	4	1	2	3.8	5	10
166	51	2	2	4	3	2	3	2	2	3.2	1	11
166	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
166	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
166	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
166	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	11
166	56	2	2	2	3	4	1	2	2.6	2.2	1	12
166	57	1	2	2	2	2	1	4	1.8	3	2	12
166	58	1	4	4	3	1	3	3	1.8	3.2	3	12
166	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
166	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	12
166	61	2	4	4	2	1	4	2	1.8	3.8	1	13
166	62	1	1	3	3	1	1	2	1.8	3.4	2	13
166	63	1	1	3	3	2	1	2	2	3	3	13
166	64	3	2	3	2	3	4	3	2	2.6	4	13
166	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	13
166	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14
166	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	14
166	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	14
166	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	14
166	70	2	2	4	2	4	1	4	2.8	2.4	5	14
169	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
169	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1
169	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
169	4	4	4	5	1	4	1	1	4.8	1	4	1
169	5	4	4	5	3	4	1	1	3.2	1.2	5	1
169	6	3	4	5	3	3	1	1	3.4	1.6	1	2
169	7	4	4	5	3	5	1	1	4.8	1.2	2	2
169	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
169	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2
169	10	4	4	4	3	4	1	1	3	1.2	5	2
169	11	4	4	4	3	4	1	1	2.8	1	1	3
169	12	4	4	4	3	4	1	1	3.8	1	2	3
169	13	4	4	4	3	4	1	1	4	1	3	3
169	14	4	4	4	3	4	1	1	3.2	1.4	4	3
169	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	3
169	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4
169	17	3	3	4	3	4	1	1	4.4	1	2	4
169	18	3	3	4	3	4	1	1	3.6	1	3	4
169	19	3	4	4	3	4	1	1	3.4	1.6	4	4
169	20	4	4	4	3	3	1	1	3	1.4	5	4
169	21	3	3	4	3	4	1	1	3	1	1	5
169	22	3	1	4	1	3	1	1	4	1	2	5
169	23	1	1	4	1	3	1	1	3.6	1	3	5
169	24	1	1	4	1	3	1	1	3.4	1.4	4	5
169	25	1	3	4	1	3	1	1	3.4	1.2	5	5
169	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
169	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6
169	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
169	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
169	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6
169	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
169	32	1	1	4	1	3	1	1	3.4	1	2	7
169	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
169	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7
169	35	1	1	4	1	3	1	1	3.2	1	5	7
169	36	1	1	4	1	3	1	1	3	1	1	8
169	37	1	4	4	1	4	1	1	3.4	1	2	8
169	38	1	1	4	1	3	1	1	3.4	1.4	3	8
169	39	1	1	4	1	3	1	1	3.8	1	4	8
169	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	8
169	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9
169	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9
169	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
169	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
169	45	1	1	4	1	4	1	1	3.4	1	5	9
169	46	1	1	4	1	3	1	1	2.4	1.2	1	10
169	47	1	1	4	1	3	1	1	3.4	1	2	10
169	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
169	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
169	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
169	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
169	52	1	1	4	1	3	1	1	3.8	1	2	11
169	53	1	1	4	1	3	1	1	4	1	3	11
169	54	1	1	4	1	3	1	1	3.4	1.4	4	11
169	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	11
169	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12
169	57	1	1	4	1	3	1	1	4	1	2	12
169	58	1	1	4	1	3	1	1	3.8	1	3	12
169	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
169	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	12
169	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
169	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
169	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
169	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	13
169	65	1	4	4	1	4	1	1	4	1	5	13
169	66	1	3	4	1	4	1	1	4	1	1	14
169	67	1	1	4	1	3	1	1	3.4	1	2	14
169	68	1	1	4	1	3	1	1	4	1	3	14
169	69	1	1	4	1	4	1	1	4	1	4	14
169	70	1	1	4	1	3	1	1	3.4	1	5	14
170	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
170	2	5	5	3	2	5	3	3	3	1.2	2	1
170	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
170	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
170	5	5	4	1	3	5	2	4	3.8	1	5	1
170	6	1	5	3	3	3	1	1	1.4	1.2	1	2
170	7	4	4	3	3	3	1	5	2.2	1.2	2	2
170	8	5	2	2	3	4	1	3	2.8	1.6	3	2
170	9	4	2	2	4	3	1	3	3	1	4	2
170	10	5	5	5	5	3	5	4	1.8	2.2	5	2
170	11	3	5	3	1	5	1	3	1.2	2	1	3
170	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
170	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
170	14	3	5	3	3	5	3	3	2.8	1.4	4	3
170	15	3	5	3	3	5	2	5	4	1.2	5	3
170	16	4	5	3	3	5	1	2	2.6	1.4	1	4
170	17	3	3	4	4	5	1	5	3	1	2	4
170	18	4	5	3	3	5	1	2	2.6	1.4	3	4
170	19	5	4	3	3	5	1	4	2.8	1.8	4	4
170	20	5	4	2	2	5	4	3	3	1	5	4
170	21	3	4	2	4	5	4	4	2.6	1	1	5
170	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5
170	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
170	24	5	4	2	3	5	4	5	3.6	1	4	5
170	25	4	5	3	4	5	3	3	3.8	1	5	5
170	26	4	5	2	3	3	3	2	3	1.6	1	6
170	27	4	3	1	3	5	4	4	2.2	1.6	2	6
170	28	3	2	1	4	1	1	2	1.4	2.6	3	6
170	29	4	5	4	4	5	4	5	1.4	2	4	6
170	30	4	3	2	4	5	4	5	2.6	1.4	5	6
170	31	4	5	3	3	5	4	4	2	1	1	7
170	32	4	4	4	3	4	4	3	2.4	1.6	2	7
170	33	4	4	3	3	5	4	4	3.4	1	3	7
170	34	3	4	1	5	3	4	3	2	2	4	7
170	35	3	4	1	3	5	4	2	2.2	2.2	5	7
170	36	1	5	1	5	1	5	3	1.2	3	1	8
170	37	2	4	1	4	2	3	2	1.8	2.2	2	8
170	38	3	4	1	3	4	4	2	1.8	2	3	8
170	39	1	1	1	5	1	4	3	1.4	3.4	4	8
170	40	1	5	3	5	4	3	1	2.8	1	5	8
170	41	4	5	3	4	5	4	3	3.2	1	1	9
170	42	3	4	3	4	5	1	4	3.8	1	2	9
170	43	3	4	4	5	4	4	4	3.2	1	3	9
170	44	3	4	4	5	4	4	4	2.6	1.6	4	9
170	45	3	4	1	4	5	3	4	2.4	2.4	5	9
170	46	2	4	3	4	4	3	2	1.8	2.6	1	10
170	47	5	4	2	2	5	4	3	3	1	2	10
170	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
170	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
170	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
170	51	5	5	3	2	5	3	3	3	1.2	1	11
170	52	4	4	3	3	5	4	4	3.4	1	2	11
170	53	2	3	2	1	5	3	1	1.8	2	3	11
170	54	1	5	3	3	3	1	1	1.4	1.2	4	11
170	55	1	5	3	5	4	3	1	2.8	1	5	11
170	56	3	4	2	4	5	4	4	2.6	1	1	12
170	57	5	5	3	2	5	3	3	3	1.2	2	12
170	58	5	5	3	2	5	3	3	3	1.2	3	12
170	59	5	5	3	2	5	3	3	3	1.2	4	12
170	60	3	4	1	5	3	4	3	2	2	5	12
170	61	3	4	4	5	4	4	4	3.2	1	1	13
170	62	3	4	4	5	4	4	4	2.4	2	2	13
170	63	3	3	3	1	4	1	4	3.6	1	3	13
170	64	3	4	1	4	5	3	4	3	1.2	4	13
170	65	3	5	3	3	5	2	5	4	1.2	5	13
170	66	1	5	3	5	4	3	1	3	1.2	1	14
170	67	3	4	1	4	5	3	4	3	1.2	2	14
170	68	2	4	1	4	2	3	2	2.8	2.4	3	14
170	69	4	4	3	3	5	4	4	3.4	1	4	14
170	70	5	5	3	2	5	3	3	3	1.2	5	14
171	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
171	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1
171	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
171	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
171	5	3	3	2	1	3	3	3	2.6	2	5	1
171	6	3	3	1	1	3	3	3	2.2	2.6	1	2
171	7	3	4	1	3	3	3	4	2.4	2	2	2
171	8	4	4	2	1	3	4	3	3	1.8	3	2
171	9	3	3	2	1	3	4	4	2	2	4	2
171	10	3	2	1	1	4	4	3	2.2	2	5	2
171	11	2	2	1	1	2	4	3	1.8	2	1	3
171	12	3	3	3	3	3	3	4	2.8	2.4	2	3
171	13	3	3	2	1	3	4	3	2.6	1.6	3	3
171	14	3	3	4	1	3	4	4	2.2	2.8	4	3
171	15	3	3	2	2	3	3	3	2.6	2.4	5	3
171	16	3	3	2	3	3	3	4	2.2	3.2	1	4
171	17	3	3	1	1	3	3	3	2.6	2	2	4
171	18	3	3	1	1	3	2	3	1.8	2	3	4
171	19	3	3	3	2	2	2	3	1.8	3.4	4	4
171	20	3	4	2	4	3	3	2	2.2	3.2	5	4
171	21	3	3	1	1	3	3	3	2.2	3.2	1	5
171	22	2	2	2	2	2	3	2	2.2	2.6	2	5
171	23	3	2	2	2	2	3	2	2.2	2.8	3	5
171	24	3	3	1	2	4	3	3	3.4	1.8	4	5
171	25	3	3	1	1	4	3	4	2.8	1.6	5	5
171	26	3	3	1	1	4	3	3	3.2	1.6	1	6
171	27	3	4	2	3	3	3	3	2.6	2	2	6
171	28	3	4	2	1	2	3	3	2.4	2	3	6
171	29	3	3	2	1	3	3	3	2.2	2	4	6
171	30	3	4	1	1	3	3	3	3	2.2	5	6
171	31	3	3	1	1	3	3	3	2.6	2.2	1	7
171	32	4	3	1	2	3	4	3	2.8	1.4	2	7
171	33	4	4	1	1	4	4	3	3	1.2	3	7
171	34	4	4	1	1	4	4	4	3	1.2	4	7
171	35	3	3	1	1	3	3	3	2.4	2.2	5	7
171	36	3	2	2	1	3	3	2	2.2	2.2	1	8
171	37	3	3	1	1	4	3	4	2.8	2	2	8
171	38	3	3	1	2	4	3	3	3.2	2.4	3	8
171	39	3	3	1	2	3	3	3	3	2.4	4	8
171	40	3	4	2	3	4	3	4	2.8	2.8	5	8
171	41	3	4	2	4	4	3	4	3.2	2.4	1	9
171	42	3	4	2	2	3	3	3	2.6	2.2	2	9
171	43	3	3	2	3	3	3	3	2.8	2.2	3	9
171	44	3	2	2	3	2	3	2	2.2	3.4	4	9
171	45	4	4	3	3	4	4	4	3.4	2.8	5	9
171	46	3	3	3	4	2	3	2	2.4	2.6	1	10
171	47	3	4	1	1	4	3	4	3	1.8	2	10
171	48	4	4	1	1	4	3	4	3	1.4	3	10
171	49	3	3	1	1	3	3	4	2.8	1.6	4	10
171	50	3	3	1	1	3	3	3	3	1.2	5	10
171	51	3	3	2	1	3	3	3	2.6	1.8	1	11
171	52	3	2	2	1	2	3	2	2.2	3.2	2	11
171	53	3	3	1	1	4	3	3	2.8	1.6	3	11
171	54	2	2	3	3	2	2	3	1.8	3.4	4	11
171	55	2	2	3	3	2	2	3	1.8	3.4	5	11
171	56	2	2	3	3	2	2	3	2	3.6	1	12
171	57	3	2	1	2	2	3	3	1.4	3.2	2	12
171	58	3	3	1	2	3	3	3	1.8	3	3	12
171	59	3	2	3	2	2	3	2	1.8	3.2	4	12
171	60	3	3	2	2	2	3	2	1.8	3.4	5	12
171	61	3	3	2	3	3	3	2	2	2.8	1	13
171	62	2	2	4	2	2	2	3	2.4	3.4	2	13
171	63	3	3	3	2	3	3	3	2.2	2.8	3	13
171	64	3	3	3	3	3	3	2	2.6	2.8	4	13
171	65	3	3	4	3	3	3	2	2.4	3.2	5	13
171	66	3	3	4	3	3	3	2	2	3	1	14
171	67	2	2	3	3	2	2	2	1.8	3.8	2	14
171	68	2	2	3	3	2	2	2	2	3.8	3	14
171	69	3	3	3	2	2	3	3	2.2	3.4	4	14
171	70	3	3	2	2	2	3	3	2.2	3	5	14
172	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
172	2	4	2	4	4	2	1	3	1.8	3	2	1
172	3	4	2	4	4	2	1	3	2	3	3	1
172	4	4	3	2	2	3	1	4	2.8	1.2	4	1
172	5	4	2	2	1	3	1	4	2.6	1	5	1
172	6	4	2	1	1	3	1	3	2.2	1	1	2
172	7	1	1	4	3	2	1	3	1.4	2.4	2	2
172	8	3	4	1	1	3	1	4	3.6	1	3	2
172	9	2	4	1	1	4	1	2	3.2	1.2	4	2
172	10	2	4	1	1	4	1	3	3.4	1.2	5	2
172	11	1	4	2	1	4	3	1	2.8	1	1	3
172	12	3	1	2	2	3	1	3	2.2	1	2	3
172	13	3	1	2	1	3	1	3	2.6	1	3	3
172	14	2	4	1	1	4	3	1	3.2	1.2	4	3
172	15	1	3	1	1	4	3	1	2.8	1	5	3
172	16	1	3	1	1	4	3	1	2.8	1	1	4
172	17	2	1	3	3	2	1	2	1.6	1.6	2	4
172	18	3	2	4	4	3	1	3	2	2.6	3	4
172	19	3	2	2	1	3	1	3	2.4	1.2	4	4
172	20	2	4	1	1	4	3	1	3	1	5	4
172	21	1	3	1	1	4	1	2	2.2	1.2	1	5
172	22	3	1	2	2	3	1	3	2.2	1	2	5
172	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
172	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
172	25	3	1	2	1	3	1	4	2.6	1.2	5	5
172	26	1	4	2	1	3	1	2	2	1	1	6
172	27	3	3	1	1	3	1	3	2.6	1	2	6
172	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
172	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
172	30	3	3	2	1	3	1	3	2.6	1	5	6
172	31	1	3	1	1	3	1	3	2	1.2	1	7
172	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7
172	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
172	34	3	4	1	1	3	1	4	3.6	1	4	7
172	35	1	4	2	1	4	1	3	2.4	1	5	7
172	36	1	4	1	1	4	1	3	2.6	1	1	8
172	37	3	1	4	1	2	1	3	1.6	1.6	2	8
172	38	3	3	2	1	3	1	4	2.4	1.2	3	8
172	39	4	1	1	1	4	1	2	2.8	1	4	8
172	40	3	3	1	1	4	1	1	3	1	5	8
172	41	1	3	1	1	3	1	3	2.4	1	1	9
172	42	3	1	1	1	3	1	3	2.8	1	2	9
172	43	1	3	1	1	4	1	2	2.8	1	3	9
172	44	1	3	2	1	3	3	1	2.6	1	4	9
172	45	1	3	1	1	4	1	2	3	1	5	9
172	46	3	3	1	1	4	1	1	2.8	1	1	10
172	47	4	4	1	1	4	1	3	2.8	1	2	10
172	48	3	3	1	1	3	2	1	3	1	3	10
172	49	2	3	1	1	4	2	3	3.2	1.4	4	10
172	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
172	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
172	52	4	2	1	2	3	1	3	2.2	1.2	2	11
172	53	4	2	1	2	3	1	3	2.2	1.2	3	11
172	54	4	2	1	2	4	1	3	2.8	1.4	4	11
172	55	3	2	1	2	3	1	3	2.2	1.2	5	11
172	56	2	4	1	1	3	2	3	2.6	1	1	12
172	57	3	1	1	1	3	1	3	2.4	1.2	2	12
172	58	3	2	1	1	4	1	3	2.6	1	3	12
172	59	1	3	1	1	3	1	3	2.2	1.2	4	12
172	60	2	3	1	1	3	1	3	2.4	1.2	5	12
172	61	1	3	2	1	3	1	3	2.4	1.2	1	13
172	62	2	2	2	1	3	1	3	2.4	1.6	2	13
172	63	3	2	1	1	4	1	3	3	1	3	13
172	64	2	2	1	1	4	1	3	2.4	1.2	4	13
172	65	3	3	1	1	3	1	3	2.6	1.2	5	13
172	66	1	3	1	1	3	1	2	2.4	1.2	1	14
172	67	1	1	3	2	2	1	2	1.6	2	2	14
172	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	14
172	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	14
172	70	3	3	1	2	3	2	1	2.8	1.4	5	14
173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
173	2	1	3	1	4	4	4	3	3.4	1.2	2	1
173	3	1	1	1	3	3	1	4	4.2	1.2	3	1
173	4	1	1	1	3	3	1	5	3.8	1.8	4	1
173	5	1	2	1	3	3	1	5	3.8	2	5	1
173	6	1	1	1	3	5	4	5	4.2	1	1	2
173	7	1	1	1	1	4	1	3	3.8	1	2	2
173	8	3	1	1	1	4	4	3	3.2	1.2	3	2
173	9	4	1	1	1	5	5	3	3.8	1	4	2
173	10	1	1	1	1	4	1	4	3.8	1.4	5	2
173	11	3	1	1	3	3	1	5	2.6	2	1	3
173	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
173	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
173	14	4	1	1	1	5	5	3	3.8	1	4	3
173	15	3	3	1	2	4	4	3	3.4	1.8	5	3
173	16	2	1	1	2	4	4	2	3.6	1	1	4
173	17	4	1	1	1	5	5	3	3.2	1.6	2	4
173	18	3	1	1	3	5	5	5	4.8	1.2	3	4
173	19	1	1	1	1	5	1	3	4	1	4	4
173	20	1	1	1	3	4	1	4	3.8	1	5	4
173	21	1	1	1	1	4	1	4	3.4	1	1	5
173	22	2	1	1	3	3	1	3	2.8	1.8	2	5
173	23	3	1	2	3	3	4	3	3	1.8	3	5
173	24	2	2	1	2	3	4	2	2.4	2.6	4	5
173	25	2	3	3	3	3	2	1	2.6	1.2	5	5
