,pid,class,time,q1,q2,alone,dayweek,d,hourday,week,fact,ACCEPTANCE,COGNITIVE_REAPPRAISAL,DISTRACTION,EXPRESSIVE_SUPPRESSION,INTROSPECTION,NoER,PROBLEM_SOLVING,SEEKING_ADVICE,THOUGHT_SUPPRESSION,ER,Avoidant,Engagement,hourday2,q2_mean,diff
2181,ER_5039,education,Sun Apr 02 14:48:46 EDT 2017,83,10,0,Sun,6,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-8.142857143
2182,ER_5039,education,Sun Apr 02 16:02:12 EDT 2017,80,5,1,Sun,6,16,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,18.14285714,-13.14285714
2183,ER_5039,education,Sun Apr 02 18:45:21 EDT 2017,52,3,1,Sun,6,18,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,18.14285714,-15.14285714
2184,ER_5039,education,Sun Apr 09 14:05:24 EDT 2017,100,6,0,Sun,13,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-12.14285714
2185,ER_5039,education,Thu Apr 06 11:53:23 EDT 2017,17,87,0,Thu,10,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,18.14285714,68.85714286
2186,ER_5039,education,Thu Apr 06 17:26:56 EDT 2017,92,10,1,Thu,10,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,18.14285714,-8.142857143
2187,ER_5039,education,Thu Mar 30 15:52:53 EDT 2017,50,6,1,Thu,3,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,18.14285714,-12.14285714
2188,ER_5039,education,Thu Mar 30 17:57:08 EDT 2017,72,1,0,Thu,3,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,18.14285714,-17.14285714
2189,ER_5039,education,Tue Apr 04 11:17:45 EDT 2017,98,15,1,Tue,8,11,Weekday,Morning,0,0,0,0,1,0,0,0,0,1,0,1,hour11_12,18.14285714,-3.142857143
2190,ER_5039,education,Tue Apr 04 12:40:43 EDT 2017,95,21,0,Tue,8,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,18.14285714,2.857142857
2191,ER_5039,education,Tue Apr 04 14:01:14 EDT 2017,97,6,1,Tue,8,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-12.14285714
2192,ER_5039,education,Tue Apr 04 16:11:16 EDT 2017,99,1,1,Tue,8,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,18.14285714,-17.14285714
2193,ER_5039,education,Wed Mar 29 10:29:29 EDT 2017,69,1,1,Wed,2,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,18.14285714,-17.14285714
2194,ER_5039,education,Wed Mar 29 14:16:00 EDT 2017,93,7,0,Wed,2,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-11.14285714
2195,ER_5039,education,Wed Mar 29 16:56:20 EDT 2017,100,1,0,Wed,2,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,18.14285714,-17.14285714
2196,ER_5039,home,Mon Apr 10 14:12:29 EDT 2017,40,43,0,Mon,14,14,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour13_14,18.14285714,24.85714286
2197,ER_5039,home,Thu Mar 30 10:21:13 EDT 2017,51,1,1,Thu,3,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,18.14285714,-17.14285714
2198,ER_5039,home,Thu Mar 30 13:11:42 EDT 2017,48,1,0,Thu,3,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-17.14285714
2199,ER_5039,home,Wed Apr 05 14:31:37 EDT 2017,96,7,0,Wed,9,14,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour13_14,18.14285714,-11.14285714
2200,ER_5039,leisure,Mon Apr 03 15:47:47 EDT 2017,22,51,0,Mon,7,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,18.14285714,32.85714286
2201,ER_5039,leisure,Mon Apr 03 16:44:37 EDT 2017,95,4,0,Mon,7,16,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,18.14285714,-14.14285714
2202,ER_5039,leisure,Sat Apr 01 13:00:47 EDT 2017,86,9,1,Sat,5,13,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,18.14285714,-9.142857143
2203,ER_5039,leisure,Sat Apr 01 17:31:02 EDT 2017,77,10,0,Sat,5,17,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,18.14285714,-8.142857143
2204,ER_5040,education,Fri Mar 31 12:17:29 EDT 2017,68,11,0,Fri,4,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.81818182,-9.818181818
2205,ER_5040,education,Thu Mar 30 12:39:29 EDT 2017,70,42,1,Thu,3,12,Weekday,Morning,0,0,1,0,0,0,0,0,1,1,1,0,hour11_12,20.81818182,21.18181818
2206,ER_5040,education,Thu Mar 30 14:33:45 EDT 2017,80,26,1,Thu,3,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.81818182,5.181818182
2207,ER_5040,education,Thu Mar 30 16:31:06 EDT 2017,78,18,0,Thu,3,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.81818182,-2.818181818
2208,ER_5040,education,Thu Mar 30 18:34:24 EDT 2017,53,34,1,Thu,3,18,Weekday,Evening,0,1,0,0,1,0,0,0,0,1,0,1,hour17_18,20.81818182,13.18181818
2209,ER_5040,education,Thu Mar 30 20:34:29 EDT 2017,68,16,0,Thu,3,20,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.81818182,-4.818181818
2210,ER_5040,education,Tue Mar 28 16:52:46 EDT 2017,65,15,0,Tue,1,16,Weekday,Afternoon,0,0,1,0,0,0,0,0,0,1,1,0,hour15_16,20.81818182,-5.818181818
2211,ER_5040,leisure,Fri Mar 31 19:01:19 EDT 2017,67,4,0,Fri,4,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.81818182,-16.81818182
2212,ER_5040,leisure,Fri Mar 31 14:34:48 EDT 2017,79,20,1,Fri,4,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.81818182,-0.818181818
2213,ER_5040,leisure,Sat Apr 01 12:24:24 EDT 2017,68,15,0,Sat,5,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.81818182,-5.818181818
2214,ER_5040,leisure,Sat Apr 01 14:33:07 EDT 2017,79,28,0,Sat,5,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.81818182,7.181818182
2215,ER_5041,education,Fri Mar 31 15:48:13 EDT 2017,66,19,0,Fri,2,15,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,26.88,-7.88
2216,ER_5041,education,Mon Apr 03 12:02:06 EDT 2017,69,28,1,Mon,5,12,Weekday,Morning,0,0,0,0,1,0,0,0,0,1,0,1,hour11_12,26.88,1.12
2217,ER_5041,education,Mon Apr 10 17:56:49 EDT 2017,70,41,1,Mon,12,17,Weekday,Evening,0,0,0,0,0,0,0,0,1,1,1,0,hour17_18,26.88,14.12
2218,ER_5041,education,Mon Apr 10 19:56:49 EDT 2017,76,38,0,Mon,12,19,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour19_20,26.88,11.12
2219,ER_5041,education,Sat Apr 01 19:48:34 EDT 2017,72,27,0,Sat,3,19,Weekend,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour19_20,26.88,0.12
2220,ER_5041,education,Sat Apr 08 12:19:02 EDT 2017,82,21,0,Sat,10,12,Weekend,Morning,0,0,0,0,1,0,0,0,0,1,0,1,hour11_12,26.88,-5.88
2221,ER_5041,education,Sat Apr 08 14:19:25 EDT 2017,91,18,1,Sat,10,14,Weekend,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour13_14,26.88,-8.88
2222,ER_5041,education,Sun Apr 02 14:05:44 EDT 2017,50,54,1,Sun,4,14,Weekend,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour13_14,26.88,27.12
2223,ER_5041,education,Sun Apr 09 20:52:31 EDT 2017,80,38,0,Sun,11,20,Weekend,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour19_20,26.88,11.12
2224,ER_5041,education,Thu Apr 06 16:40:22 EDT 2017,83,18,0,Thu,8,16,Weekday,Afternoon,0,0,0,0,1,0,0,1,0,1,0,1,hour15_16,26.88,-8.88
2225,ER_5041,education,Thu Mar 30 13:52:16 EDT 2017,54,52,0,Thu,1,13,Weekday,Afternoon,0,0,0,0,0,0,0,0,1,1,1,0,hour13_14,26.88,25.12
2226,ER_5041,education,Thu Mar 30 14:35:19 EDT 2017,68,26,1,Thu,1,14,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour13_14,26.88,-0.88
2227,ER_5041,education,Thu Mar 30 16:16:25 EDT 2017,73,42,0,Thu,1,16,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,26.88,15.12
2228,ER_5041,education,Tue Apr 11 17:37:17 EDT 2017,82,23,0,Tue,13,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,26.88,-3.88
2229,ER_5041,education,Wed Apr 12 17:54:29 EDT 2017,100,7,1,Wed,14,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,26.88,-19.88
2230,ER_5041,friendshouses,Thu Apr 06 18:31:01 EDT 2017,81,8,0,Thu,8,18,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,26.88,-18.88
2231,ER_5041,friendshouses,Thu Apr 06 20:56:52 EDT 2017,66,38,1,Thu,8,20,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour19_20,26.88,11.12
2232,ER_5041,friendshouses,Tue Apr 04 18:23:44 EDT 2017,92,14,1,Tue,6,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,26.88,-12.88
2233,ER_5041,friendshouses,Tue Apr 04 20:26:15 EDT 2017,95,18,0,Tue,6,20,Weekday,Evening,0,0,0,0,1,0,0,0,1,1,1,1,hour19_20,26.88,-8.88
2234,ER_5041,home,Fri Mar 31 17:54:05 EDT 2017,85,27,0,Fri,2,17,Weekend,Evening,0,0,0,0,1,0,1,0,0,1,0,1,hour17_18,26.88,0.12
2235,ER_5041,home,Mon Apr 03 20:55:45 EDT 2017,79,32,1,Mon,5,20,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour19_20,26.88,5.12
2236,ER_5041,home,Sun Apr 09 16:46:30 EDT 2017,83,14,0,Sun,11,16,Weekend,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,26.88,-12.88
2237,ER_5041,home,Sun Apr 09 18:50:25 EDT 2017,76,18,1,Sun,11,18,Weekend,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,26.88,-8.88
2238,ER_5041,home,Thu Apr 06 12:39:24 EDT 2017,89,36,1,Thu,8,12,Weekday,Morning,0,0,0,0,1,0,0,0,0,1,0,1,hour11_12,26.88,9.12
2239,ER_5041,home,Wed Apr 05 15:14:17 EDT 2017,99,15,0,Wed,7,15,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,26.88,-11.88
2240,ER_5042,education,Fri Apr 07 17:53:10 EDT 2017,49,37,1,Fri,10,17,Weekend,Evening,0,0,1,0,0,0,0,0,1,1,1,0,hour17_18,14.76315789,22.23684211
2241,ER_5042,education,Mon Apr 03 11:25:13 EDT 2017,62,3,1,Mon,6,11,Weekday,Morning,0,0,0,0,0,0,1,0,0,1,0,1,hour11_12,14.76315789,-11.76315789
2242,ER_5042,education,Mon Apr 03 14:52:39 EDT 2017,56,9,1,Mon,6,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-5.763157895
2243,ER_5042,education,Mon Apr 03 17:25:55 EDT 2017,50,34,1,Mon,6,17,Weekday,Evening,0,0,1,0,0,0,0,0,1,1,1,0,hour17_18,14.76315789,19.23684211
2244,ER_5042,education,Mon Apr 03 18:44:00 EDT 2017,59,4,1,Mon,6,18,Weekday,Evening,0,1,0,0,0,0,1,0,0,1,0,1,hour17_18,14.76315789,-10.76315789
2245,ER_5042,education,Mon Apr 10 13:52:51 EDT 2017,87,9,1,Mon,13,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-5.763157895
2246,ER_5042,education,Mon Apr 10 14:31:48 EDT 2017,86,8,1,Mon,13,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-6.763157895
2247,ER_5042,education,Mon Apr 10 20:14:08 EDT 2017,74,22,0,Mon,13,20,Weekday,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour19_20,14.76315789,7.236842105
2248,ER_5042,education,Sun Apr 02 17:48:21 EDT 2017,100,3,0,Sun,5,17,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,14.76315789,-11.76315789
2249,ER_5042,education,Sun Apr 02 18:58:44 EDT 2017,100,4,0,Sun,5,18,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,14.76315789,-10.76315789
2250,ER_5042,education,Sun Apr 02 20:28:52 EDT 2017,59,12,1,Sun,5,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,14.76315789,-2.763157895
2251,ER_5042,education,Thu Apr 06 11:57:36 EDT 2017,84,9,0,Thu,9,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-5.763157895
2252,ER_5042,education,Thu Apr 06 13:04:26 EDT 2017,64,13,0,Thu,9,13,Weekday,Afternoon,0,0,1,0,1,0,0,0,0,1,1,1,hour13_14,14.76315789,-1.763157895
2253,ER_5042,education,Thu Apr 06 16:34:33 EDT 2017,86,2,0,Thu,9,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,14.76315789,-12.76315789
2254,ER_5042,education,Thu Mar 30 12:41:04 EDT 2017,60,23,0,Thu,2,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,8.236842105
2255,ER_5042,education,Thu Mar 30 18:03:04 EDT 2017,59,38,1,Thu,2,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,14.76315789,23.23684211
2256,ER_5042,education,Tue Apr 11 11:08:01 EDT 2017,42,63,0,Tue,14,11,Weekday,Morning,0,0,0,0,0,0,1,0,1,1,1,1,hour11_12,14.76315789,48.23684211
2257,ER_5042,education,Wed Apr 05 19:28:53 EDT 2017,63,10,1,Wed,8,19,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,14.76315789,-4.763157895
2258,ER_5042,education,Wed Mar 29 16:28:36 EDT 2017,63,24,0,Wed,1,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,14.76315789,9.236842105
2259,ER_5042,friendshouses,Fri Mar 31 12:29:23 EDT 2017,65,62,0,Fri,3,12,Weekday,Morning,0,0,0,0,1,0,1,1,0,1,0,1,hour11_12,14.76315789,47.23684211
2260,ER_5042,friendshouses,Sat Apr 08 11:08:37 EDT 2017,91,2,0,Sat,11,11,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-12.76315789
2261,ER_5042,home,Fri Mar 31 15:30:28 EDT 2017,93,10,0,Fri,3,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,14.76315789,-4.763157895
2262,ER_5042,home,Sat Apr 08 15:14:48 EDT 2017,100,6,0,Sat,11,15,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,14.76315789,-8.763157895
2263,ER_5042,home,Sat Apr 08 19:57:27 EDT 2017,77,9,1,Sat,11,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,14.76315789,-5.763157895
2264,ER_5042,home,Sun Apr 02 10:44:35 EDT 2017,60,12,1,Sun,5,10,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,14.76315789,-2.763157895
2265,ER_5042,home,Sun Apr 02 12:16:43 EDT 2017,68,3,0,Sun,5,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-11.76315789
2266,ER_5042,home,Sun Apr 09 12:07:06 EDT 2017,62,1,1,Sun,12,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-13.76315789
2267,ER_5042,home,Sun Apr 09 14:52:14 EDT 2017,61,3,0,Sun,12,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-11.76315789
2268,ER_5042,home,Thu Apr 06 18:35:11 EDT 2017,44,64,1,Thu,9,18,Weekday,Evening,0,0,1,0,0,0,0,1,1,1,1,1,hour17_18,14.76315789,49.23684211
2269,ER_5042,home,Wed Apr 05 15:20:30 EDT 2017,98,4,0,Wed,8,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,14.76315789,-10.76315789
2270,ER_5042,home,Wed Apr 05 17:44:05 EDT 2017,76,3,1,Wed,8,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,14.76315789,-11.76315789
2271,ER_5042,leisure,Fri Apr 07 11:51:17 EDT 2017,92,1,0,Fri,10,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-13.76315789
2272,ER_5042,leisure,Fri Apr 07 12:58:58 EDT 2017,74,12,0,Fri,10,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,-2.763157895
2273,ER_5042,leisure,Mon Apr 10 11:09:58 EDT 2017,86,29,1,Mon,13,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,14.76315789,14.23684211
2274,ER_5042,leisure,Sat Apr 01 13:09:23 EDT 2017,89,3,0,Sat,4,13,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-11.76315789
2275,ER_5042,leisure,Sat Apr 01 14:36:49 EDT 2017,91,8,1,Sat,4,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,14.76315789,-6.763157895
2276,ER_5042,leisure,Fri Apr 07 20:59:10 EDT 2017,100,1,0,Fri,10,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,14.76315789,-13.76315789
2277,ER_5042,leisure,Fri Mar 31 20:13:13 EDT 2017,100,1,1,Fri,3,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,14.76315789,-13.76315789
2278,ER_5044,education,Thu Mar 30 11:45:01 EDT 2017,87,23,1,Thu,2,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,46.33333333,-23.33333333
2279,ER_5044,education,Thu Mar 30 20:32:57 EDT 2017,86,17,1,Thu,2,20,Weekday,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour19_20,46.33333333,-29.33333333
2280,ER_5044,education,Wed Mar 29 19:50:43 EDT 2017,52,60,1,Wed,1,19,Weekday,Evening,0,0,1,0,0,0,0,0,0,1,1,0,hour19_20,46.33333333,13.66666667
2281,ER_5044,home,Thu Mar 30 15:25:05 EDT 2017,82,30,0,Thu,2,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,46.33333333,-16.33333333
2282,ER_5044,leisure,Thu Mar 30 17:37:13 EDT 2017,66,53,1,Thu,2,17,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,46.33333333,6.666666667
2283,ER_5044,leisure,Thu Mar 30 18:03:51 EDT 2017,1,95,1,Thu,2,18,Weekday,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,46.33333333,48.66666667
2284,ER_5046,education,Fri Apr 07 19:45:11 EDT 2017,63,21,0,Fri,8,19,Weekend,Evening,1,0,0,0,0,0,0,0,0,1,0,1,hour19_20,39.46666667,-18.46666667
2285,ER_5046,education,Fri Mar 31 14:41:22 EDT 2017,71,25,0,Fri,1,14,Weekday,Afternoon,1,0,0,0,1,0,0,1,0,1,0,1,hour13_14,39.46666667,-14.46666667
2286,ER_5046,education,Fri Mar 31 16:34:43 EDT 2017,34,52,0,Fri,1,16,Weekday,Afternoon,0,0,1,0,0,0,0,0,1,1,1,0,hour15_16,39.46666667,12.53333333
2287,ER_5046,education,Mon Apr 03 11:05:53 EDT 2017,50,50,1,Mon,4,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,39.46666667,10.53333333
2288,ER_5046,education,Mon Apr 03 18:17:53 EDT 2017,63,28,0,Mon,4,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,39.46666667,-11.46666667
2289,ER_5046,education,Sat Apr 01 11:36:29 EDT 2017,70,30,1,Sat,2,11,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,39.46666667,-9.466666667
2290,ER_5046,education,Sat Apr 01 12:33:26 EDT 2017,80,28,0,Sat,2,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,39.46666667,-11.46666667
2291,ER_5046,education,Sat Apr 01 16:32:04 EDT 2017,60,24,0,Sat,2,16,Weekend,Afternoon,1,0,0,0,0,0,0,0,0,1,0,1,hour15_16,39.46666667,-15.46666667
2292,ER_5046,education,Sat Apr 01 20:37:33 EDT 2017,59,31,0,Sat,2,20,Weekend,Evening,1,0,0,0,0,0,0,0,0,1,0,1,hour19_20,39.46666667,-8.466666667
2293,ER_5046,education,Sat Apr 08 13:43:51 EDT 2017,85,27,0,Sat,9,13,Weekend,Afternoon,1,0,0,0,0,0,0,0,0,1,0,1,hour13_14,39.46666667,-12.46666667
2294,ER_5046,education,Sat Apr 08 17:41:48 EDT 2017,62,28,1,Sat,9,17,Weekend,Evening,0,0,1,0,0,0,0,0,1,1,1,0,hour17_18,39.46666667,-11.46666667
2295,ER_5046,education,Sun Apr 02 14:49:36 EDT 2017,60,30,1,Sun,3,14,Weekend,Afternoon,1,0,0,0,1,0,0,0,0,1,0,1,hour13_14,39.46666667,-9.466666667
2296,ER_5046,education,Thu Apr 06 13:30:20 EDT 2017,32,60,1,Thu,7,13,Weekday,Afternoon,0,0,1,1,0,0,0,0,0,1,1,0,hour13_14,39.46666667,20.53333333
2297,ER_5046,education,Thu Apr 06 15:41:40 EDT 2017,71,22,1,Thu,7,15,Weekday,Afternoon,1,0,0,0,1,0,0,0,0,1,0,1,hour15_16,39.46666667,-17.46666667
2298,ER_5046,education,Thu Apr 06 17:27:53 EDT 2017,56,36,0,Thu,7,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,39.46666667,-3.466666667
2299,ER_5046,education,Thu Apr 06 19:33:36 EDT 2017,44,46,0,Thu,7,19,Weekday,Evening,0,0,1,0,0,0,0,0,0,1,1,0,hour19_20,39.46666667,6.533333333
2300,ER_5046,education,Thu Apr 13 11:47:18 EDT 2017,48,50,1,Thu,14,11,Weekday,Morning,0,0,0,0,0,0,0,0,1,1,1,0,hour11_12,39.46666667,10.53333333
2301,ER_5046,education,Thu Apr 13 15:57:54 EDT 2017,57,25,1,Thu,14,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,39.46666667,-14.46666667
2302,ER_5046,education,Thu Apr 13 17:31:52 EDT 2017,57,25,0,Thu,14,17,Weekday,Evening,1,0,0,0,0,0,0,0,0,1,0,1,hour17_18,39.46666667,-14.46666667
2303,ER_5046,education,Tue Apr 04 11:32:16 EDT 2017,53,51,1,Tue,5,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,39.46666667,11.53333333
2304,ER_5046,education,Tue Apr 04 13:28:28 EDT 2017,29,50,0,Tue,5,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,39.46666667,10.53333333
2305,ER_5046,education,Tue Apr 04 17:48:53 EDT 2017,68,34,1,Tue,5,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,39.46666667,-5.466666667
2306,ER_5046,education,Tue Apr 11 14:31:34 EDT 2017,62,31,0,Tue,12,14,Weekday,Afternoon,1,0,0,0,0,0,0,0,0,1,0,1,hour13_14,39.46666667,-8.466666667
2307,ER_5046,education,Tue Apr 11 16:19:27 EDT 2017,68,49,1,Tue,12,16,Weekday,Afternoon,0,0,0,0,0,0,0,0,1,1,1,0,hour15_16,39.46666667,9.533333333
2308,ER_5046,education,Tue Apr 11 19:43:21 EDT 2017,57,50,0,Tue,12,19,Weekday,Evening,1,0,0,0,0,0,0,0,0,1,0,1,hour19_20,39.46666667,10.53333333
2309,ER_5046,education,Wed Apr 05 13:11:41 EDT 2017,52,50,1,Wed,6,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,39.46666667,10.53333333
2310,ER_5046,education,Wed Apr 12 10:21:55 EDT 2017,71,32,1,Wed,13,10,Weekday,Morning,1,0,0,0,0,0,0,0,0,1,0,1,hour9_10,39.46666667,-7.466666667
2311,ER_5046,education,Wed Apr 12 17:44:00 EDT 2017,55,42,0,Wed,13,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,39.46666667,2.533333333
2312,ER_5046,education,Wed Apr 12 19:17:00 EDT 2017,62,31,1,Wed,13,19,Weekday,Evening,0,0,0,0,0,0,0,0,1,1,1,0,hour19_20,39.46666667,-8.466666667
2313,ER_5046,friendshouses,Fri Mar 31 18:29:12 EDT 2017,47,36,0,Fri,1,18,Weekend,Evening,0,0,1,0,0,0,0,0,0,1,1,0,hour17_18,39.46666667,-3.466666667
2314,ER_5046,friendshouses,Sat Apr 01 18:46:27 EDT 2017,65,36,0,Sat,2,18,Weekend,Evening,0,0,1,0,0,0,0,0,0,1,1,0,hour17_18,39.46666667,-3.466666667
2315,ER_5046,friendshouses,Sun Apr 09 10:26:00 EDT 2017,46,48,1,Sun,10,10,Weekend,Morning,0,0,1,0,1,0,0,0,0,1,1,1,hour9_10,39.46666667,8.533333333
2316,ER_5046,home,Fri Apr 07 13:33:08 EDT 2017,61,22,1,Fri,8,13,Weekday,Afternoon,1,0,0,0,0,0,0,0,0,1,0,1,hour13_14,39.46666667,-17.46666667
2317,ER_5046,home,Mon Apr 03 15:55:37 EDT 2017,49,52,1,Mon,4,15,Weekday,Afternoon,0,0,0,0,0,0,0,0,1,1,1,0,hour15_16,39.46666667,12.53333333
2318,ER_5046,home,Sun Apr 02 17:06:47 EDT 2017,33,58,1,Sun,3,17,Weekend,Evening,0,0,0,0,0,0,0,0,1,1,1,0,hour17_18,39.46666667,18.53333333
2319,ER_5046,home,Sun Apr 02 19:18:07 EDT 2017,47,58,1,Sun,3,19,Weekend,Evening,0,0,1,0,0,0,0,0,1,1,1,0,hour19_20,39.46666667,18.53333333
